source_x,source_y,reference_x,reference_y,residual_px,residual_m
152.0,384.0,150.8218536376953,384.43072509765625,1.0908230746689265,5.454115373344632
160.0,384.0,158.31863403320312,383.6441345214844,1.6129870587799504,8.064935293899753
168.0,384.0,166.22900390625,383.84271240234375,1.6541461559752666,8.270730779876333
176.0,384.0,176.44442749023438,384.2485046386719,0.600903996890868,3.0045199844543404
208.0,384.0,207.9503173828125,383.899169921875,0.22706420982181968,1.1353210491090984
224.0,384.0,224.1998748779297,383.88616943359375,0.41055034416835395,2.0527517208417696
248.0,384.0,248.54640197753906,384.11749267578125,0.6992900043501923,3.4964500217509613
144.0,392.0,144.31143188476562,391.37506103515625,0.859620913134214,4.2981045656710695
152.0,392.0,150.83843994140625,390.662841796875,1.7781217999217023,8.890608999608512
160.0,392.0,158.18545532226562,393.0191345214844,1.9112099084884149,9.556049542442075
168.0,392.0,167.64561462402344,391.85546875,0.33704528125608124,1.6852264062804063
176.0,392.0,175.6761016845703,392.1153869628906,0.1884127212989895,0.9420636064949475
184.0,392.0,185.03604125976562,392.7913818359375,1.3570143630597291,6.785071815298646
192.0,392.0,191.67108154296875,393.8884582519531,1.790217274100358,8.95108637050179
216.0,392.0,217.40025329589844,391.5081481933594,1.6548385262805823,8.274192631402912
224.0,392.0,225.04714965820312,391.3539123535156,1.4085791643324514,7.042895821662257
248.0,392.0,248.66738891601562,391.7095947265625,0.9058808724246086,4.529404362123043
256.0,392.0,256.8905029296875,391.8941650390625,1.0610694646609486,5.305347323304743
264.0,392.0,264.8110656738281,392.1672668457031,0.9646203031309715,4.823101515654857
16.0,400.0,15.532744407653809,398.9757080078125,1.2070633145161178,6.035316572580589
88.0,400.0,87.93399810791016,400.6029968261719,0.48570738079262354,2.428536903963118
144.0,400.0,143.52877807617188,399.27020263671875,0.9125018205631726,4.562509102815863
160.0,400.0,159.20716857910156,400.34014892578125,0.7020424598241203,3.5102122991206013
184.0,400.0,183.30152893066406,400.4561462402344,0.6626488430266589,3.313244215133295
