source_x,source_y,reference_x,reference_y,confidence
198.5,506.5,210.5,492.5,0.9960186
1738.5,506.5,1752.5,494.5,0.9966442
118.5,510.5,130.5,494.5,0.9976867
874.5,510.5,884.5,498.5,0.96154445
948.5,510.5,960.5,496.5,0.989599
1026.5,510.5,1038.5,496.5,0.99688226
818.5,514.5,830.5,500.5,0.9995256
1350.5,516.5,1360.5,502.5,0.99854434
1136.5,518.5,1148.5,504.5,0.99443746
1732.5,520.5,1744.5,508.5,0.9956619
1868.5,520.5,1880.5,506.5,0.998079
1524.5,522.5,1536.5,508.5,0.99597573
1836.5,522.5,1848.5,510.5,0.9992716
406.5,526.5,418.5,510.5,0.9994146
1108.5,526.5,1120.5,514.5,0.9991678
302.5,528.5,316.5,512.5,0.96790296
1282.5,528.5,1294.5,514.5,0.9932451
184.5,530.5,196.5,516.5,0.97482383
916.5,530.5,928.5,516.5,0.9996646
152.5,534.5,166.5,518.5,0.9952123
1314.5,534.5,1326.5,522.5,0.9975433
1560.5,534.5,1572.5,522.5,0.9975505
1920.5,536.5,1934.5,524.5,0.99892455
1940.5,536.5,1954.5,526.5,0.998508
64.5,542.5,76.5,526.5,0.9863772
202.5,542.5,214.5,526.5,0.99904794
1060.5,542.5,1072.5,530.5,0.9989203
1078.5,542.5,1090.5,528.5,0.99890023
1974.5,542.5,1986.5,530.5,0.99498534
956.5,544.5,970.5,528.5,0.96464753
1694.5,544.5,1706.5,532.5,0.999318
496.5,546.5,508.5,532.5,0.9993859
1962.5,546.5,1972.5,534.5,0.96741134
524.5,550.5,534.5,536.5,0.9798405
1202.5,550.5,1214.5,536.5,0.9914021
1888.5,550.5,1900.5,538.5,0.9987135
862.5,554.5,872.5,540.5,0.94658667
1370.5,554.5,1382.5,540.5,0.99046284
94.5,556.5,106.5,540.5,0.9891569
438.5,556.5,450.5,540.5,0.9974776
678.5,560.5,688.5,546.5,0.8821109
1342.5,562.5,1352.5,548.5,0.98774713
708.5,570.5,720.5,558.5,0.9789011
1524.5,572.5,1536.5,560.5,0.9952676
1134.5,574.5,1144.5,562.5,0.9962728
1676.5,574.5,1688.5,562.5,0.9991535
1780.5,576.5,1794.5,564.5,0.9966854
2006.5,576.5,2016.5,566.5,0.60993207
324.5,580.5,334.5,566.5,0.9977196
498.5,586.5,510.5,570.5,0.9993264
872.5,588.5,886.5,574.5,0.9990774
760.5,590.5,772.5,576.5,0.99950635
820.5,590.5,830.5,576.5,0.99903315
890.5,590.5,902.5,576.5,0.99772215
1618.5,592.5,1630.5,580.5,0.99660873
854.5,594.5,864.5,580.5,0.9987199
1500.5,594.5,1510.5,582.5,0.9976944
1198.5,596.5,1210.5,582.5,0.99745136
1670.5,598.5,1682.5,586.5,0.9995357
1060.5,600.5,1072.5,586.5,0.9996334
1104.5,600.5,1118.5,588.5,0.99799883
1738.5,602.5,1750.5,590.5,0.99891496
1318.5,604.5,1330.5,592.5,0.9996184
1976.5,604.5,1988.5,590.5,0.9891449
70.5,606.5,82.5,592.5,0.9530544
88.5,606.5,102.5,590.5,0.995478
502.5,606.5,514.5,590.5,0.99946856
1160.5,608.5,1172.5,596.5,0.999364
2008.5,608.5,2020.5,596.5,0.94250035
460.5,610.5,472.5,596.5,0.998789
764.5,610.5,776.5,594.5,0.9972441
1702.5,612.5,1714.5,600.5,0.9974676
752.5,614.5,762.5,600.5,0.99414957
1900.5,614.5,1912.5,602.5,0.939715
174.5,616.5,186.5,600.5,0.99681604
782.5,616.5,794.5,602.5,0.9992092
860.5,618.5,872.5,604.5,0.99909055
1444.5,618.5,1454.5,606.5,0.99457043
564.5,622.5,576.5,608.5,0.9987837
1142.5,622.5,1152.5,608.5,0.9995082
896.5,624.5,908.5,608.5,0.9989755
1100.5,624.5,1112.5,610.5,0.9990408
1288.5,624.5,1298.5,612.5,0.9914275
62.5,628.5,74.5,612.5,0.6363829
144.5,628.5,156.5,612.5,0.9966869
