source_x,source_y,reference_x,reference_y,sub_pixel_residual,method
729.9149780273438,173.1558074951172,729.9149780273438,173.1558074951172,0.42124122381210327,keypoint_fallback_lightglue_gradient
837.2294311523438,173.1558074951172,837.2294311523438,173.1558074951172,0.3810611665248871,keypoint_fallback_lightglue_gradient
848.8309936523438,173.1558074951172,848.8309936523438,173.1558074951172,0.37695249915122986,keypoint_fallback_lightglue_gradient
878.8016967773438,173.1558074951172,878.8016967773438,173.1558074951172,0.36659032106399536,keypoint_fallback_lightglue_gradient
891.3700561523438,173.1558074951172,892.3368530273438,172.18836975097656,1.2758851051330566,keypoint_fallback_lightglue_gradient
684.4755249023438,175.0906982421875,686.4091186523438,177.02557373046875,2.310157060623169,keypoint_fallback_lightglue_gradient
902.9716186523438,176.05813598632812,903.9384155273438,176.05813598632812,0.6531972289085388,keypoint_fallback_lightglue_gradient
711.5458374023438,181.86279296875,711.5458374023438,182.83023071289062,0.8222508430480957,keypoint_fallback_lightglue_gradient
725.0809936523438,181.86279296875,724.1141967773438,182.83023071289062,1.5122724771499634,keypoint_fallback_lightglue_gradient
869.1337280273438,181.86279296875,870.1005249023438,183.79766845703125,1.9022585153579712,keypoint_fallback_lightglue_gradient
850.7645874023438,182.83023071289062,851.7313842773438,184.76512145996094,1.894049882888794,keypoint_fallback_lightglue_gradient
839.1630249023438,183.79766845703125,841.0966186523438,185.73255920410156,2.3972952365875244,keypoint_fallback_lightglue_gradient
891.3700561523438,184.76512145996094,892.3368530273438,185.73255920410156,1.0601418018341064,keypoint_fallback_lightglue_gradient
879.7684936523438,186.6999969482422,879.7684936523438,186.6999969482422,0.34102728962898254,keypoint_fallback_lightglue_gradient
956.1454467773438,192.50465393066406,955.1786499023438,192.50465393066406,1.2610000371932983,keypoint_fallback_lightglue_gradient
725.0809936523438,194.4395294189453,724.1141967773438,196.37442016601562,2.1571216583251953,keypoint_fallback_lightglue_gradient
711.5458374023438,195.406982421875,712.5126342773438,194.4395294189453,1.3434205055236816,keypoint_fallback_lightglue_gradient
880.7352905273438,195.406982421875,880.7352905273438,195.406982421875,0.32454416155815125,keypoint_fallback_lightglue_gradient
709.6122436523438,205.08139038085938,710.5790405273438,205.08139038085938,0.6902862191200256,keypoint_fallback_lightglue_gradient
957.1122436523438,206.048828125,956.1454467773438,206.048828125,1.2369439601898193,keypoint_fallback_lightglue_gradient
922.3075561523438,207.0162811279297,923.2743530273438,207.9837188720703,1.1114501953125,keypoint_fallback_lightglue_gradient
695.1102905273438,207.9837188720703,694.1434936523438,207.0162811279297,1.7342733144760132,keypoint_fallback_lightglue_gradient
653.5380859375,209.91860961914062,653.5380859375,208.95115661621094,1.2367801666259766,keypoint_fallback_lightglue_gradient
658.3720703125,215.72325134277344,658.3720703125,216.69068908691406,0.8012617826461792,keypoint_fallback_lightglue_gradient
706.7118530273438,215.72325134277344,705.7450561523438,216.69068908691406,1.4728575944900513,keypoint_fallback_lightglue_gradient
884.6024780273438,216.69068908691406,884.6024780273438,215.72325134277344,1.1104987859725952,keypoint_fallback_lightglue_gradient
907.8056030273438,216.69068908691406,907.8056030273438,216.69068908691406,0.275925874710083,keypoint_fallback_lightglue_gradient
886.5360717773438,221.5279083251953,886.5360717773438,221.5279083251953,0.2739633619785309,keypoint_fallback_lightglue_gradient
897.1708374023438,221.5279083251953,897.1708374023438,222.49534606933594,0.9005343914031982,keypoint_fallback_lightglue_gradient
675.7743530273438,223.46278381347656,675.7743530273438,223.46278381347656,0.351215124130249,keypoint_fallback_lightglue_gradient
728.9481811523438,227.33255004882812,727.9813842773438,228.3000030517578,1.4632344245910645,keypoint_fallback_lightglue_gradient
660.3056640625,228.3000030517578,659.3388671875,228.3000030517578,1.26106595993042,keypoint_fallback_lightglue_gradient
667.0732421875,228.3000030517578,667.0732421875,228.3000030517578,0.3460991382598877,keypoint_fallback_lightglue_gradient
790.8231811523438,231.2023162841797,790.8231811523438,229.26744079589844,2.0973329544067383,keypoint_fallback_lightglue_gradient
811.1259155273438,232.16976928710938,811.1259155273438,233.13720703125,0.8662244081497192,keypoint_fallback_lightglue_gradient
927.1415405273438,232.16976928710938,926.1747436523438,231.2023162841797,1.5884063243865967,keypoint_fallback_lightglue_gradient
938.7431030273438,232.16976928710938,938.7431030273438,233.13720703125,0.9212204217910767,keypoint_fallback_lightglue_gradient
945.5106811523438,234.10464477539062,947.4442749023438,233.13720703125,2.002011775970459,keypoint_fallback_lightglue_gradient
741.5165405273438,235.0720977783203,741.5165405273438,235.0720977783203,0.3030143082141876,keypoint_fallback_lightglue_gradient
752.1513061523438,235.0720977783203,752.1513061523438,235.0720977783203,0.2987072169780731,keypoint_fallback_lightglue_gradient
896.2040405273438,237.9744110107422,896.2040405273438,238.94186401367188,0.9043325781822205,keypoint_fallback_lightglue_gradient
658.3720703125,238.94186401367188,658.3720703125,240.87673950195312,1.7473435401916504,keypoint_fallback_lightglue_gradient
901.0380249023438,244.7465057373047,901.0380249023438,243.77906799316406,1.0717649459838867,keypoint_fallback_lightglue_gradient
942.6102905273438,245.71395874023438,941.6434936523438,246.681396484375,1.4779536724090576,keypoint_fallback_lightglue_gradient
753.1181030273438,246.681396484375,753.1181030273438,245.71395874023438,1.1453990936279297,keypoint_fallback_lightglue_gradient
790.8231811523438,247.64883422851562,790.8231811523438,247.64883422851562,0.26031580567359924,keypoint_fallback_lightglue_gradient
692.2098999023438,248.61627197265625,694.1434936523438,248.61627197265625,1.707232117652893,keypoint_fallback_lightglue_gradient
812.0927124023438,248.61627197265625,813.0595092773438,248.61627197265625,0.7597535252571106,keypoint_fallback_lightglue_gradient
746.3505249023438,249.58372497558594,746.3505249023438,249.58372497558594,0.274539977312088,keypoint_fallback_lightglue_gradient
697.0438842773438,253.4534912109375,697.0438842773438,253.4534912109375,0.2881101369857788,keypoint_fallback_lightglue_gradient
765.6864624023438,256.3558044433594,765.6864624023438,255.38836669921875,1.1288511753082275,keypoint_fallback_lightglue_gradient
943.5770874023438,260.2255859375,942.6102905273438,262.16046142578125,2.2033746242523193,keypoint_fallback_lightglue_gradient
673.8408203125,262.16046142578125,673.8408203125,262.16046142578125,0.2825515866279602,keypoint_fallback_lightglue_gradient
901.0380249023438,264.0953369140625,902.0048217773438,265.0627746582031,1.1960244178771973,keypoint_fallback_lightglue_gradient
687.3759155273438,266.9976806640625,687.3759155273438,266.9976806640625,0.2680700123310089,keypoint_fallback_lightglue_gradient
833.3622436523438,266.9976806640625,836.2626342773438,267.9651184082031,2.852804660797119,keypoint_fallback_lightglue_gradient
783.0888061523438,268.93255615234375,784.0556030273438,266.9976806640625,2.201312780380249,keypoint_fallback_lightglue_gradient
667.0732421875,273.769775390625,667.0732421875,273.769775390625,0.264984667301178,keypoint_fallback_lightglue_gradient
651.6044921875,274.7372131347656,651.6044921875,274.7372131347656,0.27017802000045776,keypoint_fallback_lightglue_gradient
764.7196655273438,276.6720886230469,764.7196655273438,276.6720886230469,0.21771353483200073,keypoint_fallback_lightglue_gradient
764.7196655273438,284.41162109375,767.6200561523438,286.34649658203125,3.283134937286377,keypoint_fallback_lightglue_gradient
678.6747436523438,286.34649658203125,678.6747436523438,285.3790588378906,1.1429555416107178,keypoint_fallback_lightglue_gradient
793.7235717773438,288.2814025878906,793.7235717773438,289.24884033203125,0.8763091564178467,keypoint_fallback_lightglue_gradient
843.9970092773438,294.0860290527344,844.9638061523438,293.11859130859375,1.3344030380249023,keypoint_fallback_lightglue_gradient
654.5048828125,296.9883728027344,652.5712890625,297.955810546875,2.2410387992858887,keypoint_fallback_lightglue_gradient
809.1923217773438,296.9883728027344,810.1591186523438,296.02093505859375,1.345821499824524,keypoint_fallback_lightglue_gradient
820.7938842773438,296.9883728027344,820.7938842773438,296.9883728027344,0.15785419940948486,keypoint_fallback_lightglue_gradient
793.7235717773438,299.89068603515625,794.6903686523438,299.89068603515625,0.8398562669754028,keypoint_fallback_lightglue_gradient
686.4091186523438,300.8581237792969,686.4091186523438,302.79302978515625,1.7931116819381714,keypoint_fallback_lightglue_gradient
539.4560546875,305.6953430175781,539.4560546875,305.6953430175781,0.27063003182411194,keypoint_fallback_lightglue_gradient
821.7606811523438,308.5976867675781,822.7274780273438,308.5976867675781,0.8571266531944275,keypoint_fallback_lightglue_gradient
607.1318359375,309.56512451171875,609.0654296875,310.5325622558594,1.9538601636886597,keypoint_fallback_lightglue_gradient
587.7958984375,311.5,587.7958984375,310.5325622558594,1.1649454832077026,keypoint_fallback_lightglue_gradient
686.4091186523438,312.4674377441406,686.4091186523438,313.43487548828125,0.8378087878227234,keypoint_fallback_lightglue_gradient
936.8095092773438,313.43487548828125,935.8427124023438,313.43487548828125,1.0535881519317627,keypoint_fallback_lightglue_gradient
822.7274780273438,317.3046569824219,824.6610717773438,319.2395324707031,2.617340326309204,keypoint_fallback_lightglue_gradient
833.3622436523438,319.2395324707031,833.3622436523438,319.2395324707031,0.11204778403043747,keypoint_fallback_lightglue_gradient
556.8583984375,320.20697021484375,558.7919921875,319.2395324707031,2.142764091491699,keypoint_fallback_lightglue_gradient
568.4599609375,320.20697021484375,569.4267578125,320.20697021484375,0.8553512096405029,keypoint_fallback_lightglue_gradient
621.6337890625,320.20697021484375,620.6669921875,319.2395324707031,1.573286533355713,keypoint_fallback_lightglue_gradient
581.9951171875,325.044189453125,581.9951171875,323.10931396484375,2.119828462600708,keypoint_fallback_lightglue_gradient
934.8759155273438,326.97906494140625,935.8427124023438,326.97906494140625,0.9030429124832153,keypoint_fallback_lightglue_gradient
839.1630249023438,329.8813781738281,839.1630249023438,329.8813781738281,0.09025364369153976,keypoint_fallback_lightglue_gradient
568.4599609375,331.8162841796875,568.4599609375,331.8162841796875,0.2153402715921402,keypoint_fallback_lightglue_gradient
622.6005859375,331.8162841796875,622.6005859375,329.8813781738281,2.0941126346588135,keypoint_fallback_lightglue_gradient
556.8583984375,332.7837219238281,556.8583984375,332.7837219238281,0.21968083083629608,keypoint_fallback_lightglue_gradient
761.8192749023438,333.75115966796875,760.8524780273438,333.75115966796875,1.0498734712600708,keypoint_fallback_lightglue_gradient
844.9638061523438,334.7185974121094,844.9638061523438,334.7185974121094,0.07911333441734314,keypoint_fallback_lightglue_gradient
931.0087280273438,334.7185974121094,931.0087280273438,333.75115966796875,0.9721410870552063,keypoint_fallback_lightglue_gradient
711.5458374023438,335.68603515625,710.5790405273438,334.7185974121094,1.5052019357681274,keypoint_fallback_lightglue_gradient
774.3876342773438,339.5558166503906,774.3876342773438,339.5558166503906,0.10211711376905441,keypoint_fallback_lightglue_gradient
583.9287109375,341.4906921386719,582.9619140625,341.4906921386719,1.0743896961212158,keypoint_fallback_lightglue_gradient
851.7313842773438,341.4906921386719,851.7313842773438,341.4906921386719,0.06402350217103958,keypoint_fallback_lightglue_gradient
859.4657592773438,341.4906921386719,860.4325561523438,341.4906921386719,0.9165661931037903,keypoint_fallback_lightglue_gradient
719.2802124023438,342.4581298828125,718.3134155273438,341.4906921386719,1.4900295734405518,keypoint_fallback_lightglue_gradient
727.9813842773438,343.4255676269531,727.9813842773438,343.4255676269531,0.11818595230579376,keypoint_fallback_lightglue_gradient
929.0751342773438,344.39300537109375,929.0751342773438,343.4255676269531,0.9653204679489136,keypoint_fallback_lightglue_gradient
874.9345092773438,345.3604736328125,873.9677124023438,345.3604736328125,1.0088094472885132,keypoint_fallback_lightglue_gradient
606.1650390625,346.3279113769531,607.1318359375,346.3279113769531,0.8975960612297058,keypoint_fallback_lightglue_gradient
593.5966796875,348.2627868652344,593.5966796875,348.2627868652344,0.17835746705532074,keypoint_fallback_lightglue_gradient
601.3310546875,348.2627868652344,600.3642578125,349.230224609375,1.3250279426574707,keypoint_fallback_lightglue_gradient
730.8817749023438,348.2627868652344,733.7821655273438,348.2627868652344,2.8423562049865723,keypoint_fallback_lightglue_gradient
740.5497436523438,349.230224609375,743.4501342773438,348.2627868652344,3.032914400100708,keypoint_fallback_lightglue_gradient
926.1747436523438,355.0348815917969,925.2079467773438,354.06744384765625,1.3735041618347168,keypoint_fallback_lightglue_gradient
848.8309936523438,356.0023193359375,848.8309936523438,356.0023193359375,0.03944826498627663,keypoint_fallback_lightglue_gradient
857.5321655273438,356.0023193359375,859.4657592773438,356.0023193359375,1.9074369668960571,keypoint_fallback_lightglue_gradient
761.8192749023438,356.9697570800781,762.7860717773438,356.0023193359375,1.3913942575454712,keypoint_fallback_lightglue_gradient
580.0615234375,360.83953857421875,581.0283203125,360.83953857421875,0.9184234738349915,keypoint_fallback_lightglue_gradient
800.4911499023438,360.83953857421875,799.5243530273438,360.83953857421875,0.9949464201927185,keypoint_fallback_lightglue_gradient
834.3290405273438,360.83953857421875,834.3290405273438,360.83953857421875,0.03840393200516701,keypoint_fallback_lightglue_gradient
840.1298217773438,360.83953857421875,840.1298217773438,360.83953857421875,0.03555417060852051,keypoint_fallback_lightglue_gradient
858.4989624023438,360.83953857421875,861.3993530273438,360.83953857421875,2.882636785507202,keypoint_fallback_lightglue_gradient
921.3407592773438,360.83953857421875,921.3407592773438,360.83953857421875,0.013502571731805801,keypoint_fallback_lightglue_gradient
641.9365234375,371.48138427734375,640.0029296875,371.48138427734375,1.9708952903747559,keypoint_fallback_lightglue_gradient
589.7294921875,373.4162902832031,589.7294921875,373.4162902832031,0.1475592851638794,keypoint_fallback_lightglue_gradient
756.9852905273438,375.3511657714844,756.9852905273438,374.38372802734375,1.0265289545059204,keypoint_fallback_lightglue_gradient
769.5536499023438,375.3511657714844,769.5536499023438,375.3511657714844,0.05335070565342903,keypoint_fallback_lightglue_gradient
743.4501342773438,377.2860412597656,743.4501342773438,378.25347900390625,0.9032015204429626,keypoint_fallback_lightglue_gradient
797.5907592773438,382.1232604980469,797.5907592773438,382.1232604980469,0.03536718711256981,keypoint_fallback_lightglue_gradient
828.5282592773438,382.1232604980469,830.4618530273438,381.15582275390625,2.1830484867095947,keypoint_fallback_lightglue_gradient
843.0302124023438,382.1232604980469,843.0302124023438,383.0906982421875,0.9556422233581543,keypoint_fallback_lightglue_gradient
614.8662109375,385.9930114746094,613.8994140625,385.02557373046875,1.4645354747772217,keypoint_fallback_lightglue_gradient
742.4833374023438,387.92791748046875,742.4833374023438,386.96044921875,1.0244959592819214,keypoint_fallback_lightglue_gradient
830.4618530273438,392.7651062011719,829.4950561523438,393.7325439453125,1.3375743627548218,keypoint_fallback_lightglue_gradient
843.0302124023438,393.7325439453125,843.0302124023438,393.7325439453125,0.03623915836215019,keypoint_fallback_lightglue_gradient
743.4501342773438,398.56976318359375,743.4501342773438,399.5372009277344,0.9191165566444397,keypoint_fallback_lightglue_gradient
607.1318359375,399.5372009277344,607.1318359375,399.5372009277344,0.11520391702651978,keypoint_fallback_lightglue_gradient
772.4540405273438,403.406982421875,774.3876342773438,403.406982421875,1.9752799272537231,keypoint_fallback_lightglue_gradient
804.3583374023438,405.34185791015625,805.3251342773438,404.3744201660156,1.4130738973617554,keypoint_fallback_lightglue_gradient
900.0712280273438,407.2767333984375,899.1044311523438,407.2767333984375,0.8992152214050293,keypoint_fallback_lightglue_gradient
616.7998046875,409.2116394042969,616.7998046875,408.2441711425781,1.070862889289856,keypoint_fallback_lightglue_gradient
629.3681640625,409.2116394042969,629.3681640625,409.2116394042969,0.10111460834741592,keypoint_fallback_lightglue_gradient
894.2704467773438,417.9186096191406,894.2704467773438,416.951171875,0.9321226477622986,keypoint_fallback_lightglue_gradient
664.1728515625,430.4953308105469,664.1728515625,429.52789306640625,1.0342215299606323,keypoint_fallback_lightglue_gradient
894.2704467773438,430.4953308105469,893.3036499023438,428.5604553222656,2.073147773742676,keypoint_fallback_lightglue_gradient
672.8740234375,439.20233154296875,672.8740234375,439.20233154296875,0.10234285891056061,keypoint_fallback_lightglue_gradient
686.4091186523438,440.1697692871094,685.4423217773438,440.1697692871094,0.8771445751190186,keypoint_fallback_lightglue_gradient
701.8778686523438,440.1697692871094,701.8778686523438,440.1697692871094,0.1010742336511612,keypoint_fallback_lightglue_gradient
849.7977905273438,442.1046447753906,848.8309936523438,441.13720703125,1.2595618963241577,keypoint_fallback_lightglue_gradient
685.4423217773438,449.84417724609375,683.5087280273438,448.8767395019531,2.0857017040252686,keypoint_fallback_lightglue_gradient
696.0770874023438,452.74652099609375,695.1102905273438,455.6488342285156,2.9938251972198486,keypoint_fallback_lightglue_gradient
702.8446655273438,452.74652099609375,702.8446655273438,450.8116149902344,1.9674744606018066,keypoint_fallback_lightglue_gradient
711.5458374023438,453.7139587402344,710.5790405273438,453.7139587402344,0.8491007089614868,keypoint_fallback_lightglue_gradient
896.2040405273438,455.6488342285156,896.2040405273438,456.61627197265625,1.045972228050232,keypoint_fallback_lightglue_gradient
321.9267578125,459.51861572265625,320.9599609375,460.4860534667969,1.1760047674179077,keypoint_fallback_lightglue_gradient
801.4579467773438,460.4860534667969,799.5243530273438,459.51861572265625,2.0228614807128906,keypoint_fallback_lightglue_gradient
897.1708374023438,460.4860534667969,897.1708374023438,461.4534912109375,1.051177740097046,keypoint_fallback_lightglue_gradient
323.8603515625,469.1930236816406,323.8603515625,469.1930236816406,0.21937745809555054,keypoint_fallback_lightglue_gradient
732.8153686523438,470.16046142578125,732.8153686523438,470.16046142578125,0.14954733848571777,keypoint_fallback_lightglue_gradient
745.3837280273438,471.1278991699219,745.3837280273438,472.0953369140625,0.9844567179679871,keypoint_fallback_lightglue_gradient
316.1259765625,475.9651184082031,317.0927734375,474.9976806640625,1.5785136222839355,keypoint_fallback_lightglue_gradient
901.0380249023438,477.8999938964844,901.0380249023438,476.93255615234375,0.9013350009918213,keypoint_fallback_lightglue_gradient
327.7275390625,485.6395263671875,326.7607421875,484.6720886230469,1.4380545616149902,keypoint_fallback_lightglue_gradient
729.9149780273438,488.5418701171875,729.9149780273438,487.57440185546875,0.9742116928100586,keypoint_fallback_lightglue_gradient
327.7275390625,490.47674560546875,327.7275390625,489.5093078613281,1.1592499017715454,keypoint_fallback_lightglue_gradient
323.8603515625,495.3139343261719,323.8603515625,496.2814025878906,0.7939635515213013,keypoint_fallback_lightglue_gradient
751.1845092773438,500.1511535644531,751.1845092773438,501.11859130859375,1.0170445442199707,keypoint_fallback_lightglue_gradient
762.7860717773438,501.11859130859375,761.8192749023438,500.1511535644531,1.2023171186447144,keypoint_fallback_lightglue_gradient
796.6239624023438,504.02093505859375,795.6571655273438,504.02093505859375,0.7511578798294067,keypoint_fallback_lightglue_gradient
902.9716186523438,504.02093505859375,902.0048217773438,504.9883728027344,1.2996701002120972,keypoint_fallback_lightglue_gradient
296.7900390625,506.9232482910156,296.7900390625,506.9232482910156,0.2371702939271927,keypoint_fallback_lightglue_gradient
309.3583984375,506.9232482910156,309.3583984375,506.9232482910156,0.23352690041065216,keypoint_fallback_lightglue_gradient
784.0556030273438,507.89068603515625,784.0556030273438,507.89068603515625,0.22795036435127258,keypoint_fallback_lightglue_gradient
249.41697692871094,508.8581237792969,249.41697692871094,508.8581237792969,0.25251761078834534,keypoint_fallback_lightglue_gradient
903.9384155273438,508.8581237792969,902.9716186523438,509.8255920410156,1.2982839345932007,keypoint_fallback_lightglue_gradient
324.8271484375,509.8255920410156,324.8271484375,509.8255920410156,0.23086930811405182,keypoint_fallback_lightglue_gradient
797.5907592773438,511.76043701171875,797.5907592773438,511.76043701171875,0.23866893351078033,keypoint_fallback_lightglue_gradient
252.31736755371094,514.6627807617188,252.31736755371094,515.6302490234375,0.7772181630134583,keypoint_fallback_lightglue_gradient
270.6865234375,514.6627807617188,269.7197265625,514.6627807617188,0.8372871279716492,keypoint_fallback_lightglue_gradient
237.81541442871094,515.6302490234375,237.81541442871094,515.6302490234375,0.2586873173713684,keypoint_fallback_lightglue_gradient
308.3916015625,519.5,309.3583984375,521.4348754882812,2.094425916671753,keypoint_fallback_lightglue_gradient
338.3622741699219,519.5,338.3622741699219,518.5325317382812,1.139724612236023,keypoint_fallback_lightglue_gradient
283.2548828125,526.2720947265625,282.2880859375,526.2720947265625,0.812621533870697,keypoint_fallback_lightglue_gradient
824.6610717773438,526.2720947265625,822.7274780273438,526.2720947265625,1.6756319999694824,keypoint_fallback_lightglue_gradient
231.04783630371094,528.2069702148438,231.04783630371094,528.2069702148438,0.2664640545845032,keypoint_fallback_lightglue_gradient
808.2255249023438,531.1093139648438,806.2919311523438,530.141845703125,1.8894299268722534,keypoint_fallback_lightglue_gradient
357.6982116699219,536.9139404296875,357.6982116699219,537.8814086914062,0.8552820086479187,keypoint_fallback_lightglue_gradient
201.07713317871094,538.8488159179688,201.07713317871094,538.8488159179688,0.28048229217529297,keypoint_fallback_lightglue_gradient
231.04783630371094,538.8488159179688,231.04783630371094,539.8162841796875,0.7923793792724609,keypoint_fallback_lightglue_gradient
826.5946655273438,543.68603515625,825.6278686523438,545.6209106445312,2.1421806812286377,keypoint_fallback_lightglue_gradient
234.91502380371094,544.6535034179688,233.94822692871094,544.6535034179688,0.7918381094932556,keypoint_fallback_lightglue_gradient
902.9716186523438,546.58837890625,902.9716186523438,547.5557861328125,1.1465494632720947,keypoint_fallback_lightglue_gradient
806.2919311523438,548.5232543945312,806.2919311523438,550.4581298828125,2.047536611557007,keypoint_fallback_lightglue_gradient
206.87791442871094,549.49072265625,206.87791442871094,552.3930053710938,2.7080695629119873,keypoint_fallback_lightglue_gradient
364.4657897949219,558.1976928710938,365.4325866699219,558.1976928710938,1.2146904468536377,keypoint_fallback_lightglue_gradient
817.8934936523438,559.1651000976562,818.8602905273438,557.230224609375,2.2346322536468506,keypoint_fallback_lightglue_gradient
834.3290405273438,561.0999755859375,834.3290405273438,561.0999755859375,0.3409023582935333,keypoint_fallback_lightglue_gradient
380.9013366699219,564.0023193359375,381.8681335449219,564.0023193359375,1.2260531187057495,keypoint_fallback_lightglue_gradient
902.9716186523438,564.9697875976562,902.9716186523438,565.9371948242188,1.1681736707687378,keypoint_fallback_lightglue_gradient
391.5361022949219,567.8720703125,391.5361022949219,567.8720703125,0.280602365732193,keypoint_fallback_lightglue_gradient
836.2626342773438,569.8069458007812,836.2626342773438,569.8069458007812,0.3577371835708618,keypoint_fallback_lightglue_gradient
902.0048217773438,574.6441650390625,902.0048217773438,574.6441650390625,0.3883035480976105,keypoint_fallback_lightglue_gradient
171.10643005371094,575.6116333007812,170.13963317871094,576.5790405273438,1.0557971000671387,keypoint_fallback_lightglue_gradient
846.8973999023438,575.6116333007812,845.9306030273438,576.5790405273438,1.2605537176132202,keypoint_fallback_lightglue_gradient
201.07713317871094,577.5465087890625,201.07713317871094,577.5465087890625,0.3100915849208832,keypoint_fallback_lightglue_gradient
404.1044616699219,577.5465087890625,403.1376647949219,577.5465087890625,0.6904889345169067,keypoint_fallback_lightglue_gradient
902.0048217773438,585.2860717773438,901.0380249023438,583.3511352539062,1.8669123649597168,keypoint_fallback_lightglue_gradient
380.9013366699219,587.220947265625,379.9345397949219,590.1232299804688,2.892530679702759,keypoint_fallback_lightglue_gradient
821.7606811523438,587.220947265625,821.7606811523438,587.220947265625,0.38553670048713684,keypoint_fallback_lightglue_gradient
810.1591186523438,588.1883544921875,810.1591186523438,588.1883544921875,0.3837433159351349,keypoint_fallback_lightglue_gradient
201.07713317871094,589.1558227539062,200.11033630371094,590.1232299804688,1.0550944805145264,keypoint_fallback_lightglue_gradient
188.50877380371094,590.1232299804688,188.50877380371094,590.1232299804688,0.3243420720100403,keypoint_fallback_lightglue_gradient
172.07322692871094,593.0255737304688,172.07322692871094,593.0255737304688,0.32964351773262024,keypoint_fallback_lightglue_gradient
843.0302124023438,594.96044921875,843.9970092773438,593.9930419921875,1.5795749425888062,keypoint_fallback_lightglue_gradient
186.57518005371094,595.9279174804688,186.57518005371094,594.96044921875,1.1787914037704468,keypoint_fallback_lightglue_gradient
425.3739929199219,595.9279174804688,424.4071960449219,595.9279174804688,0.6532976031303406,keypoint_fallback_lightglue_gradient
435.0419616699219,596.8953247070312,434.0751647949219,597.86279296875,1.118391990661621,keypoint_fallback_lightglue_gradient
901.0380249023438,600.76513671875,900.0712280273438,600.76513671875,0.593678891658783,keypoint_fallback_lightglue_gradient
833.3622436523438,601.7325439453125,833.3622436523438,601.7325439453125,0.41612017154693604,keypoint_fallback_lightglue_gradient
167.2392578125,603.6674194335938,166.2724609375,603.6674194335938,0.7018900513648987,keypoint_fallback_lightglue_gradient
851.7313842773438,604.6348876953125,849.7977905273438,603.6674194335938,1.7370890378952026,keypoint_fallback_lightglue_gradient
858.4989624023438,604.6348876953125,858.4989624023438,604.6348876953125,0.429629385471344,keypoint_fallback_lightglue_gradient
443.7431335449219,605.602294921875,443.7431335449219,605.602294921875,0.3387986123561859,keypoint_fallback_lightglue_gradient
