Longitude,Latitude,Pixel,Scan,Longitude180,TMC_X,TMC_Y,Inside_TMC_BBox,Coarse_Valid_Overlap
203.847385,-89.8772571,5800,18100,-156.15261499999997,-1504.802353177008,-3404.2158547987824,True,False
203.426159,-89.8767837,5900,18100,-156.57384100000002,-1485.4419727577138,-3428.3585821671973,True,False
203.008216,-89.8763038,6000,18100,-156.991784,-1466.0824923810885,-3452.49735339582,True,False
202.593562,-89.8758173,6100,18100,-157.40643799999998,-1446.726046271802,-3476.6371372647186,True,False
202.1822,-89.8753244,6200,18100,-157.81780000000003,-1427.3710945864827,-3500.7745716987033,True,False
201.774133,-89.8748252,6300,18100,-158.225867,-1408.017403524865,-3524.9090263649755,True,False
201.369364,-89.8743198,6400,18100,-158.63063599999998,-1388.6648397574959,-3549.039823103137,True,False
200.967892,-89.8738081,6500,18100,-159.032108,-1369.3152910915142,-3573.1719973537715,True,False
200.569716,-89.8732904,6600,18100,-159.43028400000003,-1349.9663195748938,-3597.2992405048735,True,False
200.174834,-89.8727666,6700,18100,-159.82516599999997,-1330.6198586239427,-3621.4265465954163,True,False
199.783243,-89.8722368,6800,18100,-160.21675700000003,-1311.275660832598,-3645.553238543937,True,False
199.394936,-89.8717012,6900,18100,-160.60506399999997,-1291.9323062742594,-3669.6758241402035,True,False
199.00991,-89.8711598,7000,18100,-160.99009,-1272.5907688584937,-3693.7963814761792,True,False
198.628155,-89.8706126,7100,18100,-161.371845,-1253.251580879123,-3717.917128793611,True,False
198.249666,-89.8700598,7200,18100,-161.750334,-1233.9137035079857,-3742.0343951239383,True,False
197.874432,-89.8695014,7300,18100,-162.125568,-1214.5777266389118,-3766.150344736462,True,False
197.502443,-89.8689375,7400,18100,-162.49755700000003,-1195.2433940457809,-3790.264208954658,True,False
197.133689,-89.8683682,7500,18100,-162.866311,-1175.910526011037,-3814.375177522387,True,False
196.768158,-89.8677935,7600,18100,-163.23184200000003,-1156.5797594889839,-3838.485344509293,True,False
196.405837,-89.8672135,7700,18100,-163.59416299999998,-1137.2508058000967,-3862.593896761368,True,False
196.046713,-89.8666283,7800,18100,-163.953287,-1117.9234463334878,-3886.6999807034535,True,False
195.690772,-89.8660379,7900,18100,-164.30922799999996,-1098.5982835816098,-3910.8056428147247,True,False
195.337998,-89.8654425,8000,18100,-164.66200200000003,-1079.2741733052765,-3934.9071006435984,True,False
194.988376,-89.864842,8100,18100,-165.01162399999998,-1059.952527823608,-3959.0092817021687,True,False
194.641889,-89.8642366,8200,18100,-165.358111,-1040.6322424118844,-3983.1083501033363,True,False
194.298521,-89.8636264,8300,18100,-165.701479,-1021.3131622044287,-4007.2033339654918,True,False
193.958255,-89.8630113,8400,18100,-166.041745,-1001.9965854405528,-4031.2991300067656,True,False
193.621071,-89.8623915,8500,18100,-166.37892899999997,-982.6813749499727,-4055.391845047661,True,False
193.286952,-89.861767,8600,18100,-166.71304799999996,-963.3681232651059,-4079.4833829623253,True,False
192.955878,-89.8611379,8700,18100,-167.04412200000002,-944.0565166575504,-4103.572725855943,True,False
192.62783,-89.8605042,8800,18100,-167.37216999999998,-924.747027795763,-4127.661763338466,True,False
192.302787,-89.8598661,8900,18100,-167.69721300000003,-905.438677051449,-4151.746473510869,True,False
191.98073,-89.8592235,9000,18100,-168.01927,-886.1326340342715,-4175.831653421579,True,False
191.661638,-89.8585766,9100,18100,-168.33836199999996,-866.8280006308664,-4199.913218965162,True,False
191.345488,-89.8579254,9200,18100,-168.654512,-847.5250369973963,-4223.9930156996215,True,False
191.032261,-89.8572699,9300,18100,-168.967739,-828.224276597763,-4248.072810778908,True,False
190.721933,-89.8566103,9400,18100,-169.27806699999996,-808.9247354671422,-4272.148467975274,True,False
190.414483,-89.8559466,9500,18100,-169.58551699999998,-789.626854326955,-4296.221728714304,True,False
190.109889,-89.8552788,9600,18100,-169.890111,-770.3309776045339,-4320.2943313760425,True,False
189.808128,-89.854607,9700,18100,-170.191872,-751.0368349580647,-4344.3650215605085,True,False
189.509177,-89.8539312,9800,18100,-170.49082299999998,-731.7446954966734,-4368.435505672777,True,False
189.213014,-89.8532516,9900,18100,-170.786986,-712.4539094739021,-4392.501472585026,True,False
188.919614,-89.8525681,10000,18100,-171.08038599999998,-693.1651063448858,-4416.567597535897,True,False
188.628955,-89.8518808,10100,18100,-171.37104499999998,-673.8781481784929,-4440.632513585305,True,False
188.341014,-89.8511899,10200,18100,-171.65898600000003,-654.5924163161843,-4464.691839062512,True,False
188.055766,-89.8504952,10300,18100,-171.944234,-635.3089291764546,-4488.75318917578,True,False
187.773189,-89.849797,10400,18100,-172.226811,-616.0267419795113,-4512.809121563792,True,False
187.493258,-89.8490951,10500,18100,-172.50674200000003,-596.7468022021685,-4536.867217116532,True,False
187.215949,-89.8483898,10600,18100,-172.78405099999998,-577.4680851509072,-4560.920000935785,True,False
186.94124,-89.847681,10700,18100,-173.05876,-558.1913376084761,-4584.97197862544,True,False
186.669105,-89.8469688,10800,18100,-173.330895,-538.9161966667102,-4609.021661735929,True,False
186.399522,-89.8462532,10900,18100,-173.600478,-519.6429853012547,-4633.070511586391,True,False
186.132466,-89.8455343,11000,18100,-173.86753399999998,-500.37143250111217,-4657.116985529372,True,False
185.867913,-89.8448121,11100,18100,-174.132087,-481.10168351255544,-4681.1625237428125,True,False
185.60584,-89.8440867,11200,18100,-174.39416,-461.8336393477972,-4705.205522786269,True,False
185.346222,-89.8433581,11300,18100,-174.653778,-442.5673447937571,-4729.247392026794,True,False
185.089036,-89.8426264,11400,18100,-174.91096400000004,-423.30270916933756,-4753.286486704695,True,False
184.834258,-89.8418916,11500,18100,-175.16574200000002,-404.0398387119222,-4777.324169547425,True,False
184.581864,-89.8411538,11600,18100,-175.418136,-384.77856610474134,-4801.358763073651,True,False
184.331832,-89.8404129,11700,18100,-175.66816800000004,-365.5193720676683,-4825.394602539074,True,False
184.084136,-89.8396692,11800,18100,-175.915864,-346.261454049286,-4849.4239378107,True,False
183.838754,-89.8389225,11900,18100,-176.161246,-327.00548576069247,-4873.454092034164,True,False
183.598082,-89.8381804,11999,18100,-176.40191800000002,-307.9438488832739,-4897.243332038708,True,False
232.757772,-89.8899779,0,18200,-127.24222800000001,-2655.9273982407926,-2019.0455939100245,True,True
232.223795,-89.8900001,100,18200,-127.776205,-2636.4634308237464,-2043.297509684634,True,True
231.689694,-89.8900127,200,18200,-128.31030599999997,-2617.0021038840846,-2067.548161256516,True,True
231.155561,-89.8900157,300,18200,-128.84443899999997,-2597.5433454725694,-2091.7975961241605,True,True
230.621491,-89.8900092,400,18200,-129.378509,-2578.084906484212,-2116.0438500877763,True,True
230.087574,-89.8899932,500,18200,-129.91242599999998,-2558.6268113849346,-2140.287090300726,True,True
229.553906,-89.8899675,600,18200,-130.44609400000002,-2539.1739830854385,-2164.531194537221,True,True
229.020577,-89.8899324,700,18200,-130.979423,-2519.7195898131786,-2188.7705815679815,True,True
228.487679,-89.8898877,800,18200,-131.512321,-2500.2685106877134,-2213.009414291361,True,True
227.955305,-89.8898334,900,18200,-132.044695,-2480.8210754909032,-2237.24796058405,True,True
227.423546,-89.8897697,1000,18200,-132.576454,-2461.3731360226184,-2261.482510557756,True,True
226.892492,-89.8896965,1100,18200,-133.107508,-2441.927363861005,-2285.715484269597,True,True
226.362232,-89.8896139,1200,18200,-133.637768,-2422.4819915423245,-2309.9452760006957,True,True
225.832856,-89.8895217,1300,18200,-134.167144,-2403.041962181694,-2334.176527666414,True,True
225.304451,-89.8894202,1400,18200,-134.69554900000003,-2383.60123241046,-2358.403535585356,True,True
224.777106,-89.8893093,1500,18200,-135.222894,-2364.1626886123063,-2382.6289127146406,True,True
224.250905,-89.8891891,1600,18200,-135.749095,-2344.7247704729034,-2406.8512426876155,True,True
223.725933,-89.8890595,1700,18200,-136.274067,-2325.29029962639,-2431.073397281689,True,True
223.202274,-89.8889206,1800,18200,-136.797726,-2305.857894951407,-2455.2939693823428,True,True
222.680011,-89.8887725,1900,18200,-137.31998899999996,-2286.4262851263907,-2479.511538613439,True,True
222.159224,-89.8886152,2000,18200,-137.840776,-2266.996257903742,-2503.7269985292246,True,True
221.639993,-89.8884487,2100,18200,-138.360007,-2247.568672469573,-2527.941261508273,True,True
221.122396,-89.8882731,2200,18200,-138.87760400000002,-2228.1423784333133,-2552.15305201523,True,True
220.606509,-89.8880884,2300,18200,-139.39349100000004,-2208.718264507915,-2576.3634180209106,True,True
220.092407,-89.8878947,2400,18200,-139.90759300000002,-2189.2952935341136,-2600.5711403465684,True,True
219.580164,-89.887692,2500,18200,-140.41983600000003,-2169.8744710368655,-2624.7773183889044,True,True
219.06985,-89.8874803,2600,18200,-140.93015000000003,-2150.4566919860267,-2648.983214936483,True,True
218.561535,-89.8872598,2700,18200,-141.438465,-2131.039140969285,-2673.1853585613576,True,True
218.055288,-89.8870305,2800,18200,-141.94471199999998,-2111.622934616778,-2697.3849654456785,True,True
217.551175,-89.8867924,2900,18200,-142.448825,-2092.209121081377,-2721.5833715047033,True,True
217.049259,-89.8865455,3000,18200,-142.950741,-2072.7986761056145,-2745.782027658879,True,True
216.549602,-89.8862901,3100,18200,-143.450398,-2053.387178360919,-2769.9751154737532,True,True
216.052266,-89.886026,3200,18200,-143.94773399999997,-2033.9794535464232,-2794.1688893825294,True,True
215.557309,-89.8857534,3300,18200,-144.44269099999997,-2014.572979728669,-2818.360006507254,True,True
215.064786,-89.8854723,3400,18200,-144.93521399999997,-1995.1688082075084,-2842.550071009049,True,True
214.574753,-89.8851829,3500,18200,-145.425247,-1975.7646640614723,-2866.735657801529,True,True
214.087261,-89.884885,3600,18200,-145.912739,-1956.3650578200597,-2890.9234422945838,True,True
213.602361,-89.884579,3700,18200,-146.39763900000003,-1936.9643237651976,-2915.1050583216042,True,True
213.120102,-89.8842647,3800,18200,-146.87989800000003,-1917.5670412823608,-2939.287215590155,True,False
212.64053,-89.8839423,3900,18200,-147.35947,-1898.170986268156,-2963.4666194054294,True,False
212.163688,-89.8836118,4000,18200,-147.83631200000002,-1878.7772386054935,-2987.645092617861,True,False
211.68962,-89.8832733,4100,18200,-148.31038,-1859.385396272783,-3011.8218386572767,True,False
211.218366,-89.8829269,4200,18200,-148.781634,-1839.9949926447289,-3035.9961328349073,True,False
210.749964,-89.8825727,4300,18200,-149.25003600000002,-1820.6055967162404,-3060.1672554362963,True,False
210.284449,-89.8822107,4400,18200,-149.715551,-1801.218285972092,-3084.3371417125027,True,False
209.821858,-89.881841,4500,18200,-150.17814199999998,-1781.832791002861,-3108.505024461146,True,False
209.362221,-89.8814636,4600,18200,-150.63777900000002,-1762.450088987847,-3132.672940700127,True,False
208.90557,-89.8810787,4700,18200,-151.09443,-1743.0683835081572,-3156.8375445776724,True,False
208.451933,-89.8806863,4800,18200,-151.548067,-1723.6887667793637,-3181.0008413179803,True,False
208.001336,-89.8802866,4900,18200,-151.99866399999996,-1704.3094191119962,-3205.159530112898,True,False
207.553805,-89.8798794,5000,18200,-152.446195,-1684.9343448905408,-3229.320962885253,True,False
207.109362,-89.8794651,5100,18200,-152.89063799999997,-1665.558909916585,-3253.476490265509,True,False
206.668028,-89.8790436,5200,18200,-153.331972,-1646.1856031323387,-3277.630855329778,True,False
206.229824,-89.8786149,5300,18200,-153.770176,-1626.8155306814601,-3301.7861115162564,True,False
205.794765,-89.8781793,5400,18200,-154.20523500000002,-1607.4455342108781,-3325.9362786537176,True,False
205.362869,-89.8777367,5500,18200,-154.637131,-1588.0781074916574,-3350.0861166713576,True,False
204.93415,-89.8772872,5600,18200,-155.06585,-1568.7129086333002,-3374.235024671216,True,False
204.50862,-89.876831,5700,18200,-155.49138,-1549.34833488921,-3398.3796436349185,True,False
204.08629,-89.8763681,5800,18200,-155.91371000000004,-1529.9853931077964,-3422.5220884024966,True,False
203.66717,-89.8758985,5900,18200,-156.33283,-1510.6250597929666,-3446.664486402713,True,False
203.251267,-89.8754223,6000,18200,-156.74873300000002,-1491.266961967232,-3470.806242763952,True,False
202.838589,-89.8749397,6100,18200,-157.161411,-1471.9097164904888,-3494.943890540114,True,False
202.42914,-89.8744507,6200,18200,-157.57086000000004,-1452.5541961187707,-3519.079589217955,True,False
202.022924,-89.8739553,6300,18200,-157.977076,-1433.2012944001353,-3543.215481982689,True,False
201.619943,-89.8734537,6400,18200,-158.38005699999997,-1413.8495676380046,-3567.3481077746846,True,False
201.220198,-89.872946,6500,18200,-158.77980200000002,-1394.4987839844396,-3591.4767772254304,True,False
200.823689,-89.8724321,6600,18200,-159.176311,-1375.1509001946515,-3615.6064475574635,True,False
200.430414,-89.8719122,6700,18200,-159.56958599999996,-1355.8045085146425,-3639.733612511347,True,False
200.040371,-89.8713864,6800,18200,-159.959629,-1336.4594093577166,-3663.857538852422,True,False
199.653555,-89.8708547,6900,18200,-160.34644500000002,-1317.1163205091063,-3687.9803745252157,True,False
199.269962,-89.8703172,7000,18200,-160.73003800000004,-1297.7750324256338,-3712.1013643496003,True,False
198.889586,-89.8697739,7100,18200,-161.110414,-1278.436273990183,-3736.2226243578734,True,False
198.512418,-89.869225,7200,18200,-161.48758199999997,-1259.0986592740978,-3760.340568447245,True,False
198.138452,-89.8686706,7300,18200,-161.86154799999997,-1239.7620981218656,-3784.45435673473,True,False
