source_x,source_y,reference_x,reference_y,confidence,phase_refined,phase_dx,phase_dy,phase_response,final_residual_px
860.0,56.0,859.5468564918345,56.03250076945233,0.9073576,True,0.00449649183449452,-0.12154923054767153,0.48642810478210446,0.6763853736453362
892.0,60.0,891.4307171989111,60.12643385104131,0.72618306,True,-1.084422801088916,-0.28782614895868264,0.40710977745056154,0.8254973093045526
640.0,500.0,640.3348523402555,499.69935394377154,0.9754685,True,0.13362234025543174,-0.42418605622846783,0.47490153923034667,0.5795314533617869
894.0,68.0,894.3168106981611,67.45864129289859,0.6169649,True,0.4580506981612018,-1.2069927071014028,0.4637146240234375,0.40400972038984734
862.0,56.0,861.6879122620986,55.63817234913363,0.99062943,True,-0.4080877379014325,0.02761234913363353,0.49342076301574705,0.558917407135031
844.0,72.0,843.7180620120762,72.82637939250705,0.97270846,True,-0.8115379879238063,0.49496939250703775,0.46630517387390136,1.0692133030582092
878.0,80.0,878.2777313287675,79.76169524872329,0.721746,True,0.029071328767489746,0.13198524872328576,0.5559939414978027,0.1172224646094692
854.0,64.0,853.8804630837706,65.14442873025604,0.8409335,True,-0.6199369162293991,0.7006387302560384,0.3494757713317871,1.3171457309695123
852.0,72.0,852.4968499825571,71.51848383204992,0.32417214,True,0.47481998255713265,-0.06602616795006355,0.30620246200561524,0.45481533689974746
900.0,76.0,900.6140589222609,76.08913241122994,0.715279,True,0.1291989222608727,-0.4887775887700556,0.36880897064208984,0.45990239911109504
648.0,500.0,648.5871548852249,498.7549876097682,0.20018424,True,0.5557548852248821,-0.8103523902318095,0.4706695724487305,1.480536570907652
846.0,792.0,846.4526,792.34814,0.6108482,False,0.6896864916470307,-5.0368228683912655,0.2652889793395996,0.35252594048611924
884.0,76.0,884.4834746282415,76.1445261417907,0.6196694,True,-0.16838537175852508,0.03141614179070018,0.42706615676879883,0.3886704757819465
876.0,44.0,875.980608534115,41.95613602447703,0.38340744,True,0.1193085341150315,-1.648847975522969,0.2496839617729187,1.9005740571844532
934.0,100.0,933.9889913527838,100.4446630390578,0.83582777,True,-0.7137086472162046,0.05680303905780093,0.6223013320922851,0.6499059714631504
838.0,76.0,837.3955421489688,76.53430272870503,0.43153057,True,-1.1447578510311374,0.030968728705033755,0.47512271728515626,1.0464960284037932
892.0,68.0,892.572241409337,67.89571091508199,0.6531637,True,0.3531414093369847,-0.9120090849180187,0.5233837070465088,0.36155948041708874
878.0,76.0,878.1736167802516,76.13735927066053,0.87603307,True,-0.5397832197484256,-0.1557847293394765,0.5543614822387696,0.2785009886717076
908.0,192.0,908.4195,192.72816,0.597772,False,-7.603117143326152,-1.6607621226644866,0.5204576221466064,0.8201431771160754
734.0,148.0,733.9424115745684,148.5616043986576,0.24353464,True,0.011111574568378302,-0.23115560134238677,0.355346458530426,0.6634510558482434
910.0,192.0,910.50665,192.70947,0.47088987,False,-7.216645323800506,-1.092502112389937,0.26994384841918945,0.8184094580819451
870.0,48.0,869.3104258113183,46.22988209060574,0.95436525,True,-1.2644741886816213,-1.4732239093942567,0.34262803649902346,1.8463980593516884
584.0,580.0,584.1850918418141,580.1881753471253,0.35275418,True,-0.0774081581859214,0.3832753471252488,0.21136179771423338,0.44012666604892603
884.0,40.0,884.1425,39.44358,0.90927607,False,21.680155185901743,-26.236974358526915,0.018931073379516602,0.39747454158778217
934.0,104.0,934.4488990064018,103.87445698092503,0.31043604,True,0.4632390064017571,-0.9949830190749722,0.48045842323303223,0.20395148492392026
910.0,84.0,910.4558863967355,83.97308150191328,0.51673716,True,-0.40411360326451273,-0.2102784980867085,0.5218656768798828,0.2588303992758643
886.0,52.0,886.9605579277683,50.748835604051294,0.50066525,True,0.7732979277682226,-0.6533823959487073,0.30345664939880374,1.3335351610054762
852.0,64.0,851.9233132196284,64.48078504309117,0.901874,True,-0.6994267803715637,0.8004910430911707,0.31090767822265625,0.6738629594489994
836.0,76.0,835.508459393798,76.19314424655873,0.74097294,True,-1.2576406062020702,-0.07295575344126348,0.5581232177734375,0.7710621043249509
846.0,796.0,846.2961,796.7071,0.55683714,False,-1.134974273944671,3.2224306436009265,0.2083673439025879,0.6503141968217638
924.0,88.0,924.5456368987961,87.68069620778252,0.9529216,True,1.1139368987961475,-0.83937379221749,0.651280780506134,0.3534747968734877
