source_x,source_y,matched_reference_x,matched_reference_y,true_reference_x,true_reference_y,ground_truth_error_px,ransac_self_residual_px
2612.728271484375,721.610595703125,2587.844970703125,746.4937744140625,2600.3989756142128,734.2608928814149,17.528446305916766,0.14339122293087178
2662.494140625,746.4937744140625,2637.611328125,771.3768310546875,2649.6134055117027,759.6789735274658,16.7597652824727,0.13790125344245116
2712.260498046875,746.4937744140625,2687.37744140625,771.3768310546875,2699.15257307497,760.3274767546548,16.14750619332111,0.14918775677860696
2811.79296875,746.4937744140625,2786.909912109375,771.3768310546875,2798.230665175413,761.6244800276469,14.942148457863322,0.17186285131566675
2786.909912109375,771.3768310546875,2762.04150390625,794.066162109375,2773.136952883923,786.0696922733332,13.676714439326254,2.100017545485915
2811.79296875,771.3768310546875,2787.016845703125,793.9794921875,2797.9064151525113,786.3939422962347,13.271145012615952,2.1788113531974456
2911.32568359375,796.260009765625,2885.392578125,821.7783203125,2896.660498665451,812.4605325322462,14.621463757906241,1.3862407988182992
2687.37744140625,821.14306640625,2662.494140625,846.0262451171875,2673.410359146985,834.3117350505624,16.012294430242758,0.09718077286154717
2712.260498046875,821.14306640625,2687.37744140625,846.0262451171875,2698.1798214155724,834.635985073464,15.69807114678274,0.10199044242616966
2737.1435546875,821.14306640625,2712.260498046875,846.0262451171875,2722.9492836841605,834.9602350963656,15.385275954001298,0.10713366314408206
2762.02685546875,821.14306640625,2737.1435546875,846.0262451171875,2747.7189889788397,835.284488300653,15.073989185215948,0.11258249656283685
2786.909912109375,821.14306640625,2762.02685546875,846.0262451171875,2772.4884512474273,835.6087383235546,14.763787929654999,0.11770938766772429
2811.79296875,821.14306640625,2786.909912109375,846.0262451171875,2797.2579135160154,835.9329883464561,14.455274655009024,0.1231169972588481
2836.67626953125,821.14306640625,2811.79296875,846.0262451171875,2822.0276188106945,836.2572415507435,14.148550899158197,0.12878550999465974
2861.559326171875,821.14306640625,2836.67626953125,846.0262451171875,2846.7970810792826,836.5814915736452,13.843200348512124,0.13412353513804337
2886.4423828125,821.14306640625,2861.559326171875,846.0262451171875,2871.5665433478703,836.9057415965467,13.539866324212946,0.1397073419091615
2936.208740234375,821.14306640625,2911.32568359375,846.0262451171875,2921.1057109111375,837.5542448237356,12.939231944017948,0.15100635266315282
2961.091796875,821.14306640625,2936.208740234375,846.0262451171875,2945.875173179725,837.8784948466373,12.642221337969122,0.15671203172193232
2985.97509765625,821.14306640625,2961.091796875,846.0262451171875,2970.644878474405,838.2027480509246,12.347812534643964,0.1626284264537289
3010.85791015625,821.14306640625,2985.97509765625,846.0262451171875,2995.414097716901,838.5269948924404,12.055433467044518,0.1680406155693888
3035.7412109375,821.14306640625,3010.85791015625,846.0262451171875,3020.1838030115805,838.8512480967278,11.76659932999804,0.17418387615064124
3060.624267578125,821.14306640625,3035.7412109375,846.0262451171875,3044.953265280168,839.1754981196294,11.480186393818771,0.1798260097985482
3085.50732421875,821.14306640625,3060.624267578125,846.0262451171875,3069.7227275487558,839.499748142531,11.197193246406494,0.18566369697670468
2687.37744140625,846.0262451171875,2662.494140625,870.9093627929688,2673.08610753339,859.081318832196,15.877417514394589,0.08290238540500562
2712.260498046875,846.0262451171875,2687.37744140625,870.9093627929688,2697.8555698019777,859.4055688550976,15.560477166281117,0.08731363715781175
2737.1435546875,846.0262451171875,2712.260498046875,870.9093627929688,2722.625032070566,859.7298188779992,15.244860369153201,0.09212914295463875
2786.909912109375,846.0262451171875,2762.02685546875,870.9093627929688,2772.1641996338326,860.3783221051882,14.617406223028198,0.1021896653490242
2811.79296875,846.0262451171875,2786.909912109375,870.9093627929688,2796.9336619024207,860.7025721280897,14.305737855498563,0.10739440901891092
2836.67626953125,846.0262451171875,2811.79296875,870.9093627929688,2821.7033671971,861.0268253323771,13.995733065483764,0.1128965199623795
2861.559326171875,846.0262451171875,2836.67626953125,870.9093627929688,2846.472829465688,861.3510753552787,13.68698086834852,0.11807606577349843
2886.4423828125,846.0262451171875,2861.559326171875,870.9093627929688,2871.2422917342756,861.6753253781803,13.380107214082694,0.12352939864419278
2911.32568359375,846.0262451171875,2886.4423828125,870.9093627929688,2896.0119970289547,861.9995785824676,13.075235023871192,0.12923735248515475
2936.208740234375,846.0262451171875,2911.32568359375,870.9093627929688,2920.781459297543,862.3238286053693,12.77196505816071,0.1346156010529241
2961.091796875,846.0262451171875,2936.208740234375,870.9093627929688,2945.5509215661305,862.6480786282708,12.470973020790682,0.14023422800465882
2985.97509765625,846.0262451171875,2961.091796875,870.9093627929688,2970.32062686081,862.9723318325582,12.172418139938452,0.14607920957151363
3010.85791015625,846.0262451171875,2985.97509765625,870.9093627929688,2995.089846103306,863.296578674074,11.875736663214163,0.15141360774261103
3035.7412109375,846.0262451171875,3010.85791015625,870.9093627929688,3019.859551397986,863.6208318783614,11.582410281893221,0.15750627200210943
3060.624267578125,846.0262451171875,3035.7412109375,870.9093627929688,3044.6290136665734,863.9450819012629,11.29133498260962,0.1630905110812858
3085.50732421875,846.0262451171875,3060.624267578125,870.9093627929688,3069.398475935161,864.2693319241646,11.003487730322307,0.16888062557683065
3110.390625,846.0262451171875,3085.50732421875,870.9093627929688,3094.1681812298407,864.5935851284519,10.719118045537556,0.17486763084833384
3135.273681640625,846.0262451171875,3110.390625,870.9093627929688,3118.9376434984283,864.9178351513535,10.43790825274466,0.180531745363007
3160.15673828125,846.0262451171875,3135.273681640625,870.9093627929688,3143.7071057670164,865.2420851742551,10.160742005541406,0.18638826575353143
2712.260498046875,870.9093627929688,2686.148193359375,896.3929443359375,2697.5313189837298,884.1750918802084,16.698846295771713,1.4408692531720344
2762.02685546875,870.9093627929688,2738.3046875,897.8463745117188,2747.070486546997,884.8235951073973,15.698153278202915,2.3509573781419904
