source_x,source_y,reference_x,reference_y,confidence,ground_truth_error_px
567.7348,877.81335,529.79944,864.08154,1.0,0.051357012
1700.7759,1633.4312,1592.6763,1715.5968,1.0,0.032285925
1925.2612,1366.2164,1839.5549,1469.0016,1.0,0.027796136
1083.9991,1023.9329,1031.3429,1054.6482,1.0,0.043388743
1643.8054,199.83432,1660.8589,282.52948,1.0,0.012583349
1084.1948,1619.9587,979.62494,1648.4775,1.0,0.027569046
1643.8054,199.83432,1660.8589,282.52948,1.0,0.012583349
796.68713,421.68344,797.6199,429.68323,1.0,0.009251005
5.6871257,453.932,6.7948585,392.83328,1.0,0.052150905
1319.1315,233.35173,1334.46,287.52203,1.0,0.09501087
1084.1948,1619.9587,979.62494,1648.4775,1.0,0.027569046
796.68713,421.68344,797.6199,429.68323,1.0,0.009251005
6.9684744,225.66092,27.974743,165.56456,1.0,0.029400444
7.1822777,389.0437,14.054078,328.2837,1.0,0.11997025
1272.1046,199.81107,1290.5922,250.05986,1.0,0.04563928
393.6423,1677.1586,286.77893,1645.2952,1.0,0.09486741
1005.9638,212.55315,1024.5762,239.529,1.0,0.2550949
1643.8054,199.83432,1660.8589,282.52948,1.0,0.012583349
326.45587,957.498,282.48962,922.4437,1.0,0.041142087
326.45587,957.498,282.48962,922.4437,1.0,0.041142087
1005.77264,10.531122,1041.7623,38.37551,1.0,0.050701655
8.514947,410.31738,13.485971,349.66412,1.0,0.046613492
8.514947,410.31738,13.485971,349.66412,1.0,0.046613492
1272.1046,199.81107,1290.5922,250.05986,1.0,0.04563928
1319.111,321.23944,1326.8099,375.16763,1.0,0.006289361
1318.9603,1379.4567,1234.382,1429.3042,1.0,0.06250477
9.840739,198.97266,33.152676,139.24117,1.0,0.030157125
1005.4333,574.8289,992.1501,600.4189,1.0,0.08263037
1005.1528,569.1169,992.5436,594.74634,1.0,0.098646864
1005.1528,569.1169,992.5436,594.74634,1.0,0.098646864
796.50854,1103.0562,738.1265,1108.4473,1.0,0.06750168
796.50854,1103.0562,738.1265,1108.4473,1.0,0.06750168
393.44592,753.5964,367.0153,725.1505,1.0,0.053828023
1318.899,1697.5894,1206.7063,1746.215,1.0,0.07374108
12.026818,140.03696,40.454247,80.728615,1.0,0.041493792
12.880243,100.393715,44.77966,41.287884,1.0,0.031846173
393.08044,703.5753,370.98688,675.3312,1.0,0.0045105144
392.73126,468.4047,391.13144,441.02676,1.0,0.0017794654
796.3245,1375.8329,714.1084,1380.1534,1.0,0.026232623
392.73126,468.4047,391.13144,441.02676,1.0,0.0017794654
1004.91345,66.67478,1036.043,94.14955,1.0,0.05555394
392.73126,468.4047,391.13144,441.02676,1.0,0.0017794654
1272.4888,282.6198,1283.7545,332.5462,1.0,0.08260193
748.1694,407.54977,750.53534,411.36496,1.0,0.022877032
1272.608,55.95468,1303.606,106.825676,1.0,0.0086995745
392.4611,212.14076,413.28864,185.81165,1.0,0.13175815
1699.2275,1608.4515,1593.3007,1690.5756,1.0,0.030484602
1699.2137,458.82825,1693.2935,545.1236,1.0,0.29655415
327.25702,1129.6107,268.27893,1093.969,1.0,0.04284881
748.1694,407.54977,750.53534,411.36496,1.0,0.022877032
1644.7726,1568.5385,1542.5243,1646.0516,1.0,0.046798963
1644.7726,1568.5385,1542.5243,1646.0516,1.0,0.046798963
1318.0662,214.78926,1335.1357,269.0101,1.0,0.08706952
1318.0662,214.78926,1335.1357,269.0101,1.0,0.08706952
1645.3956,1447.3641,1553.7294,1525.4197,1.0,0.029110378
391.8613,1051.6135,339.48785,1021.89874,1.0,0.06773072
1272.8655,1322.9772,1193.4545,1369.0281,1.0,0.03456401
391.838,1118.6426,333.63916,1088.6676,1.0,0.082839355
1318.0049,64.64499,1348.0631,119.46491,1.0,0.020804597
1317.9053,411.27023,1317.7765,464.71054,1.0,0.036636755
1317.8416,1538.0618,1219.5996,1587.1022,1.0,0.17559402
1272.8655,1322.9772,1193.4545,1369.0281,1.0,0.03456401
1317.6571,1864.8137,1190.8275,1912.6964,1.0,0.040260263
1317.4327,422.136,1316.3634,475.46603,1.0,0.06457162
1273.1156,1389.1259,1187.9318,1434.9768,1.0,0.011358445
1922.554,132.88867,1944.4905,240.05714,1.0,0.13160719
1922.3286,495.63007,1912.4791,601.4224,1.0,0.07028505
1273.1156,1389.1259,1187.9318,1434.9768,1.0,0.011358445
1922.2422,244.69472,1934.2954,351.46277,1.0,0.028183194
