source_x_original_kaguya_px,source_y_original_kaguya_px,source_x_coarse_registered_px,source_y_coarse_registered_px,reference_x_tmc_px,reference_y_tmc_px,ransac_residual_px
778.1474415437199,1080.6155280372286,1202.1536865234375,1080.120361328125,1201.8974609375,1080.1624755859375,0.21570527488967772
778.1474415437199,1080.6155280372286,1202.1536865234375,1080.120361328125,1201.8974609375,1080.1624755859375,0.21570527488967772
746.2541093232398,1029.9332511090827,1170.2412109375,1029.32861328125,1169.98291015625,1029.626708984375,0.375794081302192
1221.5126319698504,1030.809931808415,1646.3876953125,1030.067138671875,1646.3564453125,1029.9862060546875,0.09834676010291889
1231.1215672318083,1051.6787337845929,1655.9979248046875,1050.9820556640625,1656.1258544921875,1051.10888671875,0.2536704039755666
960.8645110943451,1068.401452043304,1385.22216796875,1067.82373046875,1384.8018798828125,1067.9512939453125,0.38255604518937336
979.4846578123293,1042.803413932971,1403.8975830078125,1042.16015625,1403.485595703125,1041.964111328125,0.38258853532976317
1662.6529811083929,1246.0968440352765,2088.180908203125,1245.7288818359375,2088.142333984375,1245.7186279296875,0.02334765447297158
1787.8409211734415,1134.1344333534485,2213.6923828125,1133.4669189453125,2213.49951171875,1133.533447265625,0.10888492855053582
1804.5296183773821,1074.4613329441127,2230.4599609375,1073.64892578125,2230.2099609375,1073.604736328125,0.1446735362128579
1695.5644317389056,1141.7012773892423,2121.2373046875,1141.0787353515625,2120.96142578125,1141.0621337890625,0.18478035476575141
1986.3969430113611,1028.767065713743,2412.703857421875,1027.7938232421875,2412.73046875,1027.87060546875,0.1761978956468228
2572.390692698631,1334.489080470543,2999.549072265625,1334.06005859375,2999.32861328125,1334.3751220703125,0.3174853523294925
2249.3926023921063,1051.8320578417452,2676.1728515625,1050.8353271484375,2676.276123046875,1050.633056640625,0.3481046618402798
2343.176269947896,1079.6954926475105,2770.109619140625,1078.7364501953125,2770.123779296875,1078.43505859375,0.37504158565971996
2614.010591510983,1066.1509148531302,3041.461181640625,1065.0802001953125,3041.4580078125,1065.2130126953125,0.18836349920712828
2584.610996930001,1300.8633063899247,3011.819091796875,1300.351806640625,3011.941162109375,1300.435546875,0.23309311234474508
2627.534744132895,1351.4113350415055,3054.78271484375,1351.0057373046875,3055.498291015625,1350.9896240234375,0.8092998090293952
2671.457520655245,1297.3523634754672,3098.830810546875,1296.8070068359375,3099.34228515625,1296.264892578125,0.8456329060067984
3638.8938862358614,1117.628552385116,4068.2197265625,1116.376220703125,4068.359375,1116.214111328125,0.436697581309446
3733.9700820507255,1351.7865601365402,4163.28662109375,1351.055419921875,4163.97607421875,1350.6612548828125,0.9691228037377005
3689.8173493976406,1290.134697458921,4119.1005859375,1289.27197265625,4119.8232421875,1289.9874267578125,1.1058607349076326
3736.1474144318204,1165.0870633134887,4165.6171875,1163.9173583984375,4166.21533203125,1163.2327880859375,1.1181096862749578
4089.165804295791,1184.9678213351997,4519.27978515625,1183.7406005859375,4519.11767578125,1183.826171875,0.06952688042434603
3831.6956891754257,1245.0045798425374,4261.2802734375,1243.994140625,4261.1962890625,1244.001953125,0.13545427736591822
3920.9725689807206,1325.0242545975584,4350.66015625,1324.1751708984375,4350.62890625,1324.021484375,0.27603962165163803
4053.5259043766514,1130.577073224582,4483.61669921875,1129.2327880859375,4483.013671875,1129.3511962890625,0.35983687997635283
141.2439496996896,1547.9409661103773,563.6859130859375,1548.7298583984375,563.9337158203125,1548.3553466796875,0.3128935151715125
141.2439496996896,1547.9409661103773,563.6859130859375,1548.7298583984375,563.9337158203125,1548.3553466796875,0.3128935151715125
54.94960649034056,1564.9998836446366,477.2165832519531,1565.854248046875,477.0337829589844,1566.04443359375,0.42177843310476115
54.94960649034056,1564.9998836446366,477.2165832519531,1565.854248046875,477.0337829589844,1566.04443359375,0.42177843310476115
472.782231459408,1493.631253900849,895.8875122070312,1494.1949462890625,896.0189819335938,1494.1221923828125,0.04917815122244683
275.8244084617609,1612.2799520739916,698.4666137695312,1613.1800537109375,698.7695922851562,1613.0916748046875,0.17533974409788947
382.19850467826353,1657.1258220190134,805.0037841796875,1658.0997314453125,805.0723876953125,1658.268310546875,0.2657181925328629
435.4328270368715,1478.668271634602,858.480224609375,1479.2078857421875,858.7095336914062,1479.401611328125,0.3049191371838787
883.7148271308613,1440.9054584982005,1307.630615234375,1441.2242431640625,1307.7181396484375,1441.1964111328125,0.05152195235632578
1049.609253155594,1673.645911730212,1473.6492919921875,1674.461669921875,1473.653076171875,1674.3758544921875,0.09478496790901829
1209.0373185259682,1506.7695523464297,1633.5087890625,1507.1468505859375,1633.6075439453125,1507.178955078125,0.09645208578687682
1237.5330067423129,1446.5964693447781,1662.1058349609375,1446.82421875,1662.0401611328125,1446.715576171875,0.11188355167656391
1479.7712264253908,1354.625726916827,1904.8704833984375,1354.5662841796875,1904.86279296875,1354.6595458984375,0.11485274335705814
1435.7004270766417,1387.3140055430688,1860.691162109375,1387.34423828125,1860.6016845703125,1387.4283447265625,0.13660869603349662
1964.5314786084946,1604.0468587584962,2390.337890625,1604.429443359375,2390.272705078125,1604.28857421875,0.14559701497819233
1576.1734071991777,1554.3725312113097,2001.2933349609375,1554.753173828125,2001.3494873046875,1554.9375,0.21941297835060714
2283.1464704486484,1462.9455791885914,2709.661376953125,1462.9031982421875,2709.647216796875,1462.8218994140625,0.08716856506651847
2240.806359611245,1486.6667541831093,2667.22314453125,1486.6925048828125,2667.1162109375,1486.809814453125,0.14126071639648516
1985.073981898157,1602.9548946195075,2410.919677734375,1603.328857421875,2411.05615234375,1603.147216796875,0.19960425706333992
2182.3965019244197,1445.067531705101,2608.7373046875,1445.012939453125,2608.90185546875,1444.967529296875,0.20812181350703635
2612.966153973367,1659.2741473748401,3039.94091796875,1659.594970703125,3039.82763671875,1659.4814453125,0.1552400524295486
2612.966153973367,1659.2741473748401,3039.94091796875,1659.594970703125,3039.82763671875,1659.4814453125,0.1552400524295486
2596.1192219199565,1687.368196751664,3023.0400390625,1687.7598876953125,3023.2041015625,1687.5828857421875,0.236591242830612
3004.0287165564814,1460.7604265984276,3431.893310546875,1460.500244140625,3431.66357421875,1460.7716064453125,0.28039730367594395
3746.8862848207577,1678.0498677577223,4175.96630859375,1678.0802001953125,4176.11865234375,1678.038818359375,0.23971242562282982
3395.603196889141,1623.0542332360742,3824.0703125,1623.0592041015625,3823.76220703125,1623.0059814453125,0.25739884872954527
3264.4834962486034,1406.8490968423146,3692.878173828125,1406.3856201171875,3692.40966796875,1406.22509765625,0.4070519053426949
3774.6689719202436,1470.4616092533174,4203.966796875,1469.996826171875,4203.4208984375,1470.3043212890625,0.48232074431377736
4138.351600562776,1378.0112190794302,4568.4033203125,1377.2222900390625,4568.08056640625,1377.3759765625,0.1593724872352169
3915.164767438751,1595.3889840114234,4344.62548828125,1595.17578125,4344.44140625,1595.434814453125,0.21792471982519632
3856.808902903796,1488.2643966101016,4286.24609375,1487.817138671875,4285.892578125,1487.6683349609375,0.3058766032786336
4275.990031096073,1576.38400756342,4706.140625,1576.019775390625,4705.79296875,1575.8389892578125,0.33067062255689694
111.16725842077159,1859.0254112015928,533.304443359375,1860.5528564453125,533.3052368164062,1860.4715576171875,0.20872091399579595
111.16725842077159,1859.0254112015928,533.304443359375,1860.5528564453125,533.3052368164062,1860.4715576171875,0.20872091399579595
162.68137418814496,1781.2128721768715,584.97705078125,1782.5426025390625,585.23388671875,1782.1712646484375,0.2739017265118154
93.74326832565788,1768.7690853566155,515.9199829101562,1770.0899658203125,516.2652587890625,1770.20947265625,0.28104729234041465
347.7692237703238,1855.4385881419755,770.3516845703125,1856.8878173828125,770.5966796875,1856.871337890625,0.10530932125900569
276.3073208502197,1732.3593981091426,698.8544921875,1733.541015625,698.9880981445312,1733.62744140625,0.18788570097970256
