source_x,source_y,reference_x,reference_y,confidence,ground_truth_error_px
324.5,108.5,580.5,204.5,0.9839398,0.9719681
936.5,108.5,1054.5,330.5,0.9983322,1.3638678
1790.5,108.5,1714.5,508.5,0.99521667,0.43011165
176.5,110.5,466.5,176.5,0.9966662,0.4920124
722.5,110.5,888.5,288.5,0.94022125,0.5701883
478.5,114.5,698.5,242.5,0.9897107,1.0128858
1956.5,116.5,1842.5,550.5,0.9933135,2.2060747
1854.5,122.5,1760.5,534.5,0.99383897,1.7865802
112.5,124.5,414.5,172.5,0.99499196,1.1387316
270.5,124.5,536.5,206.5,0.99172086,0.35150316
540.5,128.5,746.5,264.5,0.9838142,2.5920901
786.5,128.5,934.5,316.5,0.99804527,0.46782982
1416.5,128.5,1420.5,446.5,0.9989135,0.48048732
920.5,130.5,1038.5,346.5,0.99890655,1.5873679
1300.5,130.5,1330.5,424.5,0.9968433,0.50300395
1358.5,130.5,1374.5,436.5,0.9983085,1.2534641
1528.5,132.5,1506.5,472.5,0.99787563,0.47844005
1560.5,132.5,1530.5,478.5,0.9893331,1.3988266
340.5,136.5,588.5,230.5,0.9679279,0.80726886
26.5,138.5,344.5,166.5,0.9918906,0.28425893
1504.5,138.5,1486.5,472.5,0.9989358,0.39828363
854.5,140.5,984.5,340.5,0.9973832,0.9777649
1788.5,140.5,1706.5,532.5,0.9973028,0.7382483
240.5,142.5,508.5,212.5,0.9816286,1.6933933
728.5,142.5,886.5,316.5,0.99327016,1.4723707
1000.5,142.5,1098.5,370.5,0.99912935,2.08881
1334.5,144.5,1354.5,442.5,0.99869025,0.5025753
88.5,148.5,390.5,188.5,0.9942377,1.3527806
954.5,150.5,1060.5,366.5,0.9117318,1.8721112
1902.5,150.5,1794.5,564.5,0.9892803,2.5606763
464.5,156.5,680.5,270.5,0.997669,1.209539
1426.5,156.5,1422.5,472.5,0.9951954,2.1602592
886.5,158.5,1006.5,360.5,0.9981176,1.3703837
558.5,164.5,750.5,296.5,0.99320215,0.33184135
324.5,166.5,570.5,250.5,0.9941992,1.3756343
402.5,166.5,630.5,266.5,0.9902814,1.0643708
1574.5,166.5,1536.5,508.5,0.9908729,1.3468337
1070.5,168.5,1144.5,406.5,0.9948067,0.97978187
1624.5,170.5,1572.5,522.5,0.9989248,0.5759119
1694.5,170.5,1626.5,536.5,0.99678564,0.60468924
1718.5,170.5,1646.5,542.5,0.9982389,1.2205733
1020.5,172.5,1106.5,398.5,0.9994584,0.6871581
608.5,174.5,786.5,314.5,0.9991864,0.6884177
1508.5,174.5,1482.5,502.5,0.9983568,1.2387236
1120.5,176.5,1184.5,422.5,0.99775857,2.2193265
976.5,178.5,1070.5,394.5,0.9979921,0.3147822
830.5,180.5,958.5,366.5,0.9689967,1.5086573
1208.5,180.5,1248.5,444.5,0.99723345,1.1943389
814.5,182.5,948.5,364.5,0.9611674,3.9918287
1778.5,182.5,1688.5,562.5,0.9916675,1.3127154
362.5,186.5,594.5,272.5,0.9985972,0.749483
1000.5,186.5,1086.5,404.5,0.99803,1.2985024
1656.5,186.5,1594.5,542.5,0.9958096,1.3253648
136.5,194.5,418.5,232.5,0.9823117,0.35057852
736.5,194.5,882.5,356.5,0.9986407,0.7726987
1092.5,194.5,1156.5,430.5,0.9961837,0.4249516
1530.5,194.5,1498.5,520.5,0.98201907,3.2163184
556.5,196.5,742.5,322.5,0.8309584,1.3676314
224.5,200.5,486.5,254.5,0.9751189,1.8530772
478.5,200.5,682.5,308.5,0.9982636,1.3529414
514.5,200.5,710.5,314.5,0.9939688,1.8000184
898.5,200.5,1004.5,396.5,0.92191947,1.9237646
650.5,202.5,814.5,344.5,0.998272,1.0862215
312.5,204.5,552.5,278.5,0.9982338,1.7390105
1326.5,204.5,1336.5,486.5,0.99398786,0.87158424
196.5,206.5,462.5,254.5,0.9984181,0.4737236
398.5,208.5,618.5,296.5,0.9983904,1.425131
254.5,212.5,506.5,270.5,0.9819686,0.989771
1776.5,212.5,1682.5,586.5,0.99770564,0.8471136
1362.5,216.5,1360.5,502.5,0.998182,1.1067603
544.5,218.5,728.5,334.5,0.94571334,1.1608218
1294.5,218.5,1310.5,490.5,0.9939483,2.4998538
1898.5,218.5,1774.5,616.5,0.9969265,0.5596563
1820.5,220.5,1714.5,600.5,0.9979125,0.99732137
1256.5,222.5,1278.5,486.5,0.9977786,0.7274865
1712.5,222.5,1630.5,580.5,0.9662369,0.29598454
20.5,226.5,322.5,232.5,0.99056995,1.0292519
622.5,226.5,788.5,356.5,0.9988945,2.0444665
110.5,228.5,390.5,254.5,0.9981213,1.1163882
958.5,228.5,1044.5,428.5,0.9912687,1.9286344
1594.5,228.5,1536.5,560.5,0.9940933,1.3265686
852.5,234.5,962.5,412.5,0.992116,0.97562915
1086.5,234.5,1144.5,460.5,0.99907094,0.5610918
1184.5,234.5,1218.5,480.5,0.99787605,1.2276999
198.5,236.5,456.5,276.5,0.99599534,1.683783
450.5,238.5,652.5,330.5,0.99816644,1.3987502
1542.5,240.5,1494.5,558.5,0.9980625,1.0175203
420.5,242.5,626.5,328.5,0.99649113,1.1971356
1932.5,244.5,1794.5,642.5,0.9967908,1.3327825
312.5,246.5,542.5,310.5,0.9956617,1.5390614
512.5,246.5,698.5,350.5,0.9948782,0.5659768
1974.5,246.5,1830.5,652.5,0.97856474,2.9296935
704.5,248.5,846.5,390.5,0.9983949,1.584622
1326.5,248.5,1326.5,522.5,0.9974774,1.7407569
1878.5,248.5,1752.5,634.5,0.9968073,0.8247468
1284.5,250.5,1294.5,514.5,0.9978728,1.2051092
1400.5,252.5,1382.5,540.5,0.98927695,1.3892748
1850.5,256.5,1728.5,636.5,0.9932309,1.6913073
954.5,262.5,1038.5,454.5,0.99890774,2.3015358
686.5,264.5,828.5,400.5,0.99770254,0.21934718
926.5,264.5,1014.5,450.5,0.9963962,0.40363538
1570.5,264.5,1510.5,582.5,0.9960382,1.7276872
220.5,266.5,468.5,304.5,0.9984155,1.2096778
162.5,268.5,422.5,294.5,0.99719954,0.83238256
902.5,270.5,994.5,448.5,0.9285026,1.4756589
848.5,272.5,952.5,442.5,0.9990902,2.1847618
892.5,272.5,984.5,448.5,0.55840623,1.9607915
1368.5,274.5,1352.5,548.5,0.9939154,1.5403628
630.5,284.5,782.5,404.5,0.99872136,1.2244691
246.5,288.5,484.5,326.5,0.95472044,1.7373959
1106.5,288.5,1148.5,504.5,0.9918026,1.6335566
380.5,290.5,586.5,358.5,0.99299395,1.2102438
1020.5,290.5,1082.5,490.5,0.9885886,1.2723604
1988.5,290.5,1830.5,690.5,0.99422264,1.1054188
302.5,294.5,526.5,344.5,0.9976228,0.78453857
218.5,296.5,458.5,328.5,0.92792374,1.923266
328.5,296.5,544.5,352.5,0.9928399,1.586075
92.5,298.5,362.5,304.5,0.9990003,0.62547415
158.5,300.5,412.5,320.5,0.9983626,1.5767578
592.5,300.5,748.5,408.5,0.91427416,0.47453982
1196.5,302.5,1214.5,536.5,0.99835706,1.0196129
484.5,304.5,664.5,392.5,0.84895104,2.8129947
702.5,304.5,832.5,436.5,0.9993596,1.6908793
1076.5,306.5,1120.5,514.5,0.97738904,1.1017474
868.5,310.5,958.5,474.5,0.99684674,1.4627869
970.5,310.5,1038.5,496.5,0.98791414,1.5466058
1154.5,310.5,1182.5,532.5,0.9987884,1.780628
768.5,312.5,882.5,454.5,0.9982004,0.42302564
1776.5,314.5,1660.5,664.5,0.99868625,0.45351487
358.5,316.5,566.5,372.5,0.9653454,2.0699084
540.5,316.5,706.5,410.5,0.9918346,1.3978202
810.5,320.5,914.5,468.5,0.979623,1.9048522
426.5,324.5,614.5,394.5,0.9918205,1.6073
670.5,328.5,802.5,448.5,0.99408364,1.8410031
916.5,328.5,994.5,496.5,0.9979785,1.7830169
1732.5,330.5,1622.5,668.5,0.9981558,0.86907053
1980.5,330.5,1814.5,718.5,0.9968898,1.1327798
324.5,332.5,534.5,378.5,0.91730034,0.48246706
1216.5,332.5,1224.5,562.5,0.9891994,0.5184679
1910.5,332.5,1760.5,706.5,0.9389515,0.105794564
374.5,334.5,574.5,392.5,0.6878753,2.7783558
1044.5,334.5,1090.5,528.5,0.9730208,0.469721
1354.5,334.5,1330.5,592.5,0.9991039,0.525619
1586.5,334.5,1510.5,640.5,0.99949825,1.0014534
254.5,336.5,480.5,366.5,0.97765064,0.61802536
876.5,336.5,960.5,496.5,0.9879253,0.91936237
50.5,340.5,322.5,328.5,0.9882972,1.3192247
352.5,340.5,556.5,390.5,0.99013394,1.6718687
1674.5,340.5,1576.5,664.5,0.9989019,0.5976256
1022.5,342.5,1072.5,530.5,0.996264,0.3224134
1756.5,344.5,1638.5,684.5,0.9985542,0.695562
452.5,346.5,632.5,414.5,0.9973646,1.9065994
380.5,348.5,574.5,402.5,0.9354441,0.48033145
1488.5,348.5,1430.5,630.5,0.99505806,1.20309
994.5,352.5,1048.5,532.5,0.9847126,0.12000426
1826.5,352.5,1690.5,704.5,0.99850976,0.9070118
1438.5,354.5,1390.5,624.5,0.95226735,1.5109168
408.5,356.5,596.5,414.5,0.9786625,1.7186676
1122.5,358.5,1144.5,562.5,0.9989135,1.9344345
1424.5,358.5,1380.5,624.5,0.84416807,1.8417417
524.5,360.5,684.5,440.5,0.98816234,1.1484063
1786.5,360.5,1658.5,702.5,0.9926632,0.3321764
476.5,362.5,646.5,432.5,0.9970503,0.51784945
634.5,362.5,766.5,466.5,0.9755778,1.9521701
786.5,362.5,884.5,498.5,0.99681073,1.8708056
1206.5,362.5,1210.5,582.5,0.99825776,1.5310199
1718.5,362.5,1604.5,688.5,0.99308383,2.0433514
548.5,364.5,702.5,448.5,0.97531104,1.4087157
1634.5,364.5,1540.5,672.5,0.96325475,1.671637
1672.5,370.5,1568.5,686.5,0.9946616,0.24102706
844.5,372.5,928.5,516.5,0.9992629,0.2901423
894.5,372.5,970.5,528.5,0.77814484,3.7031708
1798.5,378.5,1664.5,718.5,0.9810064,0.46399653
826.5,382.5,910.5,520.5,0.99727994,1.9618257
1348.5,382.5,1316.5,628.5,0.9951708,0.7773738
1566.5,382.5,1484.5,672.5,0.99764276,1.5181499
272.5,384.5,484.5,406.5,0.99850833,1.2540433
1022.5,384.5,1062.5,562.5,0.9966754,1.0659481
720.5,386.5,830.5,500.5,0.99923193,1.6309153
1162.5,388.5,1172.5,596.5,0.9989891,2.2460248
754.5,392.5,854.5,512.5,0.9979158,1.1238499
1406.5,394.5,1358.5,650.5,0.9987031,0.50111365
182.5,398.5,412.5,398.5,0.9021679,1.650053
492.5,398.5,650.5,464.5,0.9987309,0.7399646
1096.5,398.5,1118.5,588.5,0.999414,0.9141113
914.5,400.5,976.5,554.5,0.998674,1.6046234
20.5,404.5,286.5,370.5,0.94370043,1.4951982
1004.5,406.5,1044.5,574.5,0.99910796,1.7600478
1562.5,406.5,1476.5,692.5,0.99899155,0.8340362
594.5,408.5,728.5,492.5,0.95314455,0.7915407
1144.5,408.5,1152.5,608.5,0.9990135,1.8087662
1040.5,410.5,1072.5,586.5,0.99971235,0.539067
1838.5,414.5,1688.5,754.5,0.9913803,0.8654804
260.5,416.5,468.5,430.5,0.99787086,0.79391325
312.5,418.5,508.5,442.5,0.9861462,0.7739064
784.5,418.5,872.5,540.5,0.99929506,0.5987881
1328.5,418.5,1292.5,654.5,0.99874175,2.000958
530.5,420.5,674.5,488.5,0.95949644,1.3886974
1096.5,428.5,1112.5,610.5,0.99910367,1.9709349
1668.5,428.5,1552.5,730.5,0.99848986,1.0777398
100.5,430.5,342.5,406.5,0.937808,1.4540366
1382.5,430.5,1334.5,672.5,0.998775,2.4044473
1478.5,430.5,1406.5,692.5,0.9990358,0.40841985
444.5,438.5,604.5,484.5,0.9974807,1.2468812
2018.5,440.5,1820.5,812.5,0.9983661,1.0433205
220.5,444.5,432.5,442.5,0.9910414,1.376377
22.5,448.5,278.5,404.5,0.9144755,1.2915757
1050.5,450.5,1072.5,620.5,0.9948038,1.3114517
832.5,452.5,902.5,576.5,0.99817294,0.3951291
130.5,454.5,360.5,432.5,0.9985778,0.81696665
862.5,454.5,924.5,582.5,0.99396163,1.6144698
950.5,454.5,992.5,602.5,0.9971998,0.94605446
812.5,456.5,886.5,574.5,0.9983568,0.59778225
1782.5,462.5,1634.5,778.5,0.9979186,2.0471942
692.5,464.5,792.5,556.5,0.99923354,0.5926956
1294.5,464.5,1256.5,682.5,0.99926084,1.5748104
628.5,466.5,742.5,544.5,0.98918194,0.49298573
1508.5,468.5,1422.5,728.5,0.994062,0.8574656
788.5,470.5,864.5,580.5,0.9992478,0.5455875
1368.5,470.5,1312.5,702.5,0.99902195,1.5917853
344.5,472.5,522.5,490.5,0.99750674,1.1545246
450.5,472.5,604.5,510.5,0.9980414,2.3329043
1666.5,472.5,1542.5,764.5,0.9956504,0.47784135
1866.5,474.5,1696.5,808.5,0.9876323,1.4002111
530.5,476.5,664.5,532.5,0.9990127,0.44880363
742.5,476.5,830.5,576.5,0.99942124,2.477642
1832.5,476.5,1670.5,800.5,0.9982282,1.2235179
228.5,478.5,430.5,470.5,0.99867487,0.64478433
1902.5,478.5,1722.5,818.5,0.99609315,1.7051332
252.5,480.5,450.5,476.5,0.9952412,2.2278228
578.5,480.5,698.5,546.5,0.8644278,2.4169614
2012.5,480.5,1808.5,842.5,0.9980777,0.44101438
16.5,484.5,266.5,432.5,0.77794516,1.2585932
564.5,484.5,688.5,546.5,0.9282538,1.2053868
1088.5,484.5,1092.5,654.5,0.9984614,1.4367256
608.5,488.5,720.5,558.5,0.86228377,1.8051846
850.5,488.5,908.5,608.5,0.9989131,0.99875283
128.5,490.5,352.5,460.5,0.9658588,1.9590579
1040.5,490.5,1054.5,648.5,0.9987451,0.9473868
674.5,494.5,772.5,576.5,0.9974466,0.9560194
110.5,496.5,334.5,460.5,0.9958573,1.0619923
804.5,496.5,872.5,604.5,0.99902153,0.6876352
1338.5,498.5,1282.5,716.5,0.9996158,1.5680945
1524.5,500.5,1426.5,756.5,0.99946856,0.88228744
774.5,504.5,846.5,604.5,0.99758404,0.54204035
946.5,504.5,980.5,640.5,0.9979516,0.84100896
1596.5,504.5,1480.5,774.5,0.99743885,1.6913365
44.5,508.5,282.5,456.5,0.99120444,0.50923777
1654.5,512.5,1524.5,792.5,0.9991718,0.8720887
130.5,514.5,346.5,478.5,0.9902809,0.80140895
1004.5,514.5,1024.5,660.5,0.9970987,2.0336819
1942.5,514.5,1748.5,852.5,0.9035631,1.6907771
686.5,516.5,776.5,594.5,0.9982885,0.8393886
732.5,516.5,812.5,604.5,0.99883306,0.5719304
1126.5,516.5,1116.5,686.5,0.9979594,0.05937036
1822.5,518.5,1654.5,832.5,0.9918257,0.6950658
484.5,520.5,618.5,556.5,0.99488944,1.095872
710.5,520.5,794.5,602.5,0.99935186,0.93919474
1352.5,520.5,1290.5,736.5,0.99970055,0.24138509
376.5,522.5,534.5,536.5,0.9966802,1.4128538
1078.5,524.5,1078.5,682.5,0.9992961,0.7530515
1944.5,524.5,1746.5,862.5,0.93170935,0.68453836
86.5,526.5,310.5,478.5,0.6993678,0.44706473
342.5,526.5,508.5,532.5,0.9942316,0.67096275
514.5,526.5,640.5,566.5,0.99002063,1.4038453
670.5,526.5,762.5,600.5,0.99539614,0.8571543
1620.5,526.5,1496.5,796.5,0.9994252,0.32110295
1770.5,526.5,1612.5,826.5,0.9995534,1.0931708
228.5,530.5,418.5,510.5,0.9954111,1.455876
204.5,532.5,400.5,506.5,0.9964982,1.4227009
1636.5,534.5,1506.5,804.5,0.9988642,1.5024192
1670.5,534.5,1532.5,812.5,0.99917316,0.824574
1746.5,540.5,1590.5,834.5,0.9995505,1.1460065
902.5,542.5,938.5,660.5,0.99885464,0.5744029
758.5,544.5,826.5,632.5,0.99974704,0.6334002
114.5,546.5,328.5,500.5,0.9049223,0.46281323
1494.5,546.5,1394.5,786.5,0.9996605,0.7002161
1880.5,546.5,1692.5,866.5,0.99702245,0.8802493
698.5,548.5,780.5,622.5,0.9982533,1.3412653
1424.5,548.5,1340.5,772.5,0.99952525,0.49898407
658.5,550.5,748.5,616.5,0.9980701,0.9540457
1142.5,550.5,1120.5,716.5,0.99144155,1.4225336
174.5,554.5,372.5,518.5,0.99276245,0.5364945
1186.5,554.5,1154.5,726.5,0.65890896,1.8060313
1938.5,554.5,1736.5,884.5,0.99564505,0.68186766
274.5,556.5,450.5,540.5,0.99657387,0.77686566
788.5,558.5,846.5,648.5,0.9967102,0.43578303
1020.5,558.5,1024.5,696.5,0.99625677,1.4819732
1252.5,560.5,1206.5,744.5,0.99852073,2.6673832
1840.5,560.5,1660.5,868.5,0.9896769,1.3724662
1214.5,562.5,1176.5,740.5,0.99879223,1.5324625
1278.5,562.5,1224.5,752.5,0.9942262,0.9633056
1404.5,562.5,1320.5,778.5,0.7702527,1.6840348
1578.5,562.5,1456.5,816.5,0.9385933,0.94900817
402.5,564.5,548.5,574.5,0.9988514,1.636598
1312.5,564.5,1250.5,764.5,0.9961091,2.4599576
102.5,566.5,316.5,512.5,0.94455147,1.7134458
726.5,566.5,796.5,642.5,0.9980613,0.6185891
1188.5,566.5,1154.5,736.5,0.49421257,1.4802115
1808.5,566.5,1634.5,866.5,0.99727464,1.3412435
356.5,572.5,510.5,570.5,0.9989995,0.62518215
1770.5,572.5,1602.5,864.5,0.9964643,1.4409535
1974.5,574.5,1760.5,908.5,0.99915296,1.7991416
130.5,576.5,334.5,528.5,0.6268519,1.9197192
1894.5,576.5,1696.5,892.5,0.99805874,1.2559617
638.5,580.5,724.5,634.5,0.9994309,1.7071054
1220.5,580.5,1174.5,756.5,0.9986256,1.80768
1258.5,580.5,1204.5,762.5,0.9921554,1.0603626
2022.5,582.5,1796.5,924.5,0.9967984,1.9924872
1130.5,584.5,1104.5,740.5,0.9908934,1.2349452
1440.5,584.5,1344.5,804.5,0.9990276,0.76181334
328.5,586.5,486.5,574.5,0.9979448,1.3814478
754.5,586.5,814.5,664.5,0.9982101,0.99127734
1672.5,586.5,1524.5,854.5,0.99857974,1.0699012
1752.5,586.5,1586.5,870.5,0.7690733,0.8173866
510.5,588.5,624.5,614.5,0.8809205,1.1028476
1596.5,588.5,1464.5,840.5,0.98389304,1.1428434
1936.5,588.5,1728.5,908.5,0.99506176,1.618287
286.5,592.5,450.5,572.5,0.99708754,1.722369
708.5,592.5,776.5,658.5,0.9994567,1.2826257
1178.5,592.5,1140.5,756.5,0.9855246,0.72872883
368.5,596.5,514.5,590.5,0.9985704,0.86284536
450.5,596.5,576.5,608.5,0.99726117,1.1009568
1694.5,596.5,1538.5,864.5,0.9836893,1.419537
908.5,598.5,930.5,704.5,0.9979483,0.6068995
1256.5,598.5,1198.5,776.5,0.98645204,1.5132378
1300.5,598.5,1234.5,786.5,0.9952303,0.8331644
788.5,602.5,838.5,684.5,0.9994871,1.8609475
1086.5,602.5,1066.5,746.5,0.9929839,2.2893164
868.5,606.5,898.5,704.5,0.9992769,1.930063
1904.5,606.5,1698.5,916.5,0.9934645,0.8167326
608.5,608.5,698.5,650.5,0.99847406,1.3283367
1268.5,610.5,1208.5,788.5,0.9934474,1.715538
1578.5,612.5,1446.5,854.5,0.99548566,0.645892
1796.5,612.5,1614.5,900.5,0.99911743,1.1528214
352.5,614.5,498.5,602.5,0.9984464,0.6974331
1216.5,614.5,1166.5,780.5,0.9355137,0.7884965
1352.5,614.5,1272.5,808.5,0.9860255,1.698898
1400.5,614.5,1308.5,820.5,0.9966728,1.6842546
320.5,616.5,472.5,596.5,0.9986171,0.58646613
2016.5,616.5,1784.5,946.5,0.9829573,1.771645
1166.5,618.5,1124.5,774.5,0.9960917,2.0449762
1614.5,618.5,1472.5,866.5,0.98882884,0.19394326
194.5,620.5,374.5,574.5,0.99753195,0.72738326
1246.5,620.5,1186.5,790.5,0.9895379,1.6755708
144.5,622.5,334.5,566.5,0.99647176,1.925862
496.5,624.5,606.5,640.5,0.99757624,1.3346635
1312.5,624.5,1238.5,806.5,0.90231824,2.0079322
1134.5,626.5,1098.5,774.5,0.95797443,1.9960723
1288.5,628.5,1218.5,806.5,0.99813914,0.035704523
1656.5,628.5,1502.5,882.5,0.9941602,0.44484687
1856.5,630.5,1658.5,924.5,0.9984308,1.9007754
1460.5,632.5,1350.5,844.5,0.9988784,0.7441401
286.5,636.5,442.5,606.5,0.9925477,1.2558421
1520.5,636.5,1396.5,860.5,0.93461627,0.446361
1812.5,636.5,1622.5,920.5,0.99915314,1.0185975
1914.5,636.5,1700.5,942.5,0.99867445,0.19129926
908.5,638.5,922.5,734.5,0.99637514,1.1209286
1212.5,638.5,1158.5,796.5,0.8972396,2.1721115
1360.5,638.5,1272.5,828.5,0.9972677,0.7903438
1582.5,638.5,1442.5,874.5,0.9942729,1.2940311
320.5,640.5,468.5,614.5,0.99248767,1.002289
678.5,642.5,744.5,690.5,0.9691471,0.6059402
1414.5,642.5,1312.5,844.5,0.9281651,1.162429
406.5,644.5,534.5,634.5,0.9969596,1.9710658
1340.5,646.5,1254.5,830.5,0.98448926,0.85007304
1698.5,646.5,1530.5,904.5,0.9971539,1.3884797
150.5,648.5,334.5,586.5,0.9876669,0.51198334
1472.5,648.5,1358.5,862.5,0.995812,3.0994253
348.5,650.5,488.5,628.5,0.999006,1.0031376
590.5,650.5,674.5,678.5,0.99715334,0.5161154
1230.5,650.5,1168.5,812.5,0.9912752,1.1655613
1396.5,650.5,1296.5,846.5,0.99090415,1.0949162
1440.5,652.5,1330.5,858.5,0.56821245,2.011407
2026.5,652.5,1782.5,978.5,0.9926816,1.46095
1420.5,654.5,1314.5,854.5,0.8474899,0.83279777
834.5,658.5,862.5,734.5,0.9996952,1.5868793
1002.5,658.5,990.5,772.5,0.9908694,2.1547902
440.5,660.5,556.5,656.5,0.99885124,0.8280212
940.5,660.5,942.5,760.5,0.99924344,1.377669
1192.5,660.5,1140.5,812.5,0.9954994,3.010999
1288.5,660.5,1212.5,832.5,0.9974843,1.3823218
1630.5,662.5,1476.5,902.5,0.9984477,1.3477012
124.5,666.5,312.5,594.5,0.99826247,1.3807964
1484.5,666.5,1362.5,878.5,0.98056406,2.0584838
1532.5,666.5,1398.5,886.5,0.9624792,0.69768894
1972.5,668.5,1738.5,976.5,0.9968856,2.584707
276.5,670.5,430.5,628.5,0.9794561,2.8595417
1320.5,670.5,1236.5,846.5,0.9991447,2.1474237
1658.5,672.5,1496.5,918.5,0.99655765,1.7998183
1786.5,674.5,1594.5,946.5,0.99915314,1.4766272
1348.5,676.5,1254.5,856.5,0.97377324,0.6292357
1386.5,676.5,1284.5,862.5,0.71980697,1.4301808
1228.5,678.5,1162.5,832.5,0.988754,0.7470591
1716.5,678.5,1538.5,934.5,0.9989028,0.8111651
422.5,680.5,538.5,666.5,0.99811035,0.9076798
814.5,680.5,842.5,748.5,0.9995051,1.0361239
174.5,682.5,346.5,616.5,0.99636686,1.1019912
1420.5,682.5,1308.5,876.5,0.9987893,1.2317327
1614.5,682.5,1458.5,916.5,0.9948608,1.0489306
1766.5,684.5,1576.5,948.5,0.9990349,0.3511317
1126.5,686.5,1080.5,816.5,0.9618072,1.5445795
1178.5,686.5,1120.5,828.5,0.9964751,1.0044931
1210.5,686.5,1146.5,836.5,0.95087284,1.3257674
1248.5,686.5,1176.5,844.5,0.9959792,1.6929522
1890.5,686.5,1672.5,976.5,0.99894494,0.94950795
224.5,688.5,384.5,632.5,0.9505661,0.613857
234.5,688.5,394.5,634.5,0.9185805,2.8842046
728.5,688.5,774.5,736.5,0.99912506,1.229846
1082.5,690.5,1046.5,812.5,0.99963284,0.71002644
1586.5,690.5,1436.5,916.5,0.999091,0.65285194
1280.5,692.5,1200.5,854.5,0.99881,1.4309772
764.5,694.5,800.5,748.5,0.9970718,0.78304684
1312.5,694.5,1224.5,862.5,0.9989309,1.1075501
1046.5,696.5,1018.5,808.5,0.997975,1.1702921
1524.5,696.5,1386.5,908.5,0.9960996,0.63066846
354.5,698.5,484.5,666.5,0.99749106,2.3400106
1438.5,700.5,1320.5,894.5,0.9953281,1.6076678
1484.5,700.5,1354.5,904.5,0.61686707,1.8343948
1842.5,700.5,1630.5,976.5,0.99890774,1.2610612
456.5,702.5,560.5,690.5,0.9980523,0.9739084
1338.5,702.5,1242.5,874.5,0.9934462,0.7989035
