source_x,source_y,reference_x,reference_y,sub_pixel_residual,method
528.49462890625,3135.78369140625,1373.252685546875,3137.21337890625,0.39419126510620117,keypoint_fallback_sift_intensity
3594.91943359375,2090.800537109375,4446.6767578125,2088.378662109375,0.7946208119392395,keypoint_fallback_sift_intensity
6983.16650390625,4897.7099609375,7840.052734375,4902.4404296875,1.0605388879776,keypoint_fallback_sift_intensity
525.7589721679688,3413.32958984375,1370.2265625,3415.77099609375,0.4008452892303467,keypoint_fallback_sift_intensity
525.1809692382812,2979.99755859375,1370.387451171875,2981.94970703125,0.6684572696685791,keypoint_fallback_sift_intensity
752.6624755859375,1128.04931640625,1600.60302734375,1125.7401123046875,1.1556230783462524,keypoint_fallback_sift_intensity
1822.7132568359375,3726.720703125,2671.341552734375,3730.778076171875,2.0508058071136475,keypoint_fallback_sift_intensity
5742.89013671875,1388.54541015625,6599.7158203125,1385.0587158203125,0.4777674376964569,keypoint_fallback_sift_intensity
5276.5947265625,2162.994384765625,6131.37841796875,2161.341064453125,0.31991785764694214,keypoint_fallback_sift_intensity
380.9471740722656,1184.1229248046875,1227.285888671875,1181.3275146484375,0.17195482552051544,keypoint_fallback_sift_intensity
1525.421630859375,797.873779296875,2373.866455078125,793.209228515625,0.6994767785072327,keypoint_fallback_sift_intensity
653.1879272460938,1288.4840087890625,1500.1793212890625,1284.89453125,0.8305842280387878,keypoint_fallback_sift_intensity
1526.2362060546875,1299.8873291015625,2374.449951171875,1296.31884765625,0.6706212162971497,keypoint_fallback_sift_intensity
6652.68994140625,3963.675048828125,7508.95703125,3965.960693359375,0.29326847195625305,keypoint_fallback_sift_intensity
2460.681396484375,3023.279296875,3309.24658203125,3024.002685546875,0.3521168828010559,keypoint_fallback_sift_intensity
1800.8663330078125,3773.3037109375,2648.554443359375,3776.814453125,0.968412458896637,keypoint_fallback_sift_intensity
1733.364990234375,549.08837890625,2582.490478515625,544.321044921875,0.41499048471450806,keypoint_fallback_sift_intensity
755.3458251953125,3056.685302734375,1600.8385009765625,3057.968994140625,0.15207673609256744,keypoint_fallback_sift_intensity
3149.451171875,1485.8853759765625,4000.809326171875,1482.6180419921875,0.3364655673503876,keypoint_fallback_sift_intensity
756.1937866210938,1590.3470458984375,1602.4886474609375,1587.3074951171875,1.0853228569030762,keypoint_fallback_sift_intensity
1440.559814453125,1087.9725341796875,2289.800048828125,1084.9251708984375,0.817521333694458,keypoint_fallback_sift_intensity
6645.88623046875,4675.8330078125,7502.2236328125,4680.4521484375,1.2089104652404785,keypoint_fallback_sift_intensity
2137.903076171875,1293.041748046875,2987.826904296875,1289.6126708984375,0.3625640273094177,keypoint_fallback_sift_intensity
1292.548095703125,458.394287109375,2140.747314453125,453.8311767578125,0.6667238473892212,keypoint_fallback_sift_intensity
1631.9017333984375,514.7506103515625,2480.557373046875,510.0920104980469,0.7455912828445435,keypoint_fallback_sift_intensity
1143.5162353515625,3042.91162109375,1990.4154052734375,3045.28515625,1.2358717918395996,keypoint_fallback_sift_intensity
1409.490234375,1804.32373046875,2257.7373046875,1802.573974609375,0.37118658423423767,keypoint_fallback_sift_intensity
902.9791870117188,1408.90625,1750.988037109375,1407.04296875,1.0354158878326416,keypoint_fallback_sift_intensity
1290.17919921875,1179.9322509765625,2138.186767578125,1176.128173828125,0.6297511458396912,keypoint_fallback_sift_intensity
1289.546875,1791.720703125,2137.01904296875,1789.72021484375,0.31915801763534546,keypoint_fallback_sift_intensity
