source_x,source_y,raw_reference_x,raw_reference_y,geometric_reference_x,geometric_reference_y,refined_reference_x,refined_reference_y,phase_response,shift_x,shift_y,raw_gt_error_px,geometric_gt_error_px,refined_gt_error_px
64.53136,466.13455,173.61295,405.203,173.61618,405.2033,173.69856,405.2455,0.93071544,0.08237568,0.042202137,0.060029287,0.06292564,0.14255263
64.53136,466.13455,173.61295,405.203,173.61618,405.2033,173.69856,405.2455,0.93071544,0.08237568,0.042202137,0.060029287,0.06292564,0.14255263
221.37344,330.87903,335.38763,308.86337,335.38608,308.87128,335.4633,308.91718,0.9596098,0.077221125,0.04591032,0.068062305,0.06347827,0.13864358
20.13093,342.05197,153.46225,287.10516,153.45328,287.1051,153.66562,287.09082,0.7577043,0.21234497,-0.014285363,0.07149132,0.06307605,0.27365434
254.29024,273.55804,373.91132,262.75943,373.9048,262.7492,373.81238,262.7055,0.9654739,-0.092395,-0.0437079,0.06724325,0.06367114,0.07379439
265.63586,491.34137,349.67825,459.50763,349.68243,459.51782,349.71634,459.53165,1.0006,0.033892635,0.013813072,0.06388475,0.06333673,0.09369766
505.3603,481.04395,565.9327,488.13037,565.9292,488.14276,565.8284,488.31943,0.96796983,-0.10075195,0.17667232,0.07198266,0.06380881,0.16066784
318.11163,467.57248,400.403,446.51733,400.41528,446.52203,400.35178,446.5453,0.9529622,-0.06351201,0.023263732,0.05419933,0.06341985,0.0042112046
318.11163,467.57248,400.403,446.51733,400.41528,446.52203,400.35178,446.5453,0.9529622,-0.06351201,0.023263732,0.05419933,0.06341985,0.0042112046
456.51846,440.74884,528.5578,444.36914,528.56305,444.35687,528.49945,444.28232,0.949529,-0.063625544,-0.07454333,0.055624135,0.063812405,0.09601032
625.07,305.572,700.8052,349.94168,700.80383,349.94376,700.8081,350.02856,0.9738429,0.0042419815,0.08479543,0.066385746,0.06441499,0.09091977
625.07,305.572,700.8052,349.94168,700.80383,349.94376,700.8081,350.02856,0.9738429,0.0042419815,0.08479543,0.066385746,0.06441499,0.09091977
645.0266,303.0018,719.0676,350.7965,719.0763,350.79315,719.13086,350.75278,0.98815733,0.05455892,-0.040381633,0.05511641,0.06440491,0.1307948
684.02057,387.49896,740.6441,432.58896,740.64795,432.59775,740.7791,432.62714,0.94499755,0.13116737,0.029399926,0.064236656,0.06429482,0.1921416
745.1689,373.46198,797.6199,429.68323,797.609,429.68384,797.6345,429.60178,0.9649926,0.025518866,-0.08207641,0.075073026,0.06453414,0.1344546
1017.7793,266.78632,1058.5122,377.21307,1058.5126,377.21457,1058.4543,377.28745,0.9729789,-0.058283117,0.07288498,0.06550839,0.065373555,0.05269625
855.89844,269.64853,913.1266,354.22232,913.1315,354.22177,913.0831,354.30188,0.9412597,-0.048327513,0.08009791,0.060088523,0.06488095,0.06076015
930.2929,424.679,955.26764,504.76398,955.2621,504.7621,955.3488,504.82303,0.94645774,0.08675352,0.060940035,0.06958276,0.064804025,0.15381736
930.2929,424.679,955.26764,504.76398,955.2621,504.7621,955.3488,504.82303,0.94645774,0.08675352,0.060940035,0.06958276,0.064804025,0.15381736
781.4217,374.56348,829.88367,436.3952,829.8916,436.393,830.00494,436.42905,0.935091,0.11336194,0.036039833,0.056421876,0.06463992,0.17522883
1229.0432,500.0417,1210.8341,619.3987,1210.8312,619.3951,1210.8527,619.38513,0.9245828,0.021459505,-0.009921798,0.06726949,0.065390304,0.0889075
1033.3848,281.99597,1070.0723,393.29626,1070.0829,393.29504,1069.9644,393.3705,0.96100354,-0.11850111,0.075463235,0.05492079,0.0653546,0.078919575
1033.3848,281.99597,1070.0723,393.29626,1070.0829,393.29504,1069.9644,393.3705,0.96100354,-0.11850111,0.075463235,0.05492079,0.0653546,0.078919575
