source_x,source_y,reference_x,reference_y,dx_px,dy_px,displacement_px
434.875,409.375,434.8124694824219,409.4374694824219,-0.062530517578125,0.062469482421875,0.08838835818502994
592.375,413.125,591.4375,413.8124694824219,-0.9375,0.687469482421875,1.1625491556323115
671.125,413.125,668.4375,412.0624694824219,-2.6875,-1.062530517578125,2.8899182256224547
273.625,415.375,272.9375,414.6874694824219,-0.6875,-0.687530517578125,0.9722934035574058
412.375,415.375,412.0624694824219,414.6874694824219,-0.312530517578125,-0.687530517578125,0.7552307839454739
423.625,415.375,422.5624694824219,415.5624694824219,-1.062530517578125,0.187469482421875,1.0789420316330085
304.375,417.625,306.1875,419.9374694824219,1.8125,2.312469482421875,2.938140799405722
402.625,418.375,401.5624694824219,418.1874694824219,-1.062530517578125,-0.187530517578125,1.0789526383525634
334.375,419.875,334.1875,418.1874694824219,-0.1875,-1.687530517578125,1.6979150443286302
604.375,421.375,604.5625,420.8124694824219,0.1875,-0.562530517578125,0.5929560128767675
341.875,422.125,340.3125,422.5624694824219,-1.5625,0.437469482421875,1.6225861450322023
273.625,425.125,273.8125,425.1874694824219,0.1875,0.062469482421875,0.19763270537554495
274.375,429.625,273.8125,429.5624694824219,-0.5625,-0.062530517578125,0.5659649420490532
607.375,429.625,608.0625,430.4374694824219,0.6875,0.812469482421875,1.0643133513523493
320.875,431.875,321.0625,434.8124694824219,0.1875,2.937469482421875,2.9434475042303436
428.125,432.625,427.8124694824219,432.1874694824219,-0.312530517578125,-0.437530517578125,0.5376879003937439
647.125,432.625,650.0625,433.0624694824219,2.9375,0.437469482421875,2.969896597198371
283.375,433.375,282.5625,433.9374694824219,-0.8125,0.562469482421875,0.9881943982111677
367.375,435.625,369.1874694824219,435.6874694824219,1.812469482421875,0.062469482421875,1.8135457151515857
685.375,436.375,684.1874389648438,435.6874694824219,-1.18756103515625,-0.687530517578125,1.3722242618546825
716.875,439.375,710.4374389648438,441.8124694824219,-6.43756103515625,2.437469482421875,6.883563725215303
353.875,441.625,354.3124694824219,440.0624694824219,0.437469482421875,-1.562530517578125,1.6226155325317906
284.875,443.875,285.1875,443.5624694824219,0.3125,-0.312530517578125,0.4419633179548397
292.375,445.375,292.1875,445.3124694824219,-0.1875,-0.062530517578125,0.19765200638644728
428.125,445.375,428.6874694824219,445.3124694824219,0.562469482421875,-0.062530517578125,0.5659346113152297
368.875,446.125,369.1874694824219,445.3124694824219,0.312469482421875,-0.812530517578125,0.8705417964927188
385.375,446.875,384.9374694824219,447.0624694824219,-0.437530517578125,0.187469482421875,0.47600184942046986
377.125,447.625,377.0624694824219,449.6874694824219,-0.062530517578125,2.062469482421875,2.0634171734165014
640.375,450.625,643.9375,447.9374694824219,3.5625,-2.687530517578125,4.4625358858964645
632.125,452.125,632.5625,454.9374694824219,0.4375,2.812469482421875,2.8462942292662525
662.125,453.625,662.3125,453.1874694824219,0.1875,-0.437530517578125,0.4760138693485537
368.875,457.375,371.8124694824219,457.5624694824219,2.937469482421875,0.187469482421875,2.943445560393357
622.375,458.125,622.0625,457.5624694824219,-0.3125,-0.562530517578125,0.6435035611453236
634.375,459.625,634.3125,460.1874694824219,-0.0625,0.562469482421875,0.5659312402191029
385.375,461.125,385.8124694824219,460.1874694824219,0.437469482421875,-0.937530517578125,1.0345738346975386
398.875,461.125,398.9374694824219,461.0624694824219,0.062469482421875,-0.062530517578125,0.08838835818502994
731.125,464.875,730.5624389648438,463.6874694824219,-0.56256103515625,-1.187530517578125,1.3140409614831041
299.125,467.125,299.1875,467.1874694824219,0.0625,0.062469482421875,0.08836677109670213
397.375,470.125,398.0624694824219,471.5624694824219,0.687469482421875,1.437469482421875,1.593402900134054
734.125,470.125,728.8124389648438,469.8124694824219,-5.31256103515625,-0.312530517578125,5.321745961306129
367.375,470.875,368.3124694824219,470.6874694824219,0.937469482421875,-0.187530517578125,0.9560422195151518
397.375,473.875,398.0624694824219,475.9374694824219,0.687469482421875,2.062469482421875,2.174027289429219
347.125,475.375,347.3124694824219,476.8124694824219,0.187469482421875,1.437469482421875,1.4496424799700576
302.875,478.375,302.6875,478.5624694824219,-0.1875,0.187469482421875,0.26514346463664856
341.125,478.375,342.9374694824219,477.6874694824219,1.812469482421875,-0.687530517578125,1.9384900921366257
651.625,482.875,650.9375,482.0624694824219,-0.6875,-0.812530517578125,1.064359944753548
695.875,482.875,690.3124389648438,482.9374694824219,-5.56256103515625,0.062469482421875,5.562911801033037
722.125,482.875,721.8124389648438,481.1874694824219,-0.31256103515625,-1.687530517578125,1.7162323993141024
383.125,485.125,383.1874694824219,485.5624694824219,0.062469482421875,0.437469482421875,0.44190721230199465
386.875,485.875,390.1874694824219,485.5624694824219,3.312469482421875,-0.312530517578125,3.3271803973325365
515.125,485.875,516.1875,485.5624694824219,1.0625,-0.312530517578125,1.1075114330866525
644.125,485.875,643.9375,486.4374694824219,-0.1875,0.562469482421875,0.5928981098434468
358.375,486.625,360.4374694824219,487.3124694824219,2.062469482421875,0.687469482421875,2.174027289429219
362.125,486.625,365.6874694824219,487.3124694824219,3.562469482421875,0.687469482421875,3.628195571141195
371.125,486.625,370.0624694824219,487.3124694824219,-1.062530517578125,0.687469482421875,1.2655375893454286
354.625,487.375,356.0624694824219,487.3124694824219,1.437469482421875,-0.062530517578125,1.4388288913289173
321.625,494.125,318.4375,494.3124694824219,-3.1875,0.187469482421875,3.1930081517026427
330.625,494.875,329.8125,495.1874694824219,-0.8125,0.312469482421875,0.8705133126179028
308.875,495.625,308.8125,496.0624694824219,-0.0625,0.437469482421875,0.44191152740165446
401.125,495.625,400.6874694824219,496.0624694824219,-0.437530517578125,0.437469482421875,0.6187184350434737
343.375,497.125,343.8124694824219,497.8124694824219,0.437469482421875,0.687469482421875,0.8148581700589765
641.125,499.375,640.4375,498.6874694824219,-0.6875,-0.687530517578125,0.9722934035574058
652.375,500.125,650.0625,501.3124694824219,-2.3125,1.187469482421875,2.599565352454767
662.875,500.875,662.3125,501.3124694824219,-0.5625,0.437469482421875,0.7125909051134902
521.125,511.375,521.4375,511.8125,0.3125,0.4375,0.5376453291901642
343.375,521.125,342.9374694824219,520.5625,-0.437530517578125,-0.5625,0.7126283770747429
640.375,521.875,640.4375,521.4375,0.0625,-0.4375,0.4419417382415922
662.875,523.375,662.3125,523.1875,-0.5625,-0.1875,0.5929270612815711
620.875,524.125,621.1875,522.3125,0.3125,-1.8125,1.8392423711952701
638.875,527.125,636.9375,525.8125,-1.9375,-1.3125,2.340205653356132
653.125,530.875,653.5625,531.0625,0.4375,0.1875,0.4759858191164943
529.375,531.625,529.3125,531.9375,-0.0625,0.3125,0.31868871959954903
668.125,536.125,666.6875,537.1875,-1.4375,1.0625,1.7875437057593864
683.875,536.875,684.1874389648438,537.1875,0.31243896484375,0.3125,0.4418985819762653
660.625,537.625,661.4375,538.0625,0.8125,0.4375,0.9228014412645875
342.625,539.875,342.9374694824219,539.8125,0.312469482421875,-0.0625,0.31865879470837527
338.875,540.625,338.5625,540.6875,-0.3125,0.0625,0.31868871959954903
356.875,542.125,357.8124694824219,542.4375,0.937469482421875,0.3125,0.9881828173330774
569.875,542.125,571.3125,542.4375,1.4375,0.3125,1.4710752869924775
387.625,544.375,388.4374694824219,543.3125,0.812469482421875,-1.0625,1.3375398722531113
376.375,545.875,377.9374694824219,545.0625,1.562469482421875,-0.8125,1.7610982747989057
695.875,545.875,692.9374389648438,547.6875,-2.93756103515625,1.8125,3.4517272611358303
704.875,545.875,706.0624389648438,546.8125,1.18743896484375,0.9375,1.5129168996442588
575.875,548.125,575.6875,547.6875,-0.1875,-0.4375,0.4759858191164943
684.625,552.625,684.1874389648438,552.0625,-0.43756103515625,-0.5625,0.712647114276771
338.875,553.375,338.5625,553.8125,-0.3125,0.4375,0.5376453291901642
352.375,553.375,351.6874694824219,553.8125,-0.687530517578125,0.4375,0.8149260473203961
582.625,556.375,582.6875,556.4375,0.0625,0.0625,0.08838834764831845
698.125,556.375,701.6874389648438,554.6875,3.56243896484375,-1.6875,3.9419065981117574
358.375,558.625,358.6874694824219,559.0625,0.312469482421875,0.4375,0.5376275917817039
632.125,560.125,631.6875,561.6875,-0.4375,1.5625,1.6225943732183963
594.625,560.875,594.0625,560.8125,-0.5625,-0.0625,0.5659615711335886
715.375,560.875,713.9374389648438,562.5625,-1.43756103515625,1.6875,2.2168080611093757
638.125,561.625,638.6875,561.6875,0.5625,0.0625,0.5659615711335886
643.375,561.625,643.0625,561.6875,-0.3125,0.0625,0.31868871959954903
734.125,561.625,734.0624389648438,559.9375,-0.06256103515625,-1.6875,1.6886592708772903
616.375,564.625,615.0625,564.3125,-1.3125,-0.3125,1.3491895715576814
647.875,566.875,648.3125,566.9375,0.4375,0.0625,0.4419417382415922
527.875,567.625,527.5625,567.8125,-0.3125,0.1875,0.3644344934278313
373.375,569.125,372.6874694824219,568.6875,-0.687530517578125,-0.4375,0.8149260473203961
419.125,575.125,419.0624694824219,574.8125,-0.062530517578125,-0.3125,0.3186947059939782
530.125,575.125,530.1875,574.8125,0.0625,-0.3125,0.31868871959954903
425.875,575.875,426.0624694824219,575.6875,0.187469482421875,-0.1875,0.26514346463664856
686.875,576.625,686.8124389648438,576.5625,-0.06256103515625,-0.0625,0.08843151655276273
697.375,576.625,697.3124389648438,578.3125,-0.06256103515625,1.6875,1.6886592708772903
719.125,576.625,715.6874389648438,577.4375,-3.43756103515625,0.8125,3.5322771862390003
405.625,577.375,404.1874694824219,577.4375,-1.437530517578125,0.0625,1.4388885429276417
392.875,578.125,391.9374694824219,578.3125,-0.937530517578125,0.1875,0.9560960837647579
647.875,578.875,648.3125,578.3125,0.4375,-0.5625,0.7126096406869612
385.375,579.625,387.5624694824219,580.0625,2.187469482421875,0.4375,2.2307911122574935
593.875,579.625,594.0625,579.1875,0.1875,-0.4375,0.4759858191164943
658.375,580.375,659.6875,580.9375,1.3125,0.5625,1.4279574573494829
668.875,581.125,669.3125,580.9375,0.4375,-0.1875,0.4759858191164943
389.875,584.125,388.4374694824219,584.4375,-1.437530517578125,0.3125,1.4711051080627897
539.125,584.125,538.9375,583.5625,-0.1875,-0.5625,0.5929270612815711
618.625,584.125,617.6875,585.3125,-0.9375,1.1875,1.5129648046137756
623.125,584.125,622.9375,585.3125,-0.1875,1.1875,1.202211503854459
425.875,585.625,426.9374694824219,585.3125,1.062469482421875,-0.3125,1.1074735441886667
599.125,585.625,600.1875,586.1875,1.0625,0.5625,1.202211503854459
630.625,586.375,631.6875,587.9375,1.0625,1.5625,1.8895270572288718
709.375,586.375,706.0624389648438,586.1875,-3.31256103515625,-0.1875,3.317863297611197
697.375,587.125,697.3124389648438,587.0625,-0.06256103515625,-0.0625,0.08843151655276273
645.625,587.875,645.6875,587.9375,0.0625,0.0625,0.08838834764831845
716.875,587.875,716.5624389648438,587.9375,-0.31256103515625,0.0625,0.3187485697190601
539.125,588.625,538.9375,587.9375,-0.1875,-0.6875,0.7126096406869612
389.125,589.375,389.3124694824219,588.8125,0.187469482421875,-0.5625,0.592917411482852
529.375,590.875,529.3125,587.9375,-0.0625,-2.9375,2.93816481838579
432.625,592.375,433.0624694824219,590.5625,0.437469482421875,-1.8125,1.864547075847232
718.375,596.125,720.9374389648438,595.8125,2.56243896484375,-0.3125,2.5814239672222596
440.875,597.625,443.5624694824219,597.5625,2.687469482421875,-0.0625,2.6881961366218983
458.875,597.625,459.3124694824219,598.4375,0.437469482421875,0.8125,0.922786973277399
467.875,597.625,468.0624694824219,597.5625,0.187469482421875,-0.0625,0.19761340247950213
570.625,597.625,570.4375,597.5625,-0.1875,-0.0625,0.19764235376052372
549.625,598.375,551.1875,598.4375,1.5625,0.0625,1.5637495003996005
527.125,599.125,526.6875,600.1875,-0.4375,1.0625,1.1490485194281397
734.125,599.125,734.0624389648438,599.3125,-0.06256103515625,0.1875,0.19766166325269438
449.875,599.875,447.9374694824219,597.5625,-1.937530517578125,-2.3125,3.0168991956223126
