reference_x,reference_y,source_x,source_y,residual_dy,residual_dx,residual_magnitude_px,peak_score,ambiguity_ratio,valid_fraction,stage1_accepted,fit_residual_px,fit_outlier,final_accepted
876.8681030273438,75.44418334960938,874.9345092773438,67.70465087890625,,,,,,,True,4.100098609924316,False,True
912.6395874023438,74.47674560546875,910.7059936523438,69.63953399658203,,,,,,,True,1.322906494140625,False,True
915.5399780273438,87.0534896850586,914.5731811523438,79.31394958496094,,,,,,,True,3.9836442470550537,False,True
810.1591186523438,100.59767150878906,807.2587280273438,99.63023376464844,,,,,,,True,1.8052828311920166,False,True
853.6649780273438,149.9372100830078,850.7645874023438,142.1976776123047,,,,,,,True,4.3703484535217285,False,True
728.9481811523438,146.06744384765625,727.9813842773438,146.06744384765625,,,,,,,True,2.0096890926361084,False,True
803.3915405273438,153.80697631835938,801.4579467773438,150.90464782714844,,,,,,,True,0.5577012300491333,False,True
886.5360717773438,165.41627502441406,883.6356811523438,157.67674255371094,,,,,,,True,3.8927509784698486,False,True
707.6786499023438,160.57907104492188,705.7450561523438,161.5465087890625,,,,,,,True,2.1710586547851562,False,True
862.3661499023438,168.318603515625,858.4989624023438,162.51394653320312,,,,,,,True,2.6933867931365967,False,True
698.0106811523438,168.318603515625,696.0770874023438,169.28604125976562,,,,,,,True,2.015925884246826,False,True
841.0966186523438,175.0906982421875,839.1630249023438,169.28604125976562,,,,,,,True,2.665564775466919,False,True
851.7313842773438,185.73255920410156,849.7977905273438,180.8953399658203,,,,,,,True,1.5699928998947144,False,True
841.0966186523438,185.73255920410156,839.1630249023438,183.79766845703125,,,,,,,True,1.302922010421753,False,True
719.2802124023438,196.37442016601562,716.3798217773438,196.37442016601562,,,,,,,True,1.6323448419570923,False,True
711.5458374023438,204.11395263671875,709.6122436523438,205.08139038085938,,,,,,,True,2.186673164367676,False,True
653.5380859375,222.49534606933594,652.5712890625,222.49534606933594,,,,,,,True,0.7581481337547302,False,True
722.1806030273438,227.33255004882812,719.2802124023438,223.46278381347656,,,,,,,True,2.7478199005126953,False,True
619.7001953125,224.43023681640625,616.7998046875,226.3651123046875,,,,,,,True,2.2262659072875977,False,True
816.9266967773438,234.10464477539062,814.9931030273438,229.26744079589844,,,,,,,True,2.0651936531066895,False,True
838.1962280273438,250.55116271972656,834.3290405273438,246.681396484375,,,,,,,True,2.055140972137451,False,True
796.6239624023438,249.58372497558594,792.7567749023438,247.64883422851562,,,,,,,True,2.0583837032318115,False,True
728.9481811523438,254.42092895507812,728.9481811523438,254.42092895507812,,,,,,,True,2.218405246734619,False,True
688.3427124023438,256.3558044433594,689.3095092773438,255.38836669921875,,,,,,,True,2.5225284099578857,False,True
696.0770874023438,266.0302429199219,695.1102905273438,266.9976806640625,,,,,,,True,1.9932842254638672,False,True
729.9149780273438,285.3790588378906,727.9813842773438,285.3790588378906,,,,,,,True,1.4951763153076172,False,True
811.1259155273438,291.1837158203125,809.1923217773438,287.31396484375,,,,,,,True,1.252545952796936,False,True
760.8524780273438,289.24884033203125,757.9520874023438,288.2814025878906,,,,,,,True,1.623335838317871,False,True
707.6786499023438,296.02093505859375,705.7450561523438,296.02093505859375,,,,,,,True,1.2227444648742676,False,True
780.1884155273438,299.89068603515625,778.2548217773438,296.9883728027344,,,,,,,True,0.8224002718925476,False,True
768.5868530273438,304.7279052734375,767.6200561523438,302.79302978515625,,,,,,,True,0.5372582674026489,False,True
809.1923217773438,305.6953430175781,808.2255249023438,302.79302978515625,,,,,,,True,0.7014358639717102,False,True
789.8563842773438,315.3697509765625,788.8895874023438,310.5325622558594,,,,,,,True,2.577561378479004,False,True
817.8934936523438,319.2395324707031,815.9598999023438,315.3697509765625,,,,,,,True,1.211003303527832,False,True
742.4833374023438,317.3046569824219,741.5165405273438,317.3046569824219,,,,,,,True,1.6498253345489502,False,True
