source_x,source_y,raw_reference_x,raw_reference_y,geometric_reference_x,geometric_reference_y,refined_reference_x,refined_reference_y,phase_response,shift_x,shift_y,raw_gt_error_px,geometric_gt_error_px,refined_gt_error_px
1034.5,282.5,1070.5,394.5,1070.6426,393.89145,1070.7631,393.95242,0.97802275,0.12044086,0.06097742,0.70987684,0.30136907,0.17678699
1126.5,340.5,1144.5,460.5,1143.8406,460.31915,1144.0641,460.39426,0.99369,0.22350769,0.075114414,0.36691624,0.31722888,0.085231096
1082.5,424.5,1090.5,528.5,1091.2051,528.5919,1091.257,528.6341,1.0036507,0.051866595,0.04218609,1.0077747,0.29719096,0.24013689
1072.5,490.5,1072.5,586.5,1071.8422,586.10724,1072.0667,586.1124,0.9676899,0.22450656,0.0051749568,0.50645083,0.28764412,0.07503763
1340.5,332.5,1336.5,486.5,1336.6514,486.88263,1336.6605,487.0019,0.9210252,0.009211328,0.11927523,0.7173506,0.3739332,0.3417131
1336.5,372.5,1326.5,522.5,1326.7606,522.0651,1326.9515,522.17554,0.9968707,0.19095635,0.110386916,0.6801136,0.36841235,0.1557943
1372.5,270.5,1374.5,436.5,1375.0751,436.41577,1375.1709,436.47763,0.98342764,0.09579447,0.061857004,0.9401824,0.3897403,0.27899072
1400.5,382.5,1382.5,540.5,1382.4686,541.1046,1382.7172,541.2492,0.88938195,0.24857412,0.14460339,0.8159747,0.38492385,0.108648136
1524.5,380.5,1494.5,558.5,1493.775,558.8562,1493.9807,558.9988,0.9626997,0.20563716,0.1425615,0.6338557,0.41989383,0.17862123
1786.5,278.5,1744.5,508.5,1744.3792,508.82404,1744.98,508.9701,0.96072793,0.60080576,0.14604543,0.6575993,0.50786495,0.18941669
1548.5,286.5,1530.5,478.5,1530.0863,478.47824,1530.405,478.75226,0.9330234,0.318692,0.27400354,0.16578227,0.43740758,0.11646508
1684.5,474.5,1622.5,668.5,1622.1595,668.2322,1622.3939,668.4661,0.9226884,0.23432283,0.23392078,0.081706725,0.4559398,0.16909343
1634.5,478.5,1576.5,664.5,1576.7743,663.9336,1576.8755,664.0599,0.9904462,0.10121714,0.12627374,0.75996715,0.44063076,0.30034867
1570.5,374.5,1536.5,560.5,1535.8955,560.73376,1536.0253,560.986,0.9729295,0.12977403,0.25223166,0.47336847,0.43388098,0.26863807
1902.5,492.5,1814.5,718.5,1814.449,718.70447,1814.7896,718.84,0.95233536,0.34063393,0.13553862,0.61590797,0.5188522,0.16953129
1986.5,348.5,1912.5,602.5,1912.3535,603.01624,1912.5166,603.19855,0.93548924,0.16304643,0.18228483,0.87878895,0.5602462,0.33178633
1808.5,302.5,1760.5,534.5,1760.2848,533.77893,1760.4912,533.91595,0.96716666,0.20640299,0.13700193,0.5196176,0.51174974,0.2650169
1900.5,364.5,1832.5,604.5,1832.8518,603.78796,1833.5021,603.9525,0.9485805,0.6502818,0.16453524,0.9174281,0.53261006,0.22451024
1994.5,472.5,1900.5,714.5,1899.9521,715.297,1900.2012,715.4068,0.93227786,0.24897337,0.1098253,1.096615,0.54896533,0.2831866
192.5,766.5,240.5,694.5,240.62411,694.5297,240.78403,694.45087,0.96871996,0.15991443,-0.07883458,0.26415515,0.20937823,0.13539949
212.5,756.5,260.5,688.5,260.10342,688.72845,260.15372,688.55255,0.97780925,0.050299358,-0.17590825,0.3098966,0.20628102,0.0405608
52.5,520.5,154.5,452.5,154.12042,452.21664,154.15201,452.15247,0.9309904,0.03158583,-0.06417885,0.58229303,0.23330294,0.16221112
250.5,644.5,312.5,594.5,311.78568,594.44104,311.89835,594.40424,0.94508976,0.11267485,-0.036809634,0.6479174,0.20245889,0.13415751
226.5,518.5,310.5,478.5,310.18112,477.8481,310.3121,477.69928,0.936133,0.13097465,-0.14884631,0.8482252,0.20799644,0.027027067
394.5,632.5,442.5,606.5,442.57135,606.39136,442.68475,606.4513,0.9855768,0.11340967,0.059928667,0.31897852,0.1909231,0.19388756
424.5,636.5,468.5,614.5,468.7929,614.7006,468.85257,614.6211,0.9519326,0.05965104,-0.07950306,0.44234553,0.18968305,0.094716914
432.5,724.5,462.5,694.5,462.07092,694.74976,462.12515,694.6987,0.9755691,0.05423094,-0.05102344,0.31868932,0.18508407,0.1106238
266.5,512.5,346.5,478.5,346.93115,478.78012,346.92896,478.72424,0.97032255,-0.0022023765,-0.05587155,0.5690605,0.2041633,0.16537751
330.5,532.5,400.5,506.5,401.06158,506.77283,401.15396,506.68527,0.9436379,0.092369154,-0.08754021,0.7087457,0.19857867,0.07195435
578.5,638.5,606.5,640.5,606.32086,640.7614,606.3825,640.845,0.9416878,0.061659228,0.08352819,0.17725354,0.1918693,0.20107445
