source_x,source_y,raw_reference_x,raw_reference_y,geometric_reference_x,geometric_reference_y,refined_reference_x,refined_reference_y,phase_response,shift_x,shift_y,raw_gt_error_px,geometric_gt_error_px,refined_gt_error_px
195.04762,448.60953,195.9028,404.0122,195.92123,404.0759,195.96407,404.0558,0.9220651,0.042835582,-0.020122185,0.07092908,0.00595038,0.044492874
39.009525,390.09525,45.631783,332.1418,45.577866,332.18326,45.6211,332.2186,0.9395448,0.04323627,0.03534533,0.06804456,0.0060706027,0.04989561
195.04762,292.57144,209.49742,248.70752,209.51408,248.62904,209.36978,248.7253,0.96443796,-0.1442978,0.09624882,0.07802822,0.013088457,0.1803588
175.54286,487.61908,173.0424,441.1725,173.09294,441.23764,173.03943,441.1298,0.9564897,-0.053507164,-0.107850455,0.08631125,0.0038962534,0.12406287
58.51429,468.11432,58.281403,411.5432,58.211533,411.60675,58.453236,411.73596,0.89888316,0.24170178,0.12922025,0.096027635,0.0034583297,0.27168173
292.57144,331.58096,303.2765,295.99387,303.2663,295.99078,303.2757,295.9886,0.9557381,0.009406923,-0.0021924088,0.0028368218,0.013300413,0.0077021676
370.59048,487.61908,367.37076,458.1823,367.3938,458.23773,367.45276,458.2728,0.94766486,0.058956098,0.035052277,0.06507643,0.0076795835,0.061206575
429.10477,448.60953,429.06345,424.41058,429.08228,424.47598,429.0706,424.5003,0.9473521,-0.011702424,0.024337182,0.07404023,0.0107323425,0.030967403
351.08572,292.57144,364.88464,262.255,364.95477,262.22906,364.8227,262.1295,0.9427007,-0.1320877,-0.099572755,0.08796473,0.016340703,0.18105534
351.08572,507.12384,346.34714,475.9824,346.26462,475.96857,346.2645,475.99292,0.9474971,-0.00013064653,0.0243492,0.07737689,0.0063519096,0.023329047
741.18097,507.12384,734.83655,509.9501,734.8663,509.9687,734.872,509.7067,0.94424295,0.00572686,-0.26199803,0.049047664,0.015341967,0.26299202
643.65717,292.57144,656.3844,287.76312,656.406,287.7292,656.3924,287.77933,0.89497083,-0.01364074,0.05013801,0.052849572,0.022803064,0.058037445
546.13336,351.08572,554.15265,337.57874,554.1583,337.52173,554.1684,337.6072,0.9626459,0.010080345,0.085478276,0.057920434,0.017887779,0.081907116
624.1524,409.6,626.724,402.57,626.7813,402.61432,626.7152,402.55368,0.90710306,-0.06608356,-0.060642894,0.08776054,0.017003002,0.10432564
585.1429,351.08572,593.05426,340.84125,593.0185,340.92175,593.0564,340.96518,0.95926905,0.03793332,0.04341731,0.08606576,0.018757267,0.044192582
897.21906,448.60953,895.43304,465.265,895.4043,465.27618,895.3972,465.3255,0.94092274,-0.00706841,0.049318995,0.014419322,0.021459848,0.055881187
