source_x,source_y,reference_x,reference_y,confidence,ground_truth_error_px
1724.5,512.5,1714.5,600.5,0.9992717,0.7333179
1786.5,520.5,1774.5,616.5,0.9980693,2.1723557
880.5,524.5,872.5,540.5,0.99921715,1.1316155
1154.5,524.5,1144.5,562.5,0.99967444,1.0102218
242.5,526.5,236.5,484.5,0.9623913,1.3121204
986.5,528.5,976.5,554.5,0.99839294,2.0633647
216.5,534.5,210.5,492.5,0.99825925,1.204051
672.5,534.5,664.5,532.5,0.9995965,1.3147558
428.5,536.5,418.5,510.5,0.9995785,2.7614274
1342.5,538.5,1330.5,592.5,0.99959755,1.3216429
88.5,540.5,80.5,486.5,0.998273,1.2860496
750.5,542.5,742.5,544.5,0.9989663,2.0811293
138.5,544.5,130.5,494.5,0.99916816,0.75716954
1054.5,544.5,1044.5,574.5,0.9993871,0.74934727
58.5,546.5,52.5,490.5,0.99359953,1.3895583
324.5,546.5,316.5,512.5,0.9947145,0.40664512
698.5,546.5,688.5,546.5,0.966228,1.1111667
1744.5,546.5,1728.5,636.5,0.99886715,2.4548473
1808.5,546.5,1794.5,642.5,0.9980168,0.3493775
382.5,548.5,372.5,518.5,0.9984747,2.041065
518.5,548.5,508.5,532.5,0.99952364,1.1853151
544.5,550.5,534.5,536.5,0.9990666,0.81222993
718.5,552.5,708.5,550.5,0.985811,2.7013903
1084.5,554.5,1072.5,586.5,0.99966717,0.64452904
1184.5,554.5,1172.5,596.5,0.99883974,0.7064022
732.5,556.5,720.5,558.5,0.9677017,1.4335855
914.5,558.5,902.5,576.5,0.9994522,0.6139812
1312.5,558.5,1298.5,612.5,0.9994148,1.8766061
206.5,560.5,196.5,516.5,0.9978769,1.0839131
460.5,562.5,450.5,540.5,0.99685174,0.18137206
628.5,562.5,618.5,556.5,0.9988462,1.3754996
174.5,564.5,166.5,518.5,0.99603283,1.3744438
936.5,564.5,924.5,582.5,0.9996652,1.6510205
1404.5,564.5,1390.5,624.5,0.97344655,0.47319216
876.5,566.5,864.5,580.5,0.99952984,0.4136511
1394.5,566.5,1380.5,624.5,0.9511824,1.5606788
1444.5,566.5,1430.5,630.5,0.99957556,0.17162968
224.5,568.5,214.5,526.5,0.9994624,0.52617604
1166.5,568.5,1152.5,608.5,0.9995901,0.79919964
784.5,570.5,772.5,576.5,0.9993334,0.38013792
654.5,572.5,640.5,566.5,0.99924165,2.554731
1918.5,572.5,1902.5,678.5,0.9963832,0.9255845
1126.5,574.5,1112.5,610.5,0.9994363,0.40094793
1330.5,574.5,1316.5,628.5,0.9989755,0.41686758
86.5,580.5,76.5,526.5,0.9974527,0.53310937
1676.5,580.5,1660.5,664.5,0.99892306,0.26745418
144.5,586.5,134.5,536.5,0.995541,1.0898341
522.5,586.5,510.5,570.5,0.9995785,0.64386076
1086.5,588.5,1072.5,620.5,0.9989707,0.94775206
1592.5,588.5,1576.5,664.5,0.99928415,0.9676692
1640.5,588.5,1622.5,668.5,0.99928045,1.4990726
788.5,590.5,776.5,594.5,0.99764764,3.1756644
860.5,590.5,846.5,604.5,0.9995642,1.0725158
886.5,590.5,872.5,604.5,0.9995152,1.1996503
922.5,590.5,908.5,608.5,0.9995468,0.41879395
1848.5,590.5,1830.5,690.5,0.99783486,0.98733497
1376.5,592.5,1358.5,650.5,0.99921757,1.8451812
158.5,594.5,148.5,546.5,0.99530953,1.7189858
776.5,594.5,762.5,600.5,0.99695677,0.41157362
808.5,594.5,794.5,602.5,0.9995444,0.41696867
826.5,594.5,812.5,604.5,0.99919087,0.24477927
348.5,598.5,334.5,566.5,0.9985396,1.2608553
1558.5,600.5,1540.5,672.5,0.9991174,1.7826
1310.5,602.5,1292.5,654.5,0.99928284,1.225818
528.5,606.5,514.5,590.5,0.99947864,0.16631426
1586.5,610.5,1568.5,686.5,0.9984323,0.541033
1624.5,610.5,1604.5,688.5,0.9992283,1.9587942
1920.5,610.5,1900.5,714.5,0.99658763,1.2532648
764.5,612.5,748.5,616.5,0.9991476,0.64068395
796.5,614.5,780.5,622.5,0.999559,0.7531727
996.5,614.5,980.5,640.5,0.99907154,1.4537368
1780.5,614.5,1760.5,706.5,0.9983051,1.090698
488.5,616.5,472.5,596.5,0.9994965,1.2003379
1072.5,616.5,1054.5,648.5,0.9997008,1.142169
1352.5,616.5,1334.5,672.5,0.9980756,0.33097905
1678.5,618.5,1658.5,702.5,0.99806285,0.44174963
1710.5,618.5,1690.5,704.5,0.99927825,0.95357317
514.5,620.5,498.5,602.5,0.9994095,0.9471996
592.5,620.5,576.5,608.5,0.9995682,1.5057862
638.5,620.5,624.5,614.5,0.9239319,1.8683643
842.5,620.5,826.5,632.5,0.9998337,0.9440552
1110.5,620.5,1092.5,654.5,0.9993609,0.73085696
1834.5,622.5,1814.5,718.5,0.99914145,1.7722479
226.5,626.5,212.5,584.5,0.9763055,0.8790012
326.5,628.5,312.5,594.5,0.9995295,1.3224304
458.5,628.5,442.5,606.5,0.9984304,0.32139987
640.5,630.5,622.5,624.5,0.9422977,1.3892224
