source_x,source_y,reference_x,reference_y,dx_px,dy_px,displacement_px
3835.875,540.625,3127.125,439.80499267578125,-708.75,-100.82000732421875,715.8849323577467
3844.875,542.875,3151.875,444.30938720703125,-693.0,-98.56561279296875,699.9744138361441
3823.875,548.125,3106.875,466.8313903808594,-717.0,-81.29360961914062,721.5938268616974
4037.625,569.875,3709.875,523.1363525390625,-327.75,-46.7386474609375,331.065799602553
3987.375,570.625,3523.125,516.3797607421875,-464.25,-54.2452392578125,467.4083958190496
3972.375,571.375,3502.875,520.8841552734375,-469.5,-50.4908447265625,472.20713188303483
4075.125,575.875,3842.625,543.4061889648438,-232.5,-32.46881103515625,234.75620053586803
4084.125,575.875,3867.375,545.6583862304688,-216.75,-30.21661376953125,218.84607889495535
4096.125,578.125,3910.125,552.4149780273438,-186.0,-25.71002197265625,187.76848838352635
4100.625,578.875,3925.875,554.6671752929688,-174.75,-24.20782470703125,176.4187667938033
4104.375,578.875,3937.125,556.9193725585938,-167.25,-21.95562744140625,168.68494916958605
4066.125,581.125,3802.125,561.4237670898438,-264.0,-19.70123291015625,264.73409032117536
4139.625,584.125,4049.625,572.6847534179688,-90.0,-11.44024658203125,90.72419325547997
4096.125,584.875,3916.875,583.9457397460938,-179.25,-0.92926025390625,179.25240869963085
4146.375,584.875,4067.625,574.9369506835938,-78.75,-9.93804931640625,79.3746012538981
3997.875,587.125,3590.625,574.9369506835938,-407.25,-12.18804931640625,407.4323392247345
4171.875,588.625,4164.375,588.4501342773438,-7.5,-0.17486572265625,7.502038257764359
4159.125,589.375,4114.875,595.206787109375,-44.25,5.831787109375,44.6326364994168
4162.875,589.375,4128.375,588.4501342773438,-34.5,-0.92486572265625,34.51239453594816
4166.625,589.375,4150.875,588.4501342773438,-15.75,-0.92486572265625,15.777131444116971
4150.125,591.625,4087.875,597.458984375,-62.25,5.833984375,62.522778838498084
4138.125,593.125,4042.875,599.711181640625,-95.25,6.586181640625,95.47743339974795
4098.375,595.375,3916.875,610.97216796875,-181.5,15.59716796875,182.16893711235568
4102.125,595.375,3932.625,608.719970703125,-169.5,13.344970703125,170.0245224756337
4093.875,596.125,3905.625,610.97216796875,-188.25,14.84716796875,188.8345860712287
4078.125,597.625,3862.875,613.224365234375,-215.25,15.599365234375,215.81450992858527
4054.125,599.125,3795.375,619.98095703125,-258.75,20.85595703125,259.5891628009331
340.375,518.625,343.3943786621094,520.359375,3.019378662109375,1.734375,3.482054586853342
620.875,523.125,621.8289794921875,522.203125,0.9539794921875,-0.921875,1.3266236795486956
529.375,532.125,524.1002807617188,520.359375,-5.27471923828125,-11.765625,12.893897575338473
670.375,535.875,671.6152954101562,524.046875,1.24029541015625,-11.828125,11.892975814323329
683.875,536.625,684.5228271484375,536.953125,0.6478271484375,0.328125,0.7261859471772107
661.375,538.125,660.5516357421875,538.796875,-0.8233642578125,0.671875,1.0627063172241562
342.625,540.375,343.3943786621094,531.421875,0.769378662109375,-8.953125,8.986122121990899
357.625,542.625,358.1458740234375,542.484375,0.5208740234375,-0.140625,0.5395230661584074
350.125,543.375,343.3943786621094,542.484375,-6.730621337890625,-0.890625,6.789291309458859
387.625,544.125,389.4927978515625,544.328125,1.8677978515625,0.203125,1.8788104161746844
695.875,545.625,701.1182861328125,549.859375,5.2432861328125,4.234375,6.739583155594184
684.625,552.375,684.5228271484375,551.703125,-0.1021728515625,-0.671875,0.6795993725875655
351.625,553.125,358.1458740234375,559.078125,6.5208740234375,5.953125,8.829580697585076
338.875,553.875,339.70648193359375,551.703125,0.83148193359375,-2.171875,2.325597390245741
594.625,561.375,594.1698608398438,560.921875,-0.45513916015625,-0.453125,0.6422413259303208
608.875,564.375,614.4531860351562,564.609375,5.57818603515625,0.234375,5.583107654652308
626.875,564.375,625.516845703125,566.453125,-1.358154296875,2.078125,2.482576607024449
637.375,575.625,645.8001708984375,588.578125,8.4251708984375,12.953125,15.45208568231173
686.875,576.375,688.210693359375,575.671875,1.335693359375,-0.703125,1.5094573580937862
405.625,577.875,406.0882568359375,577.515625,0.4632568359375,-0.359375,0.5863081840361977
392.875,578.625,396.8685607910156,577.515625,3.993560791015625,-1.109375,4.144784757036527
421.375,578.625,418.9958190917969,577.515625,-2.379180908203125,-1.109375,2.625112318470059
647.875,578.625,647.6441040039062,579.359375,-0.23089599609375,0.734375,0.769817901608637
385.375,579.375,385.804931640625,571.984375,0.429931640625,-7.390625,7.403119552339778
707.125,579.375,714.0258178710938,571.984375,6.90081787109375,-7.390625,10.111509540154323
579.625,580.125,579.4183959960938,581.203125,-0.20660400390625,1.078125,1.0977425609199516
593.875,580.125,596.0138549804688,579.359375,2.13885498046875,-0.765625,2.271757528456982
723.625,583.125,745.372802734375,584.890625,21.747802734375,1.765625,21.819357355658155
531.625,583.875,531.4760131835938,584.890625,-0.14898681640625,1.015625,1.0264946235065577
617.875,584.625,619.9850463867188,584.890625,2.11004638671875,0.265625,2.1266998835589974
697.375,586.875,701.1182861328125,586.734375,3.7432861328125,-0.140625,3.7459266494061736
717.625,588.375,730.6212768554688,586.734375,12.99627685546875,-1.640625,13.099422219877399
389.875,589.125,389.4927978515625,588.578125,-0.3822021484375,-0.546875,0.6671961839633384
718.375,595.875,719.5576782226562,595.953125,1.18267822265625,0.078125,1.185255792633112
467.875,598.125,461.4063720703125,597.796875,-6.4686279296875,-0.328125,6.476944751065751
570.625,598.125,573.8865966796875,595.953125,3.2615966796875,-2.171875,3.918552528239672
527.125,599.625,527.7881469726562,599.640625,0.66314697265625,0.015625,0.6633310244275848
434.125,601.875,435.59124755859375,601.484375,1.46624755859375,-0.390625,1.5173891372048016
649.375,601.875,649.488037109375,601.484375,0.113037109375,-0.390625,0.4066512986833507
578.125,605.625,577.574462890625,605.171875,-0.550537109375,-0.453125,0.713031117430355
601.375,607.875,601.545654296875,608.859375,0.170654296875,0.984375,0.9990580712185356
661.375,608.625,662.3955688476562,607.015625,1.02056884765625,-1.609375,1.905688501154217
746.125,610.875,767.5,627.296875,21.375,16.421875,26.954936533325856
625.375,613.875,623.6729125976562,612.546875,-1.70208740234375,-1.328125,2.1589389849744003
497.125,615.375,496.4411926269531,612.546875,-0.683807373046875,-2.828125,2.9096191398632
578.875,615.375,581.2623291015625,616.234375,2.3873291015625,0.859375,2.5372949433978333
473.125,619.875,472.4700012207031,612.546875,-0.654998779296875,-7.328125,7.357339153288055
607.375,622.125,605.2335205078125,621.765625,-2.1414794921875,-0.359375,2.1714246029011997
566.125,625.125,568.354736328125,629.140625,2.229736328125,4.015625,4.593143611252032
754.375,625.125,771.1879272460938,651.265625,16.81292724609375,26.140625,31.080649896246804
559.375,627.375,559.1350708007812,627.296875,-0.23992919921875,-0.078125,0.2523282312044188
472.375,630.375,472.4700012207031,630.984375,0.095001220703125,0.609375,0.6167358612567327
488.875,630.375,489.0654296875,630.984375,0.1904296875,0.609375,0.6384366503470392
563.875,649.125,562.8229370117188,645.734375,-1.05206298828125,-3.390625,3.5500949877343104
512.125,663.375,509.3487548828125,662.328125,-2.7762451171875,-1.046875,2.967066601263348
518.125,670.875,518.5684204101562,671.546875,0.44342041015625,0.671875,0.8050078731094107
560.125,671.625,559.1350708007812,669.703125,-0.98992919921875,-1.921875,2.161842578702454
540.625,673.125,540.6956787109375,673.390625,0.0706787109375,0.265625,0.27486746043281785
560.875,682.875,560.97900390625,678.921875,0.10400390625,-3.953125,3.954492897722824
563.125,693.375,562.8229370117188,693.671875,-0.30206298828125,0.296875,0.4235290007949852
548.875,694.125,549.9154052734375,693.671875,1.0404052734375,-0.453125,1.1347975143705413
539.125,703.125,540.6956787109375,702.890625,1.5706787109375,-0.234375,1.5880690330137688
560.125,744.375,559.1350708007812,745.296875,-0.98992919921875,0.921875,1.3527059307517195
548.125,752.625,549.9154052734375,750.828125,1.7904052734375,-1.796875,2.5365943327181446
550.375,778.125,551.7593383789062,778.484375,1.38433837890625,0.359375,1.4302248557264639
560.125,791.625,560.97900390625,791.390625,0.85400390625,-0.234375,0.8855813415577695
572.125,796.875,572.0426635742188,798.765625,-0.08233642578125,1.890625,1.8924170200131447
563.125,805.875,562.8229370117188,807.984375,-0.30206298828125,2.109375,2.1308929910988956
590.125,818.625,588.6380615234375,819.046875,-1.4869384765625,0.421875,1.5456275582128471
583.375,837.375,583.1062622070312,835.640625,-0.26873779296875,-1.734375,1.7550716914116968
602.125,840.375,594.1698608398438,837.484375,-7.95513916015625,-2.890625,8.464038749206935
609.625,841.875,603.3895874023438,841.171875,-6.23541259765625,-0.703125,6.274930679189633
620.125,841.875,614.4531860351562,841.171875,-5.67181396484375,-0.703125,5.715230390581081
623.875,842.625,623.6729125976562,843.015625,-0.20208740234375,0.390625,0.4398036025444138
670.125,517.875,680.5,510.5,10.375,-7.375,12.729149618100967
640.125,522.375,640.5,520.5,0.375,-1.875,1.9121323175972944
825.375,532.125,814.5,502.5,-10.875,-29.625,31.55798234995387
697.125,532.875,704.5,518.5,7.375,-14.375,16.15646155567487
725.625,532.875,730.5,522.5,4.875,-10.375,11.463256518110375
684.375,536.625,682.5,536.5,-1.875,-0.125,1.8791620472966135
706.125,545.625,712.5,540.5,6.375,-5.125,8.179624074491443
684.375,553.125,684.5,552.5,0.125,-0.625,0.6373774391990981
745.875,556.125,732.5,536.5,-13.375,-19.625,23.74934209615079
583.125,556.875,584.5,556.5,1.375,-0.375,1.4252192813739224
733.875,562.125,750.5,552.5,16.625,-9.625,19.21018610008763
530.625,564.375,526.5,568.5,-4.125,4.125,5.833630944789017
611.625,564.375,616.5,564.5,4.875,0.125,4.87660230078279
913.875,571.125,908.5,528.5,-5.375,-42.625,42.96255637179892
718.875,576.375,746.5,578.5,27.625,2.125,27.70661022211126
686.625,577.125,688.5,574.5,1.875,-2.625,3.225871975140985
647.625,578.625,648.5,578.5,0.875,-0.125,0.8838834764831844
593.625,580.125,596.5,584.5,2.875,4.375,5.235097897842981
707.625,580.125,714.5,572.5,6.875,-7.625,10.266754599190534
530.625,583.875,530.5,590.5,-0.125,6.625,6.626179140349286
617.625,583.875,618.5,584.5,0.875,0.625,1.0752906583803283
598.875,586.125,596.5,594.5,-2.375,8.375,8.705242673240075
631.125,586.875,634.5,588.5,3.375,1.625,3.7458310159429242
697.125,586.875,700.5,586.5,3.375,-0.375,3.395769426801531
645.375,588.375,646.5,588.5,1.125,0.125,1.1319231422671772
717.375,588.375,732.5,586.5,15.125,-1.875,15.24077589888389
718.125,595.875,720.5,596.5,2.375,0.625,2.4558603380485624
549.375,598.125,552.5,598.5,3.125,0.375,3.147419578003543
570.375,598.125,574.5,606.5,4.125,8.375,9.33575117491892
538.125,599.625,554.5,608.5,16.375,8.875,18.625419458363883
882.375,607.125,886.5,568.5,4.125,-38.625,38.84464248773568
661.125,608.625,662.5,606.5,1.375,-2.125,2.5310570914145734
733.875,610.875,734.5,610.5,0.625,-0.375,0.7288689868556626
625.125,614.625,624.5,612.5,-0.625,-2.125,2.2150056433336687
760.125,614.625,778.5,608.5,18.375,-6.125,19.368950668531323
574.875,619.875,578.5,620.5,3.625,0.625,3.6784847423905402
607.875,622.125,606.5,622.5,-1.375,0.375,1.4252192813739224
544.125,625.125,550.5,626.5,6.375,1.375,6.521598730372791
571.875,625.125,570.5,630.5,-1.375,5.375,5.548085255293037
754.125,625.125,756.5,624.5,2.375,-0.625,2.4558603380485624
767.625,625.125,784.5,636.5,16.875,11.375,20.350829221434687
559.875,627.375,560.5,630.5,0.625,3.125,3.1868871959954905
791.625,644.625,802.5,634.5,10.875,-10.125,14.858709567119211
967.125,644.625,970.5,586.5,3.375,-58.125,58.22290142203496
564.375,646.125,562.5,648.5,-1.875,2.375,3.025929609227551
766.875,652.875,768.5,650.5,1.625,-2.375,2.8777161083053344
793.125,658.125,808.5,644.5,15.375,-13.625,20.54339918319264
559.125,661.875,560.5,658.5,1.375,-3.375,3.6443449342783127
559.875,671.625,560.5,670.5,0.625,-1.125,1.286953767623375
796.125,686.625,798.5,686.5,2.375,-0.125,2.378287198805056
563.625,693.375,562.5,694.5,-1.125,1.125,1.590990257669732
814.125,696.375,830.5,680.5,16.375,-15.875,22.806934252546966
848.625,696.375,890.5,638.5,41.875,-57.875,71.43550412784948
839.625,697.125,872.5,650.5,32.875,-46.625,57.04959465237242
855.375,700.875,918.5,646.5,63.125,-54.375,83.3151021724153
1007.625,708.375,1030.5,638.5,22.875,-69.875,73.52401818453613
841.125,709.125,888.5,670.5,47.375,-38.625,61.12512781172732
556.875,719.625,556.5,720.5,-0.375,0.875,0.9519716382329886
824.625,727.875,830.5,728.5,5.875,0.625,5.908151149048237
831.375,729.375,844.5,706.5,13.125,-22.875,26.372926458775865
984.375,743.625,1000.5,684.5,16.125,-59.125,61.284429099078665
559.125,744.375,560.5,746.5,1.375,2.125,2.5310570914145734
548.625,752.625,550.5,752.5,1.875,-0.125,1.8791620472966135
831.375,759.375,836.5,752.5,5.125,-6.875,8.575036443071248
990.375,766.125,1064.5,680.5,74.125,-85.625,113.25262138246514
840.375,775.875,848.5,764.5,8.125,-11.375,13.978778558944269
943.125,779.625,960.5,738.5,17.375,-41.125,44.64477853008121
559.125,787.875,560.5,790.5,1.375,2.625,2.9633173977824243
839.625,788.625,840.5,788.5,0.875,-0.125,0.8838834764831844
846.375,790.125,886.5,768.5,40.125,-21.625,45.581314702408484
561.375,796.125,564.5,800.5,3.125,4.375,5.376453291901642
835.875,811.125,836.5,820.5,0.625,9.375,9.395810236483067
964.125,815.625,1028.5,824.5,64.375,8.875,64.98389223492234
1034.625,832.875,1116.5,816.5,81.875,-16.375,83.49644453508185
607.125,833.625,604.5,838.5,-2.625,4.875,5.5368086475875256
591.375,838.125,584.5,836.5,-6.875,-1.625,7.0644355754723955
616.875,839.625,614.5,840.5,-2.375,0.875,2.5310570914145734
624.375,842.625,624.5,842.5,0.125,-0.125,0.1767766952966369
907.875,858.375,922.5,856.5,14.625,-1.875,14.744702438503126
856.125,860.625,864.5,860.5,8.375,-0.125,8.375932783875477
1248.875,535.875,1905.875,371.92431640625,657.0,-163.95068359375,677.1475663774166
1200.125,546.375,1714.625,279.662109375,514.5,-266.712890625,579.5222308294508
1251.125,550.875,1919.375,403.4284973144531,668.25,-147.44650268554688,684.3234130542363
1278.875,595.875,1899.125,396.6775817871094,620.25,-199.19741821289062,651.4519736117784
1200.125,601.875,1894.625,592.4535522460938,694.5,-9.42144775390625,694.5639017957812
1224.125,633.375,1919.375,623.9577026367188,695.25,-9.41729736328125,695.3137766430552
1333.625,661.125,1851.875,504.69189453125,518.25,-156.43310546875,541.344972255767
1640.375,701.625,2317.625,538.4463500976562,677.25,-163.17864990234375,696.6310603784127
1411.625,715.875,1998.125,576.701416015625,586.5,-139.173583984375,602.7864766889317
1156.625,721.875,1820.375,560.9493408203125,663.75,-160.9256591796875,682.9795972665779
1456.625,727.125,2112.875,524.944580078125,656.25,-202.180419921875,686.6884189352444
1591.625,746.625,1908.125,558.6990356445312,316.5,-187.92596435546875,368.0875141578873
1723.625,749.625,2364.875,563.1996459960938,641.25,-186.42535400390625,667.7993524371536
1121.375,752.625,1851.875,545.197265625,730.5,-207.427734375,759.3790324916441
1632.125,760.125,2441.375,567.7002563476562,809.25,-192.42474365234375,831.8129864757283
1604.375,772.875,2378.375,592.4535522460938,774.0,-180.42144775390625,794.7502115819885
1562.375,799.125,2432.375,709.468994140625,870.0,-89.656005859375,874.6074544540861
2285.875,575.625,2993.875,533.94580078125,708.0,-41.67919921875,709.2257437850915
2144.875,630.375,2656.375,605.955322265625,511.5,-24.419677734375,512.0825818758638
1729.375,650.625,2395.375,414.67999267578125,666.0,-235.94500732421875,706.5593014611198
2039.125,692.625,2611.375,497.9410095214844,572.25,-194.68399047851562,604.4600223742169
2031.625,694.875,2595.625,509.1925048828125,564.0,-185.6824951171875,593.7794110551025
1748.875,724.125,2395.375,497.9410095214844,646.5,-226.18399047851562,684.9244100985052
1760.125,725.625,2393.125,511.44281005859375,633.0,-214.18218994140625,668.2537021880961
1742.125,733.125,2377.375,522.6942749023438,635.25,-210.43072509765625,669.1962735738488
1738.375,733.875,2363.875,524.944580078125,625.5,-208.930419921875,659.4711292912913
1763.125,733.875,2408.875,522.6942749023438,645.75,-211.18072509765625,679.4044164948973
1760.125,751.125,2426.875,538.4463500976562,666.75,-212.67864990234375,699.8483911707476
1721.875,760.875,2370.625,567.7002563476562,648.75,-193.17474365234375,676.8995819803324
1715.875,772.125,2377.375,592.4535522460938,661.5,-179.67144775390625,685.4663223951886
1712.875,782.625,2381.875,617.206787109375,669.0,-165.418212890625,689.1474335408412
2753.625,565.125,2812.875,493.4403991699219,59.25,-71.68460083007812,93.00131448623529
2571.375,576.375,2662.125,461.9362487792969,90.75,-114.43875122070312,146.05406629380087
2764.875,586.125,3055.875,581.2020263671875,291.0,-4.9229736328125,291.0416390645664
2789.625,587.625,2628.375,477.6883239746094,-161.25,-109.93667602539062,195.16053708552786
2770.875,603.375,3071.625,603.7050170898438,300.75,0.33001708984375,300.75018106607945
2573.625,675.375,2655.375,608.2056274414062,81.75,-67.16937255859375,105.80542098548244
2872.625,531.375,2663.375,461.9362487792969,-209.25,-69.43875122070312,220.4706390227295
3118.625,574.125,2820.875,540.6966552734375,-297.75,-33.4283447265625,299.62062133831495
3130.625,577.125,3081.875,578.9517211914062,-48.75,1.82672119140625,48.784212715909774
3055.625,597.375,2901.875,522.6942749023438,-153.75,-74.68072509765625,170.92768412726974
3591.625,529.125,3053.875,592.4535522460938,-537.75,63.32855224609375,541.4661282384949
3599.125,541.875,3470.125,592.4535522460938,-129.0,50.57855224609375,138.56114154881533
3785.125,577.125,3069.625,603.7050170898438,-715.5,26.58001708984375,715.9935385940968
3868.875,545.625,3280.125,461.9362487792969,-588.75,-83.68875122070312,594.668285332992
3925.125,561.375,3500.625,522.6942749023438,-424.5,-38.68072509765625,426.25866383462574
3987.375,571.125,3700.875,545.197265625,-286.5,-25.927734375,287.6708143170255
4055.625,572.625,3878.625,547.4475708007812,-177.0,-25.17742919921875,178.78171869931688
4062.375,573.375,3889.875,549.6978759765625,-172.5,-23.6771240234375,174.1173632984983
4075.875,574.875,3925.875,554.198486328125,-150.0,-20.676513671875,151.41835495613876
4080.375,575.625,3939.375,556.44873046875,-141.0,-19.17626953125,142.29802989899454
4084.125,576.375,3952.875,558.6990356445312,-131.25,-17.67596435546875,132.43489802878923
4108.125,580.125,4004.625,565.449951171875,-103.5,-14.675048828125,104.53519530812507
4119.375,580.875,4024.875,567.7002563476562,-94.5,-13.17474365234375,95.4139605629332
4125.375,582.375,4036.125,569.9505615234375,-89.25,-12.4244384765625,90.11064960068752
4162.875,589.875,4141.875,585.70263671875,-21.0,-4.17236328125,21.410479101382183
4168.125,589.875,4162.125,587.9529418945312,-6.0,-1.92205810546875,6.300341844757165
4175.625,589.875,4173.375,590.2032470703125,-2.25,0.3282470703125,2.273817525477526
4150.875,592.125,4114.875,592.4535522460938,-36.0,0.32855224609375,36.001499226815724
4137.375,592.875,4074.375,596.9541015625,-63.0,4.0791015625,63.13191799365191
3982.875,593.625,3653.625,594.7037963867188,-329.25,1.07879638671875,329.25176734779114
4126.125,593.625,4027.125,601.4547119140625,-99.0,7.8297119140625,99.30913547432186
4114.875,594.375,4006.875,601.4547119140625,-108.0,7.0797119140625,108.23179902776317
4098.375,595.125,3968.625,605.955322265625,-129.75,10.830322265625,130.20122265315825
4105.875,595.125,3982.125,605.955322265625,-123.75,10.830322265625,124.223018721883
4093.875,595.875,3952.875,608.2056274414062,-141.0,12.33062744140625,141.53813752165442
4085.625,596.625,3937.125,608.2056274414062,-148.5,11.58062744140625,148.95086750984922
4081.875,597.375,3925.875,610.4559326171875,-156.0,13.0809326171875,156.54747138850695
4069.875,598.125,3896.625,610.4559326171875,-173.25,12.3309326171875,173.68826788015826
3984.375,604.875,3709.875,628.4583129882812,-274.5,23.58331298828125,275.51120240655047
