source_x,source_y,reference_x,reference_y,confidence,ground_truth_error_px
1774.9333,58.51429,1769.3372,310.27072,0.88957614,0.14655516
1794.4381,58.51429,1786.725,312.7667,0.7382963,0.61530817
1833.4476,58.51429,1820.7434,319.16315,0.8110055,0.91606796
1872.4573,58.51429,1856.4642,325.1496,0.9707019,0.5462352
1891.962,58.51429,1873.0483,329.62122,0.99795556,1.2499579
1911.4668,58.51429,1891.989,332.01556,0.99968797,0.5833289
1930.9716,58.51429,1909.1786,334.6125,0.9983427,0.4293631
1950.4763,58.51429,1925.9612,338.60812,0.96818966,0.7147823
39.009525,78.01905,210.99492,53.75256,0.9932112,0.9823697
58.51429,78.01905,229.38257,56.600075,0.9980897,0.2115553
78.01905,78.01905,246.89244,59.984657,0.9060897,0.102057755
97.52381,78.01905,264.4807,63.25584,0.41331023,0.31628734
156.0381,78.01905,316.3384,72.415535,0.98169154,0.4651546
175.54286,78.01905,333.8793,74.97638,0.99570704,0.44958872
195.04762,78.01905,350.68945,78.0549,0.9989262,1.0305796
214.55238,78.01905,368.04398,82.27798,0.997576,1.3793684
234.05716,78.01905,385.71695,83.80249,0.90271705,1.1342757
273.06668,78.01905,420.9046,90.930695,0.34221312,0.6702034
312.0762,78.01905,456.0742,96.87752,0.85407704,0.37654445
331.58096,78.01905,474.14645,100.75578,0.95813984,0.8774261
351.08572,78.01905,492.07278,102.62448,0.9933287,0.78997344
370.59048,78.01905,508.38193,105.71843,0.86392605,0.57248396
409.6,78.01905,542.53125,112.57865,0.984285,1.2771416
429.10477,78.01905,560.4934,115.50462,0.98864675,0.7544411
448.60953,78.01905,578.7975,117.80377,0.88735193,0.5924418
468.11432,78.01905,595.8008,121.56626,0.6186698,0.35974872
526.6286,78.01905,649.3431,130.29224,0.891427,0.90812236
546.13336,78.01905,666.19226,133.61469,0.9958143,0.25797778
565.6381,78.01905,683.6467,136.27072,0.99989593,0.6186554
