source_x,source_y,reference_x,reference_y,ransac_residual_px
665.125,286.375,667.5625,286.0625,1.6415236921878094
617.125,291.625,617.6875,291.3125,0.5649953731103119
577.375,295.375,580.0625,294.8125,2.004667744100482
555.625,297.625,555.5625,296.5625,0.7742817803431153
473.125,305.875,473.3124694824219,306.1875,0.9649528659031688
451.375,308.125,451.4374694824219,307.9375,0.5158145512840292
547.375,308.125,547.6875,307.9375,0.5917044413028261
567.625,308.875,567.8125,308.8125,0.806621705545384
662.875,309.625,663.1875,307.9375,1.00722450590632
436.375,310.375,436.5624694824219,309.6875,0.20760076093915045
440.875,310.375,440.9374694824219,309.6875,0.32337138320835135
483.625,311.125,483.8124694824219,311.4375,0.9679979220853691
435.625,318.625,435.6874694824219,319.3125,1.2572845272613034
443.125,319.375,442.6874694824219,319.3125,0.9252091418806121
315.625,322.375,314.9375,321.9375,0.7515407972084361
683.875,323.125,687.6874389648438,320.1875,3.612462987229921
290.125,324.625,290.4375,324.5625,0.42167680841083655
295.375,324.625,295.6875,323.6875,0.6563846304130098
486.625,324.625,487.3124694824219,324.5625,0.5808149134625542
496.375,324.625,496.0624694824219,324.5625,0.9393844028803919
282.625,326.125,280.8125,326.3125,1.8686019296598322
578.875,326.125,580.0625,323.6875,1.8264584432670328
269.875,326.875,269.4375,327.1875,0.7399952688240647
451.375,326.875,451.4374694824219,324.5625,1.7984896822786165
257.125,328.375,256.3125,328.0625,0.7336711132038272
248.125,329.125,248.43748474121094,328.9375,0.4240617268665126
584.875,331.375,588.8125,329.8125,3.4087583088048694
567.625,332.875,568.6875,331.5625,0.7954264905833053
486.625,334.375,488.1874694824219,334.1875,1.2032923636433905
279.625,335.875,280.8125,335.0625,1.3310598175367865
500.875,338.125,500.4374694824219,337.6875,0.8907696030748018
508.375,338.125,509.1874694824219,337.6875,0.3796669859869043
443.125,338.875,443.5624694824219,336.8125,1.5701532730552095
337.375,341.875,338.5625,342.0624694824219,1.2414585227780912
346.375,344.125,346.4374694824219,343.8124694824219,0.05967496221048668
395.125,345.625,394.5624694824219,345.5624694824219,0.8379152654373678
247.375,347.875,247.56248474121094,348.1874694824219,0.6370877741922778
