source_x,source_y,reference_x,reference_y,sub_pixel_residual,method
1293.0787602886558,672.5807689130306,1988,662,0.37000155448913574,dense_structural
1392.7341558039188,672.4661846160889,2088,662,0.5513516068458557,dense_structural
1492.5368956327438,672.4292999505997,2188,662,0.5797691941261292,dense_structural
1592.5456924438477,672.4660312235355,2288,662,0.4170387387275696,dense_structural
1892.201733276248,672.5393415391445,2588,662,0.20759376883506775,dense_structural
1992.0848960205913,672.6915900409222,2688,662,0.026728730648756027,dense_structural
2092.005797038786,672.8405729979277,2788,662,0.17231088876724243,dense_structural
2191.8752253577113,672.8660376220942,2888,662,0.23481062054634094,dense_structural
2291.7420157790184,672.7820575237274,2988,662,0.20702160894870758,dense_structural
2391.496591836214,672.657214730978,3088,662,0.08305414021015167,dense_structural
2491.483114659786,672.7315722107887,3188,662,0.2676812708377838,dense_structural
2591.2459014952183,672.7977723181248,3288,662,0.28632450103759766,dense_structural
2690.9396368823946,672.8052352964878,3388,662,0.2756580412387848,dense_structural
2790.798847913742,672.7836632579565,3488,662,0.2824251353740692,dense_structural
794.0601429641247,773.230257883668,1488,762,0.2891400456428528,dense_structural
894.081938944757,773.0604018457234,1588,762,0.23075319826602936,dense_structural
994.003884914564,772.9685348980129,1688,762,0.28174731135368347,dense_structural
1093.819135978818,773.0089598186314,1788,762,0.2925725281238556,dense_structural
1193.4981688559055,772.6813935041428,1888,762,0.18845249712467194,dense_structural
1293.181825503707,772.547435849905,1988,762,0.27114588022232056,dense_structural
1392.7649117559195,772.5483147799969,2088,762,0.3806186318397522,dense_structural
1492.3350118398666,772.38546448946,2188,762,0.6727540493011475,dense_structural
