source_x,source_y,reference_x,reference_y,ransac_residual_px
802.125,287.875,1494.27734375,273.1377868652344,0.3734220203443052
956.625,289.375,1650.48828125,273.1377868652344,2.479361708057418
820.125,318.625,1513.42578125,303.3740234375,1.6084171570766403
1135.875,329.125,1828.87109375,315.468505859375,0.5030497315137105
864.375,335.125,1555.75390625,322.52362060546875,1.6655223118270275
655.875,337.375,1348.14453125,324.53936767578125,1.17381682225039
1007.625,340.375,1701.88671875,326.55511474609375,1.7086116999535963
790.125,342.625,1483.19140625,329.5787353515625,1.203714214141231
1212.375,359.875,1905.46484375,346.71258544921875,0.5597971803742312
919.125,363.625,1611.18359375,351.7519836425781,1.8877263802351958
944.625,365.125,1638.39453125,351.7519836425781,1.1757912695161585
724.875,365.875,1415.66796875,350.74407958984375,2.094799640263115
1249.875,370.375,1944.76953125,356.7913513183594,1.7488573839847659
1015.875,373.375,1707.93359375,359.8149719238281,0.7427907540962986
868.875,374.125,1561.80078125,359.8149719238281,0.8120042901250581
1240.875,383.125,1932.67578125,369.8937072753906,1.4401197826845293
633.375,386.125,1324.96484375,371.9094543457031,1.0340063550940866
1250.625,386.875,1943.76171875,374.9330749511719,1.4920956702579768
1214.625,387.625,1906.47265625,373.9252014160156,1.3920690204194468
650.625,389.875,1343.10546875,376.9488220214844,0.5086664560980692
796.125,389.875,1489.23828125,377.9566955566406,1.5881830969548136
970.125,393.625,1663.58984375,381.9881896972656,1.828351278609311
1236.375,394.375,1930.66015625,378.9645690917969,2.2873489351022473
655.875,401.125,1347.13671875,390.0511779785156,2.5128966894178872
1204.125,401.875,1897.40234375,389.0433044433594,0.4394511530718767
871.875,404.125,1562.80859375,390.0511779785156,2.0294111239385058
1201.875,407.125,1892.36328125,394.0826721191406,2.8455370984913793
1120.875,408.625,1811.73828125,396.0984191894531,2.4443262689850633
743.625,410.875,1433.80859375,399.1220397949219,2.8449412786684958
635.625,414.625,1330.00390625,399.1220397949219,3.0102459459361963
874.875,415.375,1568.85546875,403.1535339355469,1.4358537069209654
912.375,421.375,1607.15234375,407.1850280761719,2.119385208200712
873.375,423.625,1566.83984375,412.2243957519531,1.734206773271463
958.125,425.125,1651.49609375,414.2401428222656,2.167421044894278
1157.625,426.625,1853.05859375,413.2322692871094,2.073170707431451
1058.625,431.125,1753.28515625,417.2637939453125,1.6516197081852835
777.375,431.875,1471.09765625,420.28741455078125,1.6375308772770965
1046.625,433.375,1742.19921875,419.279541015625,2.5771122959530484
1165.125,433.375,1859.10546875,421.2952880859375,1.0055578308102142
703.875,434.125,1396.51953125,421.2952880859375,0.14913534763168185
876.375,436.375,1569.86328125,425.3267822265625,1.9233341479507566
886.125,440.875,1579.94140625,429.3582763671875,1.5417547104626537
980.625,443.875,1673.66796875,431.3740234375,0.38529041547975684
1044.375,443.875,1738.16796875,430.36614990234375,0.8163032172163504
791.625,444.625,1486.21484375,431.3740234375,1.6925761576679175
679.875,445.375,1371.32421875,430.36614990234375,2.5572503212067046
993.375,446.125,1687.77734375,433.3897705078125,1.1283686255829515
670.125,446.875,1361.24609375,434.39764404296875,1.688366306560292
727.125,448.375,1420.70703125,436.41339111328125,1.090254041304161
767.625,448.375,1461.01953125,437.4212646484375,1.8928172516009334
979.125,454.375,1671.65234375,442.46063232421875,1.1246404571616109
769.125,457.375,1463.03515625,446.49212646484375,2.0259682834653003
719.625,460.375,1410.62890625,446.49212646484375,2.294393563937316
754.875,461.125,1447.91796875,447.5,0.969738184217605
1087.125,463.375,1780.49609375,451.531494140625,0.7963505777519527
838.125,468.625,1531.56640625,456.57086181640625,0.5762510542651514
1003.125,468.625,1697.85546875,457.5787353515625,1.989111552233101
1058.625,470.125,1751.26953125,456.57086181640625,1.3497698804864802
709.125,471.625,1400.55078125,460.60235595703125,2.198300427297339
713.625,476.125,1405.58984375,461.6102294921875,2.2901398915788658
961.125,480.625,1654.51953125,465.6417236328125,2.542620694795882
999.375,482.125,1691.80859375,469.6732177734375,1.1049425459949112
892.875,482.875,1584.98046875,472.69683837890625,2.5773917335089034
872.625,484.375,1565.83203125,472.69683837890625,0.7417208114887468
1165.125,488.125,1860.11328125,476.72833251953125,1.4962790173306086
705.375,490.375,1399.54296875,479.7519836425781,2.0085853959108317
851.625,490.375,1544.66796875,475.720458984375,2.3351651153530946
887.625,490.375,1579.94140625,475.720458984375,2.5643284142197347
1105.875,491.125,1799.64453125,480.7598571777344,1.960139740033223
1003.125,491.875,1696.84765625,478.74407958984375,0.8176552522394245
1095.375,494.125,1789.56640625,479.7519836425781,2.1210711119164207
1234.125,501.625,1927.63671875,489.8307189941406,0.6733485611960425
972.375,502.375,1668.62890625,489.8307189941406,2.6371098869151437
873.375,503.125,1566.83984375,490.8385925292969,0.08436947639578857
1160.625,503.875,1854.06640625,491.8464660644531,0.5261128912754133
1112.625,507.625,1805.69140625,494.8700866699219,1.0253688724652705
853.125,509.875,1547.69140625,495.8779602050781,2.144214413221205
1012.125,509.875,1705.91796875,498.9015808105469,1.1563573449665057
1114.125,511.375,1807.70703125,499.9094543457031,0.7287411690358501
679.125,512.125,1371.32421875,498.9015808105469,1.5251433276799067
1257.375,513.625,1949.80859375,501.9252014160156,1.7703494550775192
734.625,515.875,1428.76953125,503.9409484863281,0.7958558556869296
776.625,515.875,1469.08203125,503.9409484863281,0.9797030182950738
772.875,516.625,1464.04296875,505.9566955566406,2.655410007933559
903.375,516.625,1597.07421875,502.9330749511719,1.6324470257198636
1157.625,518.875,1852.05078125,507.9724426269531,1.1891872147134857
1116.375,521.125,1810.73046875,507.9724426269531,1.2019753031927143
767.625,521.875,1460.01171875,510.9960632324219,1.5554325730752205
688.875,522.625,1383.41796875,507.9724426269531,2.9099222197741574
788.625,526.375,1482.18359375,512.0039672851562,2.4102467495450446
729.375,527.125,1421.71484375,513.0118408203125,2.4186252295616146
841.125,527.875,1535.59765625,517.0433349609375,1.4060811960183528
1254.375,527.875,1947.79296875,516.0354614257812,0.8445307493612089
861.375,529.375,1556.76171875,517.0433349609375,1.7794188310302497
1049.625,530.125,1743.20703125,519.05908203125,0.9245347914935673
1174.875,530.125,1868.17578125,517.0433349609375,1.4478867762239693
766.875,530.875,1461.01953125,520.0669555664062,1.2716811145130975
825.375,532.375,1517.45703125,518.0512084960938,2.873182816988831
