source_x,source_y,reference_x,reference_y,dx_px,dy_px,displacement_px
1213.125,334.375,1908.0,321.0,694.875,-13.375,695.0037095224744
1225.875,334.375,1919.0,324.0,693.125,-10.375,693.2026444337904
864.375,335.125,1556.0,323.0,691.625,-12.125,691.7312745929593
955.125,335.875,1647.0,323.0,691.875,-12.875,691.9947841205163
1111.875,336.625,1807.0,330.0,695.125,-6.625,695.1565695942173
1167.375,337.375,1862.0,326.0,694.625,-11.375,694.7181307911865
1150.125,338.125,1847.0,328.0,696.875,-10.125,696.9485499303374
644.625,338.875,1338.0,325.0,693.375,-13.875,693.5138111458199
1007.625,340.375,1699.0,325.0,691.375,-15.375,691.5459357483059
1041.375,341.875,1729.0,324.0,687.625,-17.875,687.8572935209744
790.125,342.625,1483.0,329.0,692.875,-13.625,693.0089510605184
614.625,343.375,1309.0,333.0,694.375,-10.375,694.4525046754458
955.125,343.375,1648.0,332.0,692.875,-11.375,692.9683659807279
1159.875,344.125,1855.0,338.0,695.125,-6.125,695.1519842811355
702.375,344.875,1393.0,333.0,690.625,-11.875,690.7270852152824
1202.625,345.625,1899.0,338.0,696.375,-7.625,696.4167439471856
1156.125,346.375,1849.0,338.0,692.875,-8.375,692.9256137927072
1017.375,347.875,1710.0,330.0,692.625,-17.875,692.8556171743144
1051.125,347.875,1744.0,334.0,692.875,-13.875,693.0139112961587
688.125,348.625,1381.0,332.0,692.875,-16.625,693.0744233125329
1166.625,349.375,1860.0,340.0,693.375,-9.375,693.4383759570853
1041.375,350.875,1735.0,338.0,693.625,-12.875,693.744481960037
902.625,354.625,1597.0,344.0,694.375,-10.625,694.4562846212856
1154.625,357.625,1848.0,350.0,693.375,-7.625,693.4169245482835
961.125,359.875,1659.0,348.0,697.875,-11.875,697.9760248389625
1130.625,359.875,1824.0,349.0,693.375,-10.875,693.4602773411034
1212.375,359.875,1907.0,347.0,694.625,-12.875,694.7443099802978
892.125,362.875,1585.0,352.0,692.875,-10.875,692.9603388722908
1043.625,363.625,1738.0,352.0,694.375,-11.625,694.4723041633841
823.875,365.125,1520.0,355.0,696.125,-10.125,696.1986291641201
944.625,365.125,1638.0,352.0,693.375,-13.125,693.4992114270931
724.875,365.875,1417.0,352.0,692.125,-13.875,692.2640617928971
712.125,368.875,1407.0,361.0,694.875,-7.875,694.9196221506485
1249.875,370.375,1944.0,357.0,694.125,-13.375,694.2538485669345
691.125,371.125,1387.0,359.0,695.875,-12.125,695.9806256283289
979.125,371.125,1674.0,363.0,694.875,-8.125,694.9225001753792
1041.375,371.125,1734.0,362.0,692.625,-9.125,692.685106126875
1105.875,371.875,1800.0,362.0,694.125,-9.875,694.1952400081694
1015.875,373.375,1708.0,360.0,692.125,-13.375,692.2542208249798
868.875,374.125,1562.0,360.0,693.125,-14.125,693.2689097673427
1088.625,377.875,1780.0,367.0,691.375,-10.875,691.4605239997436
1120.875,377.875,1815.0,370.0,694.125,-7.875,694.1696703616487
642.375,378.625,1336.0,367.0,693.625,-11.625,693.722409361266
1001.625,378.625,1695.0,367.0,693.375,-11.625,693.4724444777889
842.625,381.625,1536.0,370.0,693.375,-11.625,693.4724444777889
1258.125,381.625,1957.0,373.0,698.875,-8.625,698.9282196692304
1195.875,383.125,1889.0,375.0,693.125,-8.125,693.1726200954564
1240.875,383.125,1930.0,371.0,689.125,-12.125,689.2316600751884
1250.625,386.875,1944.0,376.0,693.375,-10.875,693.4602773411034
1203.375,387.625,1897.0,376.0,693.625,-11.625,693.722409361266
1214.625,387.625,1907.0,374.0,692.375,-13.625,692.5090477748287
650.625,389.875,1343.0,377.0,692.375,-12.875,692.4946976331299
994.875,389.875,1690.0,378.0,695.125,-11.875,695.2264244474601
732.375,390.625,1427.0,380.0,694.625,-10.625,694.7062553698505
608.625,392.125,1301.0,380.0,692.375,-12.125,692.4811594910002
634.875,393.625,1330.0,383.0,695.125,-10.625,695.2061969300906
970.125,393.625,1663.0,382.0,692.875,-11.625,692.972514786842
1236.375,394.375,1931.0,380.0,694.625,-14.375,694.7737266549449
799.875,396.625,1494.0,384.0,694.125,-12.625,694.2398045704381
980.625,397.375,1674.0,385.0,693.375,-12.375,693.4854225216274
700.875,398.125,1392.0,388.0,691.125,-10.125,691.199161783346
1243.125,398.875,1937.0,391.0,693.875,-7.875,693.9196864551401
655.875,401.125,1348.0,390.0,692.125,-11.125,692.214404104682
1204.125,401.875,1898.0,389.0,693.875,-12.875,693.9944389186414
666.375,403.375,1362.0,393.0,695.625,-10.375,695.7023654192934
1129.125,403.375,1816.0,389.0,686.875,-14.375,687.0254043701732
871.875,404.125,1563.0,392.0,691.125,-12.125,691.2313514663524
802.125,404.875,1493.0,393.0,690.875,-11.875,690.9770482801871
1201.875,407.125,1898.0,397.0,696.125,-10.125,696.1986291641201
1120.875,408.625,1812.0,396.0,691.125,-12.625,691.240302825291
1136.625,408.625,1826.0,398.0,689.375,-10.625,689.4568741045374
682.875,409.375,1372.0,396.0,689.125,-13.375,689.2547832623289
626.625,410.125,1308.0,397.0,681.375,-13.125,681.5013985678972
635.625,414.625,1330.0,399.0,694.375,-15.625,694.5507765815254
855.375,414.625,1550.0,403.0,694.625,-11.625,694.7222691478948
1048.125,414.625,1744.0,406.0,695.875,-8.625,695.9284490879792
835.125,415.375,1529.0,403.0,693.875,-12.375,693.9853429648208
874.875,415.375,1569.0,404.0,694.125,-11.375,694.2181978672123
1251.375,416.125,1946.0,399.0,694.625,-17.125,694.8360642986229
1117.875,418.375,1815.0,406.0,697.125,-12.375,697.2348286266256
1102.875,420.625,1793.0,410.0,690.125,-10.625,690.2067851376137
912.375,421.375,1607.0,407.0,694.625,-14.375,694.7737266549449
873.375,423.625,1567.0,412.0,693.625,-11.625,693.722409361266
624.375,424.375,1319.0,412.0,694.625,-12.375,694.7352238443075
815.625,425.125,1508.0,416.0,692.375,-9.125,692.4351278278709
958.125,425.125,1652.0,414.0,693.875,-11.125,693.9641786504545
858.375,425.875,1552.0,413.0,693.625,-12.875,693.744481960037
1138.875,425.875,1824.0,412.0,685.125,-13.875,685.2654823132418
1223.625,426.625,1920.0,399.0,696.375,-27.625,696.9227225812056
1122.375,427.375,1819.0,411.0,696.625,-16.375,696.8174303574789
712.875,428.125,1407.0,418.0,694.125,-10.125,694.1988412911678
741.375,428.875,1435.0,419.0,693.625,-9.875,693.6952906355931
1210.125,428.875,1904.0,411.0,693.875,-17.875,694.1052018606401
943.125,429.625,1640.0,416.0,696.875,-13.625,697.0081823407814
1058.625,431.125,1753.0,417.0,694.375,-14.125,694.5186507574869
1268.625,431.125,1964.0,412.0,695.375,-19.125,695.6379491157738
777.375,431.875,1472.0,420.0,694.625,-11.875,694.7264974434183
1046.625,433.375,1742.0,419.0,695.375,-14.375,695.5235662793892
1165.125,433.375,1858.0,422.0,692.875,-11.375,692.9683659807279
703.875,434.125,1397.0,424.0,693.125,-10.125,693.198947813685
864.375,434.875,1560.0,425.0,695.625,-9.875,695.6950885625109
876.375,436.375,1570.0,425.0,693.625,-11.375,693.7182650399224
715.875,438.625,1409.0,428.0,693.125,-10.625,693.206431194922
771.375,439.375,1465.0,430.0,693.625,-9.375,693.6883531168734
886.125,440.875,1580.0,429.0,693.875,-11.875,693.9766071345633
980.625,443.875,1674.0,431.0,693.375,-12.875,693.494525032462
1044.375,443.875,1738.0,430.0,693.625,-13.875,693.7637611247794
791.625,444.625,1485.0,431.0,693.375,-13.625,693.5088544856511
1132.875,444.625,1828.0,436.0,695.125,-8.625,695.1785067520428
1213.125,444.625,1912.0,428.0,698.875,-16.625,699.0727117045838
993.375,446.125,1688.0,434.0,694.625,-12.125,694.730815676115
1013.625,446.125,1708.0,431.0,694.375,-15.125,694.539708188092
670.125,446.875,1359.0,437.0,688.875,-9.875,688.9457752610143
1067.625,446.875,1758.0,436.0,690.375,-10.875,690.4606478648874
685.875,448.375,1382.0,438.0,696.125,-10.375,696.2023098568404
727.125,448.375,1422.0,437.0,694.875,-11.375,694.9680972893648
767.625,448.375,1461.0,437.0,693.375,-11.375,693.4682986625993
799.125,449.125,1496.0,441.0,696.875,-8.125,696.922363861284
742.875,449.875,1438.0,440.0,695.125,-9.875,695.1951389717854
622.125,450.625,1308.0,435.0,685.875,-15.625,686.0529544065822
979.125,454.375,1672.0,442.0,692.875,-12.375,692.9855021932277
818.625,456.625,1508.0,441.0,689.375,-15.625,689.5520511535007
769.125,457.375,1463.0,447.0,693.875,-10.375,693.9525605183686
712.125,458.875,1408.0,448.0,695.875,-10.875,695.9599710112644
1268.625,459.625,1964.0,450.0,695.375,-9.625,695.4416087997612
754.875,461.125,1448.0,446.0,693.125,-15.125,693.2900051565723
1087.125,463.375,1781.0,452.0,693.875,-11.375,693.9682314414688
1104.375,464.125,1795.0,448.0,690.625,-16.125,690.8132209577348
1003.125,468.625,1697.0,457.0,693.875,-11.625,693.9723742700426
733.875,470.125,1427.0,462.0,693.125,-8.125,693.1726200954564
1058.625,470.125,1751.0,457.0,692.375,-13.125,692.4993907939559
940.125,471.625,1634.0,461.0,693.875,-10.625,693.9563431873795
718.875,472.375,1414.0,456.0,695.125,-16.375,695.3178454850703
653.625,473.875,1343.0,462.0,689.375,-11.875,689.4772702925021
713.625,476.125,1406.0,462.0,692.375,-14.125,692.5190656220232
1230.375,476.125,1926.0,471.0,695.625,-5.125,695.643878899254
909.375,477.625,1606.0,463.0,696.625,-14.625,696.7785022874916
1090.125,478.375,1781.0,468.0,690.875,-10.375,690.9528972730341
1190.625,478.375,1890.0,461.0,699.375,-17.375,699.5907955726691
1099.125,479.125,1794.0,470.0,694.875,-9.125,694.9349115204963
1264.875,479.125,1965.0,465.0,700.125,-14.125,700.2674712208186
961.125,480.625,1655.0,467.0,693.875,-13.625,694.0087580499255
986.625,480.625,1683.0,466.0,696.375,-14.625,696.5285573829691
999.375,482.125,1692.0,470.0,692.625,-12.125,692.7311211790618
872.625,484.375,1566.0,472.0,693.375,-12.375,693.4854225216274
1269.375,485.125,1968.0,473.0,698.625,-12.125,698.7302099165314
892.125,486.625,1586.0,473.0,693.875,-13.625,694.0087580499255
971.625,486.625,1663.0,476.0,691.375,-10.625,691.4566372882684
1104.375,487.375,1798.0,476.0,693.625,-11.375,693.7182650399224
1165.125,488.125,1860.0,477.0,694.875,-11.125,694.9640503292238
1233.375,488.875,1935.0,478.0,701.625,-10.875,701.7092747356272
705.375,490.375,1400.0,480.0,694.625,-10.375,694.7024767841266
835.875,490.375,1526.0,479.0,690.125,-11.375,690.2187379736948
851.625,490.375,1544.0,476.0,692.375,-14.375,692.524209865619
887.625,490.375,1580.0,477.0,692.375,-13.375,692.5041741751453
1105.875,491.125,1799.0,481.0,693.125,-10.125,693.198947813685
1003.125,491.875,1696.0,478.0,692.875,-13.875,693.0139112961587
1095.375,494.125,1790.0,479.0,694.625,-15.125,694.7896489226074
1187.625,495.625,1881.0,488.0,693.375,-7.625,693.4169245482835
1246.875,499.375,1945.0,491.0,698.125,-8.375,698.1752331972253
1108.125,501.625,1805.0,492.0,696.875,-9.625,696.9414654402477
1234.125,501.625,1930.0,490.0,695.875,-11.625,695.9720944477588
972.375,502.375,1668.0,490.0,695.625,-12.375,695.735065416427
873.375,503.125,1567.0,490.0,693.625,-13.125,693.7491666661662
931.875,503.875,1629.0,492.0,697.125,-11.875,697.2261335104989
1160.625,503.875,1853.0,492.0,692.375,-11.875,692.4768272296193
1240.875,505.375,1935.0,490.0,694.125,-15.375,694.2952586976236
1112.625,507.625,1807.0,497.0,694.375,-10.625,694.4562846212856
1023.375,508.375,1719.0,500.0,695.625,-8.375,695.6754137167707
1036.125,509.125,1731.0,501.0,694.875,-8.125,694.9225001753792
853.125,509.875,1548.0,495.0,694.875,-14.875,695.0341943026976
1012.125,509.875,1706.0,498.0,693.875,-11.875,693.9766071345633
1173.375,509.875,1869.0,502.0,695.625,-7.875,695.6695740435972
1114.125,511.375,1808.0,502.0,693.875,-9.375,693.9383302931176
679.125,512.125,1371.0,499.0,691.875,-13.125,691.9994806717705
892.125,512.125,1587.0,496.0,694.875,-16.125,695.0620700700047
1183.125,514.375,1879.0,503.0,695.875,-11.375,695.9679635227473
734.625,515.875,1428.0,504.0,693.375,-11.875,693.4766803937966
776.625,515.875,1468.0,505.0,691.375,-10.875,691.4605239997436
772.875,516.625,1463.0,504.0,690.125,-12.625,690.240469872638
903.375,516.625,1597.0,503.0,693.625,-13.625,693.7588062504144
1238.625,517.375,1935.0,500.0,696.375,-17.375,696.591724936494
1157.625,518.875,1852.0,507.0,694.375,-11.875,694.4765339808106
1173.375,519.625,1864.0,503.0,690.625,-16.625,690.825072829584
1116.375,521.125,1810.0,508.0,693.625,-13.125,693.7491666661662
767.625,521.875,1461.0,512.0,693.375,-9.875,693.4453159766817
1184.625,521.875,1879.0,514.0,694.375,-7.875,694.4196542797446
663.375,522.625,1348.0,510.0,684.625,-12.625,684.7413973537747
925.875,524.125,1621.0,512.0,695.125,-12.125,695.2307395749989
1223.625,524.875,1914.0,517.0,690.375,-7.875,690.4199129877411
788.625,526.375,1482.0,512.0,693.375,-14.375,693.5239947182794
841.125,527.875,1536.0,517.0,694.875,-10.875,694.9600932787436
1254.375,527.875,1946.0,516.0,691.625,-11.875,691.7269376350757
861.375,529.375,1557.0,517.0,695.625,-12.375,695.735065416427
1049.625,530.125,1743.0,519.0,693.375,-11.125,693.4642429498438
1174.875,530.125,1868.0,517.0,693.125,-13.125,693.2492562203006
766.875,530.875,1461.0,520.0,694.125,-10.875,694.2101852105023
741.375,533.125,1436.0,524.0,694.625,-9.125,694.6849330811774
886.875,533.875,1580.0,522.0,693.125,-11.875,693.2267170630399
890.625,533.875,1585.0,523.0,694.375,-10.875,694.4601545445211
1013.625,534.625,1708.0,520.0,694.375,-14.625,694.5289995745318
1126.875,535.375,1820.0,523.0,693.125,-12.375,693.2354623430627
954.375,537.625,1646.0,524.0,691.625,-13.625,691.7591931084111
946.875,541.375,1640.0,531.0,693.125,-10.375,693.2026444337904
1045.125,542.875,1737.0,531.0,691.875,-11.875,691.9769008066671
771.375,544.375,1466.0,532.0,694.625,-12.375,694.7352238443075
1064.625,544.375,1760.0,532.0,695.375,-12.375,695.485104980689
1180.125,544.375,1875.0,532.0,694.875,-12.375,694.9851841945984
934.125,549.625,1627.0,536.0,692.875,-13.625,693.0089510605184
986.625,549.625,1683.0,538.0,696.375,-11.625,696.4720247432771
1024.875,550.375,1721.0,540.0,696.125,-10.375,696.2023098568404
698.625,556.375,1379.0,549.0,680.375,-7.375,680.414969889699
913.125,557.875,1608.0,543.0,694.875,-14.875,695.0341943026976
948.375,557.875,1641.0,548.0,692.625,-9.875,692.6953921096921
978.375,559.375,1674.0,546.0,695.625,-13.375,695.7535707777575
733.875,561.625,1415.0,546.0,681.125,-15.625,681.3041950920308
930.375,561.625,1625.0,548.0,694.625,-13.625,694.7586136565707
993.375,563.125,1686.0,555.0,692.625,-8.125,692.6726544696276
1201.875,563.125,1898.0,548.0,696.125,-15.125,696.2892942233135
985.875,564.625,1680.0,554.0,694.125,-10.625,694.2063138937876
1188.375,564.625,1885.0,552.0,696.625,-12.625,696.7393926354387
970.125,566.125,1665.0,557.0,694.875,-9.125,694.9349115204963
648.375,566.875,1334.0,558.0,685.625,-8.875,685.6824383415401
981.375,566.875,1675.0,553.0,693.625,-13.875,693.7637611247794
772.125,569.125,1466.0,554.0,693.875,-15.125,694.0398268471342
981.375,570.625,1677.0,561.0,695.625,-9.625,695.6915848635801
1104.375,570.625,1800.0,559.0,695.625,-11.625,695.7221293375682
1174.875,570.625,1867.0,558.0,692.125,-12.625,692.240136260532
916.875,574.375,1613.0,562.0,696.125,-12.375,696.2349863731354
1196.625,574.375,1889.0,562.0,692.375,-12.375,692.4855819798705
930.375,575.125,1624.0,562.0,693.625,-13.125,693.7491666661662
955.125,575.125,1649.0,562.0,693.875,-13.125,693.9991219374849
968.625,575.125,1663.0,563.0,694.375,-12.125,694.4808537677623
980.625,575.875,1675.0,568.0,694.375,-7.875,694.4196542797446
967.125,578.875,1664.0,568.0,696.875,-10.875,696.9598490946232
707.625,579.625,1393.0,575.0,685.375,-4.625,685.39060487433
807.375,585.625,1500.0,574.0,692.625,-11.625,692.7225499794272
1199.625,585.625,1894.0,573.0,694.375,-12.625,694.4897632434909
952.125,586.375,1649.0,573.0,696.875,-13.375,697.003340200031
1273.125,588.625,1968.0,579.0,694.875,-9.625,694.9416567237857
1015.875,590.875,1709.0,576.0,693.125,-14.875,693.284596143604
1099.125,590.875,1792.0,580.0,692.875,-10.875,692.9603388722908
1102.875,590.875,1797.0,579.0,694.125,-11.875,694.2265705445161
981.375,593.125,1675.0,581.0,693.625,-12.125,693.7309682074168
939.375,593.875,1636.0,581.0,696.625,-12.875,696.7439675016929
1020.375,593.875,1715.0,582.0,694.625,-11.875,694.7264974434183
968.625,594.625,1663.0,581.0,694.375,-13.625,694.5086617530411
1024.125,594.625,1720.0,582.0,695.875,-12.625,695.9895159052326
942.375,597.625,1638.0,586.0,695.625,-11.625,695.7221293375682
1200.375,602.125,1895.0,591.0,694.625,-11.125,694.7140823749005
1074.375,608.125,1765.0,592.0,690.625,-16.125,690.8132209577348
937.125,609.625,1629.0,595.0,691.875,-14.625,692.0295559078384
951.375,609.625,1639.0,600.0,687.625,-9.625,687.6923594529752
997.875,609.625,1691.0,599.0,693.125,-10.625,693.206431194922
958.125,611.125,1652.0,600.0,693.875,-11.125,693.9641786504545
760.125,614.875,1444.0,607.0,683.875,-7.875,683.9203398422948
1160.625,617.125,1851.0,609.0,690.375,-8.125,690.4228097694919
944.625,619.375,1639.0,611.0,694.375,-8.375,694.4255044639417
1273.125,619.375,1973.0,612.0,699.875,-7.375,699.9138563066172
1125.375,620.125,1820.0,607.0,694.625,-13.125,694.7489879445669
1207.125,620.125,1902.0,610.0,694.875,-10.125,694.9487616004507
1243.875,621.625,1939.0,613.0,695.125,-8.625,695.1785067520428
1240.125,622.375,1933.0,612.0,692.875,-10.375,692.9526724459615
1068.375,623.125,1756.0,612.0,687.625,-11.125,687.7149891124957
1075.125,623.125,1768.0,612.0,692.875,-11.125,692.964307342016
1255.875,623.125,1952.0,618.0,696.125,-5.125,696.1438653396293
875.625,624.625,1570.0,614.0,694.375,-10.625,694.4562846212856
998.625,624.625,1693.0,614.0,694.375,-10.625,694.4562846212856
1051.125,624.625,1746.0,615.0,694.875,-9.625,694.9416567237857
785.625,625.375,1479.0,615.0,693.375,-10.375,693.4526164418157
1267.125,626.875,1966.0,619.0,698.875,-7.875,698.9193667727344
1239.375,629.125,1930.0,619.0,690.625,-10.125,690.6992154693677
1210.875,630.625,1906.0,621.0,695.125,-9.625,695.1916327531568
944.625,632.125,1639.0,620.0,694.375,-12.125,694.4808537677623
1224.375,632.875,1918.0,624.0,693.625,-8.875,693.681775924667
893.625,634.375,1585.0,626.0,691.375,-8.375,691.4257235958177
1270.875,634.375,1966.0,624.0,695.125,-10.375,695.2024210616646
1001.625,635.875,1696.0,623.0,694.375,-12.875,694.4943529288054
1050.375,635.875,1742.0,625.0,691.625,-10.875,691.7104930894138
1231.125,637.375,1923.0,624.0,691.875,-13.375,692.0042675085176
1198.875,640.375,1890.0,634.0,691.125,-6.375,691.1544011651811
1240.875,644.125,1935.0,632.0,694.125,-12.125,694.230891886842
791.625,644.875,1475.0,630.0,683.375,-14.875,683.5368726338031
1057.125,647.125,1753.0,637.0,695.875,-10.125,695.948655613329
805.125,650.875,1499.0,640.0,693.875,-10.875,693.9602158985773
1242.375,658.375,1937.0,650.0,694.625,-8.375,694.675486288382
1159.125,659.125,1854.0,650.0,694.875,-9.125,694.9349115204963
974.625,662.875,1666.0,651.0,691.375,-11.875,691.4769744901128
880.125,663.625,1575.0,652.0,694.875,-11.625,694.9722341575957
1150.125,664.375,1845.0,658.0,694.875,-6.375,694.9042425039582
1267.875,664.375,1960.0,655.0,692.125,-9.375,692.188490405612
1182.375,666.625,1880.0,656.0,697.625,-10.625,697.705905987616
871.875,668.875,1569.0,661.0,697.125,-7.875,697.16947814
1100.625,671.875,1796.0,658.0,695.375,-13.875,695.5134119842694
1243.875,672.625,1940.0,663.0,696.125,-9.625,696.1915370427882
901.125,673.375,1594.0,663.0,692.875,-10.375,692.9526724459615
935.625,677.875,1630.0,665.0,694.375,-12.875,694.4943529288054
978.375,677.875,1674.0,666.0,695.625,-11.875,695.7263515564148
1028.625,678.625,1723.0,668.0,694.375,-10.625,694.4562846212856
1103.625,678.625,1799.0,668.0,695.375,-10.625,695.4561677417205
1162.875,679.375,1856.0,671.0,693.125,-8.375,693.1755955383888
1196.625,680.125,1890.0,672.0,693.375,-8.125,693.4226029269597
807.375,686.875,1495.0,670.0,687.625,-16.875,687.8320334572969
867.375,687.625,1562.0,678.0,694.625,-9.625,694.6916807116665
1096.125,688.375,1788.0,674.0,691.875,-14.375,692.0243176724356
856.125,689.875,1548.0,681.0,691.875,-8.875,691.9319195195435
1039.875,691.375,1736.0,682.0,696.125,-9.375,696.1881256169197
1131.375,692.125,1826.0,681.0,694.625,-11.125,694.7140823749005
1135.125,692.875,1831.0,682.0,695.875,-10.875,695.9599710112644
959.625,695.875,1653.0,686.0,693.375,-9.875,693.4453159766817
878.625,696.625,1582.0,688.0,703.375,-8.625,703.4278792100864
868.125,697.375,1562.0,684.0,693.875,-13.375,694.0038949818653
838.875,698.125,1535.0,691.0,696.125,-7.125,696.1614620546012
847.875,700.375,1543.0,685.0,695.125,-15.375,695.2950138250669
876.375,700.375,1573.0,694.0,696.625,-6.375,696.6541690465938
1269.375,700.375,1964.0,691.0,694.625,-9.375,694.6882619204099
851.625,701.125,1548.0,687.0,696.375,-14.125,696.5182382752084
1034.625,702.625,1730.0,695.0,695.375,-7.625,695.4168039744222
817.875,704.875,1516.0,700.0,698.125,-4.875,698.1420208310054
1007.625,707.875,1700.0,699.0,692.375,-8.875,692.4318784183755
841.125,709.375,1538.0,700.0,696.875,-9.375,696.9380576851862
1270.875,709.375,1970.0,703.0,699.125,-6.375,699.1540647453893
1027.875,710.875,1722.0,703.0,694.125,-7.875,694.1696703616487
895.875,711.625,1590.0,700.0,694.125,-11.625,694.222339204091
817.875,716.125,1513.0,709.0,695.125,-7.125,695.1615145058017
916.125,716.875,1603.0,704.0,686.875,-12.875,686.9956559178522
1000.875,717.625,1695.0,709.0,694.125,-8.625,694.178583831279
