source_x,source_y,reference_x,reference_y,ransac_residual_px
1063.125,254.125,1759.0,246.0,2.2853168122770002
995.625,271.375,1690.0,261.0,0.7996598162863124
1056.375,282.625,1751.0,274.0,1.2595912121455057
837.375,284.875,1531.0,273.0,1.9150147064393046
1050.375,285.625,1746.0,275.0,1.8381563636283165
1129.875,289.375,1826.0,279.0,2.076218427049713
1187.625,300.625,1879.0,292.0,3.0846020591834593
1078.125,301.375,1773.0,293.0,1.6786316262445753
1159.875,303.625,1856.0,295.0,2.237265536451488
922.125,304.375,1614.0,293.0,2.294656203316724
813.375,306.625,1508.0,295.0,1.8844439962556605
883.875,306.625,1578.0,295.0,1.6475770861043393
1204.125,311.125,1897.0,300.0,1.951545158208387
705.375,312.625,1399.0,301.0,1.4070327444152282
781.125,314.125,1472.0,304.0,2.5357898510497408
1135.125,317.875,1831.0,307.0,2.0146049161342185
619.875,323.125,1313.0,313.0,0.2983288779561656
782.625,323.875,1477.0,314.0,1.0522451954985275
829.875,324.625,1524.0,314.0,0.7515052361178433
1126.875,326.125,1821.0,317.0,0.8136163623449146
805.125,327.625,1500.0,316.0,1.9805407221494558
1077.375,327.625,1773.0,320.0,2.8797508131396357
1120.125,329.125,1815.0,318.0,1.4098569511349421
1135.875,329.125,1828.0,319.0,1.9904922666676996
850.125,332.125,1544.0,320.0,1.9099322851343512
1225.875,334.375,1919.0,324.0,1.2536527145009733
864.375,335.125,1556.0,323.0,2.681061338905188
1111.875,336.625,1807.0,330.0,3.5617259112413207
1167.375,337.375,1862.0,326.0,1.480838834059222
614.625,343.375,1309.0,333.0,1.3642879128391514
955.125,343.375,1648.0,332.0,1.431524521420317
702.375,344.875,1393.0,333.0,2.929850659494208
1202.625,345.625,1899.0,338.0,3.200077374701738
1156.125,346.375,1849.0,338.0,2.0775601240578925
1166.625,349.375,1860.0,340.0,1.0156278816194588
902.625,354.625,1597.0,344.0,0.8349742480530696
1154.625,357.625,1848.0,350.0,2.589039684971332
1130.625,359.875,1824.0,349.0,0.9889502918009964
892.125,362.875,1585.0,352.0,0.8284615703484335
1043.625,363.625,1738.0,352.0,1.4597726260617834
979.125,371.125,1674.0,363.0,2.524362161025813
1041.375,371.125,1734.0,362.0,1.6998815452728322
1105.875,371.875,1800.0,362.0,0.4028233815600661
1088.625,377.875,1780.0,367.0,2.618863820063893
