source_x,source_y,reference_x,reference_y,ransac_residual_px
700.375,282.625,705.3203125,282.2734375,3.809006295561116
671.125,285.625,675.0390625,284.9453125,2.9188606576788305
665.125,286.375,669.6953125,285.8359375,3.5490595039250237
661.375,287.125,665.2421875,286.7265625,2.842739553739753
641.125,288.625,642.0859375,288.5078125,0.14646666827232596
644.875,288.625,646.5390625,288.5078125,0.6639154971778228
627.625,290.125,631.3984375,290.2890625,2.8048952563276277
617.125,291.625,618.0390625,291.1796875,0.46539211318739454
682.375,291.625,684.8359375,292.9609375,1.8886375492622853
596.875,293.875,597.5546875,292.9609375,0.9546929872130987
586.375,294.625,585.9765625,294.7421875,1.2703531202139644
722.875,294.625,724.9140625,294.7421875,0.8618064841379255
581.125,295.375,581.5234375,294.7421875,0.7913065367456897
566.125,296.125,567.2734375,296.5234375,0.5087362439067808
569.875,296.125,571.7265625,295.6328125,1.1423519672928106
562.375,296.875,562.8203125,296.5234375,0.5129021067302367
555.625,297.625,555.6953125,296.5234375,1.3249135203344833
536.875,299.125,539.6640625,299.1953125,2.0456051758478004
473.125,305.875,472.8671875,306.3203125,0.9523631672664363
460.375,307.375,462.1796875,308.1015625,1.4504557764060564
556.375,307.375,557.4765625,307.2109375,0.3769340599053913
451.375,308.125,450.6015625,308.1015625,1.3022181689073709
456.625,308.125,455.0546875,308.1015625,2.1110759013834444
547.375,308.125,546.7890625,308.1015625,1.3350770578911713
567.625,308.875,568.1640625,308.1015625,0.8332186592872116
623.875,309.625,625.1640625,309.8828125,0.43223957145601805
436.375,310.375,436.3515625,309.8828125,0.706803067342412
483.625,311.125,484.4453125,310.7734375,0.42080187975357985
650.875,312.625,651.8828125,313.4453125,0.7815881501041874
523.375,314.875,523.6328125,316.1171875,1.2974515589134425
443.125,319.375,443.4765625,319.6796875,0.33124498168944133
315.625,322.375,315.2265625,322.3515625,0.5845581930961176
568.375,322.375,568.1640625,322.3515625,0.9775081753016381
295.375,324.625,296.5234375,324.1328125,1.116061265659247
486.625,324.625,487.1171875,324.1328125,0.512246267514563
496.375,324.625,496.0234375,325.0234375,1.0212606158031925
286.375,325.375,285.8359375,325.0234375,0.7280810487472911
282.625,326.125,281.3828125,325.9140625,1.3569523409338475
578.875,326.125,581.5234375,325.0234375,2.185332747224146
269.875,326.875,269.8046875,326.8046875,0.14757048281313379
276.625,326.875,276.9296875,326.8046875,0.2220117024703853
262.375,327.625,265.3515625,327.6953125,2.925769928482822
257.125,328.375,256.4453125,328.5859375,0.7580346770471752
248.125,329.125,248.4296875,329.4765625,0.47971295770759587
584.875,331.375,587.7578125,331.2578125,2.1054674212284956
486.625,334.375,487.1171875,333.9296875,0.4689657313561161
443.875,335.125,442.5859375,335.7109375,1.8330770284896496
279.625,335.875,277.8203125,335.7109375,1.8838984856342529
254.875,336.625,255.5546875,339.2734375,2.7554972535218423
500.875,338.125,500.4765625,337.4921875,1.1755565589823906
519.625,338.125,519.1796875,338.3828125,1.0882879756103037
337.375,341.875,338.3828125,341.9453125,0.8185185127087898
346.375,344.125,346.3984375,343.7265625,0.43715172851501555
443.875,344.125,443.4765625,345.5078125,1.5979851094948114
395.125,345.625,394.4921875,345.5078125,0.9579330967588086
247.375,347.875,247.5390625,348.1796875,0.3766426525177848
257.125,347.875,257.3359375,348.1796875,0.38798932727783325
264.625,354.625,264.4609375,355.3046875,0.7106807738815163
443.125,354.625,442.5859375,354.4140625,0.974712707723139
520.375,356.125,521.8515625,357.0859375,1.2843771949449785
563.875,357.625,563.7109375,357.9765625,0.8932290776936986
494.875,359.875,496.0234375,359.7578125,0.6532664784125286
359.875,360.625,362.4296875,360.6484375,2.351811235214254
371.125,360.625,373.1171875,361.5390625,1.9802630607086293
377.125,362.125,377.5703125,362.4296875,0.3552429049355939
394.375,362.125,394.4921875,361.5390625,0.6260361327336307
418.375,363.625,416.7578125,363.3203125,1.975156592332599
427.375,363.625,425.6640625,363.3203125,2.088300232150631
436.375,363.625,438.1328125,362.4296875,1.849135728145399
494.125,363.625,496.0234375,364.2109375,1.4975813358682943
571.375,364.375,570.8359375,364.2109375,1.2380094170000993
279.625,365.125,282.2734375,366.8828125,3.1725018965407767
446.125,365.125,444.3671875,365.1015625,2.1490686658833775
581.875,365.125,582.4140625,365.1015625,0.18220842520813593
299.125,367.375,300.0859375,367.7734375,0.9941977150734754
323.125,367.375,323.2421875,368.6640625,1.2813390755487244
459.625,368.125,461.2890625,365.9921875,2.502890352413999
326.875,368.875,327.6953125,370.4453125,1.7152137163315109
503.125,368.875,503.1484375,367.7734375,1.2469905012394875
408.625,369.625,408.7421875,370.4453125,0.8132909728623697
418.375,370.375,417.6484375,370.4453125,1.042749190369891
691.375,370.375,693.7421875,370.4453125,1.4264435438855931
361.375,371.875,359.7578125,373.1171875,2.1754704807638516
263.875,374.875,262.6796875,375.7890625,1.466151049159006
581.875,375.625,581.5234375,375.7890625,1.0345880522536426
389.125,377.125,389.1484375,377.5703125,0.4676451483798803
450.625,377.125,450.6015625,376.6796875,0.6274760995634255
